"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường lớn & 1 giường lớn & 1 giường lớn & 2 giường sofa";"1 giường lớn & 1 giường lớn & 1 giường sofa";"1 giường lớn & 1 giường sofa";"1 giường sofa & 1 giường lớn";"1 giường đôi";"1 giường đôi lớn";"1 giường đôi lớn & 2 giường đơn";"2 giường đôi";"2 giường đôi lớn";"2 giường đơn";"2 phòng ngủ";"2 phòng tắm";"3 phòng ngủ";"3 phòng tắm";"Ban công/sân hiên";"Bể bơi riêng";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Chăn điện";"Cà phê hòa tan miễn phí";"Cửa sổ";"Cửa sổ mở";"Diện tích phòng: 2000 m²";"Diện tích phòng: 24 m²";"Diện tích phòng: 25 m²";"Diện tích phòng: 27 m²";"Diện tích phòng: 28 m²";"Diện tích phòng: 30 m²";"Diện tích phòng: 32 m²";"Diện tích phòng: 35 m²";"Diện tích phòng: 38 m²";"Diện tích phòng: 40 m²";"Diện tích phòng: 42 m²";"Diện tích phòng: 45 m²";"Diện tích phòng: 50 m²";"Diện tích phòng: 54 m²";"Diện tích phòng: 58 m²";"Diện tích phòng: 65 m²";"Diện tích phòng: 73 m²";"Diện tích phòng: 80 m²";"Diện tích phòng: 95 m²";"Giường cực dài";"Hành lang ngoài";"Hướng Hồ";"Hướng Ngoài trời";"Hướng Núi";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng tắm chung";"Rèm che ánh sáng";"Truy cập Internet - không dây";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"bồn tắm lộ thiên";"phòng tắm riêng";"tầng cao";"tầng thượng";"Điều hòa";"Điều hòa cá nhân";"Đồ dùng cho giấc ngủ thoải mái";"Ấm nước";"Ấm nước điện"
"1519974";"FLC Luxury Resort Vĩnh Phúc (FLC Luxury Resort Vinh Phuc)";"Khu Trung, 13 Highway, Vinh Thinh Hamlet, Vĩnh Phúc, Vĩnh Phúc, Việt Nam, 280000";"Bungalow giường King (Bungalow King)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"712.489
"70221314";"Khách sạn Kim Thanh (Kim Thanh Hotel, Vinh Phuc - Near Heron Lake Golf, Dam Vac)";"107 Lý Bôn, Đống Đa, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 02113";"Phòng Superior giường King (Superior King Room)";"Thông tin sức chứa phòng: 2 người lớn.";"346.389
₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"70221314";"Khách sạn Kim Thanh (Kim Thanh Hotel, Vinh Phuc - Near Heron Lake Golf, Dam Vac)";"107 Lý Bôn, Đống Đa, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 02113";"Phòng Superior giường King (Superior King Room)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"461.712
₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"70221314";"Khách sạn Kim Thanh (Kim Thanh Hotel, Vinh Phuc - Near Heron Lake Golf, Dam Vac)";"107 Lý Bôn, Đống Đa, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 02113";"Phòng Suite Junior (Suite Junior)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"469.767
₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"70221314";"Khách sạn Kim Thanh (Kim Thanh Hotel, Vinh Phuc - Near Heron Lake Golf, Dam Vac)";"107 Lý Bôn, Đống Đa, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 02113";"Suite Giường Lớn - Hướng Thành Phố (Suite King - City View)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"522.820
₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"70221314";"Khách sạn Kim Thanh (Kim Thanh Hotel, Vinh Phuc - Near Heron Lake Golf, Dam Vac)";"107 Lý Bôn, Đống Đa, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 02113";"Junior deluxe suite";"Thông tin sức chứa phòng: 2 người lớn.";"615.616
₫";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1"
"70221314";"Khách sạn Kim Thanh (Kim Thanh Hotel, Vinh Phuc - Near Heron Lake Golf, Dam Vac)";"107 Lý Bôn, Đống Đa, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 02113";"Suite Nhìn Ra Thành Phố (Suite with City View)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"677.177
₫";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1"
"59342281";"Modena by Fraser Vĩnh Yên";"99 Ly Bon Street, Vinh Phuc Ward, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15100";"Phòng Studio Deluxe (studio deluxe)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"1.200.000
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0"
"59342281";"Modena by Fraser Vĩnh Yên";"99 Ly Bon Street, Vinh Phuc Ward, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15100";"Phòng Studio Deluxe (studio deluxe)";"Thông tin sức chứa phòng: 2 người lớn.";"1.254.434
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0"
"59342281";"Modena by Fraser Vĩnh Yên";"99 Ly Bon Street, Vinh Phuc Ward, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15100";"Phòng Studio Deluxe (studio deluxe)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"1.350.000
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0"
"59342281";"Modena by Fraser Vĩnh Yên";"99 Ly Bon Street, Vinh Phuc Ward, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15100";"One-Bedroom Premium Apartment";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"2.339.340
₫";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"59342281";"Modena by Fraser Vĩnh Yên";"99 Ly Bon Street, Vinh Phuc Ward, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15100";"One-Bedroom Premium Apartment";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"2.489.340
₫";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"59342281";"Modena by Fraser Vĩnh Yên";"99 Ly Bon Street, Vinh Phuc Ward, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15100";"Two Bedrooms Deluxe";"Thông tin sức chứa phòng: 2 người lớn.";"2.385.805
₫";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"59342281";"Modena by Fraser Vĩnh Yên";"99 Ly Bon Street, Vinh Phuc Ward, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15100";"Two Bedrooms Deluxe";"Thông tin sức chứa phòng: 4 người lớn và 1 trẻ em.";"2.545.208
₫";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"59342281";"Modena by Fraser Vĩnh Yên";"99 Ly Bon Street, Vinh Phuc Ward, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15100";"Two Bedrooms Deluxe";"Thông tin sức chứa phòng: 4 người lớn và 1 trẻ em.";"2.845.208
₫";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"11046846";"Căn Hộ iRest Vĩnh Yên (iRest Apartment Vinh Yen)";"Ngo 3 Ba Trieu Str, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15110";"1 Phòng Ngủ Cao Cấp King Căn Hộ (1-Bedroom Superior King Apartment)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"513.088
₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"11046846";"Căn Hộ iRest Vĩnh Yên (iRest Apartment Vinh Yen)";"Ngo 3 Ba Trieu Str, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15110";"1 Phòng Ngủ Cao Cấp King Căn Hộ (1-Bedroom Superior King Apartment)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"586.420
₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"11046846";"Căn Hộ iRest Vĩnh Yên (iRest Apartment Vinh Yen)";"Ngo 3 Ba Trieu Str, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15110";"1 Phòng Ngủ Cao Cấp King Căn Hộ (1-Bedroom Superior King Apartment)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"648.148
₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"11046846";"Căn Hộ iRest Vĩnh Yên (iRest Apartment Vinh Yen)";"Ngo 3 Ba Trieu Str, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15110";"Căn hộ Deluxe 1 phòng ngủ (1-Bedroom Deluxe Apartment)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"563.949
₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0"
"11046846";"Căn Hộ iRest Vĩnh Yên (iRest Apartment Vinh Yen)";"Ngo 3 Ba Trieu Str, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15110";"Căn hộ Deluxe 1 phòng ngủ (1-Bedroom Deluxe Apartment)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"628.307
₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0"
"11046846";"Căn Hộ iRest Vĩnh Yên (iRest Apartment Vinh Yen)";"Ngo 3 Ba Trieu Str, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15110";"Căn hộ Deluxe 1 phòng ngủ (1-Bedroom Deluxe Apartment)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"694.444
₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0"
"11046846";"Căn Hộ iRest Vĩnh Yên (iRest Apartment Vinh Yen)";"Ngo 3 Ba Trieu Str, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15110";"Căn hộ Super Deluxe 1 phòng ngủ (1-Bedroom Super Deluxe Apartment)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"606.351
₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"11046846";"Căn Hộ iRest Vĩnh Yên (iRest Apartment Vinh Yen)";"Ngo 3 Ba Trieu Str, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15110";"Căn hộ Super Deluxe 1 phòng ngủ (1-Bedroom Super Deluxe Apartment)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"670.194
₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"11046846";"Căn Hộ iRest Vĩnh Yên (iRest Apartment Vinh Yen)";"Ngo 3 Ba Trieu Str, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 15110";"Căn hộ Super Deluxe 1 phòng ngủ (1-Bedroom Super Deluxe Apartment)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"740.741
₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"80164614";"Royal Hotel & Spa Vinh Yen 2";"1 Lương Thế Vinh, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 280000";"Phòng Đôi Loại Sang (Deluxe Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"495.496
₫";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"1"
"80164614";"Royal Hotel & Spa Vinh Yen 2";"1 Lương Thế Vinh, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 280000";"Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room)";"Thông tin sức chứa phòng: 2 người lớn.";"585.586
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"1"
"80164614";"Royal Hotel & Spa Vinh Yen 2";"1 Lương Thế Vinh, Vĩnh Yên, Vĩnh Yên (Vĩnh Phúc), Việt Nam, 280000";"Suite Executive (Executive Suite)";"Thông tin sức chứa phòng: 2 người lớn.";"675.676
₫";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"1"
