"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường đôi";"1 giường đôi hoặc 2 giường đơn";"1 giường đôi lớn";"1 giường đôi lớn & 1 giường đôi lớn & 1 giường đơn";"1 giường đôi lớn / 1 giường đôi lớn / 1 giường đôi lớn / 1 giường đôi lớn";"1 giường đôi lớn / 1 giường đơn / 2 giường đơn / 1 giường lớn";"1 giường đôi lớn và 1 giường lớn";"1 giường đôi và 4 giường lớn";"1 giường đơn";"1 giường đơn và 1 giường đôi";"1 giường đơn và 1 giường đôi lớn";"1 giường đơn và 1 giường đôi lớn & 1 nệm futon";"1 giường đơn và 2 giường đôi";"1 giường đơn và 2 giường đôi lớn";"1 nệm futon";"1 phòng tắm";"100 m²";"14 m²";"15 m²";"18 m²";"2 giường lớn";"2 giường đôi";"2 giường đôi & 2 giường đôi";"2 giường đôi lớn";"2 giường đôi lớn & 4 giường đôi nhỏ & 2 giường đơn & 2 giường đôi nhỏ";"2 giường đôi lớn / 1 giường đơn";"2 giường đơn";"2 phòng ngủ";"2 phòng tắm";"20 m²";"21 m²";"22 m²";"24 m²";"25 m²";"26 m²";"28 m²";"3 giường đôi lớn";"3 giường đơn";"3 giường đơn và 1 giường đôi";"3 phòng ngủ";"3 phòng tắm";"30 m²";"300 m²";"35 m²";"37 m²";"4 phòng ngủ";"4 phòng tắm";"40 m²";"50 m²";"65 m²";"Ban công/sân hiên";"Bể bơi riêng";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Chăn điện";"Cà phê hòa tan miễn phí";"Cửa sổ";"Diện tích phòng: 100 m²";"Diện tích phòng: 150 m²";"Diện tích phòng: 20 m²";"Diện tích phòng: 21 m²";"Diện tích phòng: 25 m²";"Diện tích phòng: 30 m²";"Diện tích phòng: 35 m²";"Diện tích phòng: 45 m²";"Diện tích phòng: 75 m²";"Giường cực dài";"Hướng Hồ";"Hướng Ngoài trời";"Hướng Núi";"Hướng Sông";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Quạt";"Rèm che ánh sáng";"Studio/1 phòng ngủ";"Trái cây/đồ ăn vặt";"Tối đa 1 người lớn";"Tối đa 10 người lớn";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (1-6 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 3 bé (0-15 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn";"Tối đa 3 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn, 2 bé (0-10 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn";"Tối đa 4 người lớn, 2 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 5 người lớn";"Tối đa 6 người lớn";"Tối đa 8 người lớn, 4 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng cao";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Được vào phòng chờ Thương Gia";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Ấm nước";"Ấm nước điện"
"72815399";"Mường Thanh Luxury Điện Biên (Muong Thanh Luxury Đien Bien)";"Điện Biên Phủ, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 380000";"Phòng Deluxe Có Giường Cỡ King (Deluxe King Room)";"2 người lớn";"1.175.392";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"72815399";"Mường Thanh Luxury Điện Biên (Muong Thanh Luxury Đien Bien)";"Điện Biên Phủ, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 380000";"Phòng Deluxe Có Giường Cỡ King (Deluxe King Room)";"2 người lớn";"2.500.000";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"72815399";"Mường Thanh Luxury Điện Biên (Muong Thanh Luxury Đien Bien)";"Điện Biên Phủ, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 380000";"Phòng Deluxe Có Giường Cỡ King (Deluxe King Room)";"1 người lớn Vượt quá sức chứa phòng";"2.250.000";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"7392620";"Khách Sạn Pharma (Pharma Hotel)";"Tổ 7 Phường Tân Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 321110";"Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room)";"2 người lớn";"462.963";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"7392620";"Khách Sạn Pharma (Pharma Hotel)";"Tổ 7 Phường Tân Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 321110";"Phòng Tiêu Chuẩn 2 Giường Đơn (Standard Twin Room)";"2 người lớn";"509.259";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"7392620";"Khách Sạn Pharma (Pharma Hotel)";"Tổ 7 Phường Tân Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 321110";"Phòng Cơ Bản 3 Người (Basic Triple Room)";"3 người lớn";"648.148";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"9885067";"Nhà nghỉ Như Ngọc (Nha nghi Nhu Ngoc)";"Số 4, Tổ 2, phường Thanh Bình, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Gia Đình (Family Room)";"2 người lớn";"185.185";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"9885067";"Nhà nghỉ Như Ngọc (Nha nghi Nhu Ngoc)";"Số 4, Tổ 2, phường Thanh Bình, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Gia Đình (Family Room)";"3 người lớn";"231.481";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"73735238";"Khu du lịch khoáng nóng UVA";", Nong Luống, Khu Sinh Thái & Khoáng Nóng U VA, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"380.185";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"73735238";"Khu du lịch khoáng nóng UVA";", Nong Luống, Khu Sinh Thái & Khoáng Nóng U VA, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"567.357";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"73735238";"Khu du lịch khoáng nóng UVA";", Nong Luống, Khu Sinh Thái & Khoáng Nóng U VA, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Superior 2 Giường Đơn (Superior Twin Room)";"2 người lớn";"648.941";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"73735238";"Khu du lịch khoáng nóng UVA";", Nong Luống, Khu Sinh Thái & Khoáng Nóng U VA, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Deluxe 3 người (Deluxe Triple Room)";"3 người lớn";"665.940";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"58992175";"Đông Thắm Hotel (Đong Tham Hotel)";"09, tổ 5, phường Mường Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Giường Đôi Cơ Bản cho 1 Người Ở (Basic Double Room Single Use)";"2 người lớn";"642.538";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"58992175";"Đông Thắm Hotel (Đong Tham Hotel)";"09, tổ 5, phường Mường Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"745.316";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"1"
"58992175";"Đông Thắm Hotel (Đong Tham Hotel)";"09, tổ 5, phường Mường Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"1.388.889";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"1"
"58992175";"Đông Thắm Hotel (Đong Tham Hotel)";"09, tổ 5, phường Mường Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Đôi (Double Room)";"1 người lớn Vượt quá sức chứa phòng";"1.250.000";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"1"
"60760925";"Nhà nghỉ Quân An (Nha nghi Quan An)";"126 Đường Nguyễn Chí Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Giường Đôi Có Ban Công (Double Room with Balcony)";"2 người lớn";"266.667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"60760925";"Nhà nghỉ Quân An (Nha nghi Quan An)";"126 Đường Nguyễn Chí Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Giường Đôi Có Ban Công (Double Room with Balcony)";"2 người lớn";"296.296";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"60760925";"Nhà nghỉ Quân An (Nha nghi Quan An)";"126 Đường Nguyễn Chí Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Giường Đôi Có Ban Công (Double Room with Balcony)";"3 người lớn";"333.333";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"60760925";"Nhà nghỉ Quân An (Nha nghi Quan An)";"126 Đường Nguyễn Chí Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Gia Đình Có Ban Công (Family Room with Balcony)";"2 người lớn";"379.167";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"60760925";"Nhà nghỉ Quân An (Nha nghi Quan An)";"126 Đường Nguyễn Chí Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Gia Đình Có Ban Công (Family Room with Balcony)";"2 người lớn";"421.296";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"60760925";"Nhà nghỉ Quân An (Nha nghi Quan An)";"126 Đường Nguyễn Chí Thanh, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Gia Đình Có Ban Công (Family Room with Balcony)";"3 người lớn";"451.389";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"63453460";"Khách sạn Phadin (Phadin hotel)";"Số nhà 63, Tổ 1, Phường Thanh Bình, Điện Biên Phủ, Điện Biên Phủ, Điện Biên Phủ, Việt Nam, 32000";"Phòng Tiêu Chuẩn (Standard Room)";"2 người lớn & 1 trẻ em (1-6 tuổi)";"300.740";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"73796125";"Khách sạn Hải Vân (Hải Vân Hotel Điện Biên)";"488 Đ. Võ Nguyên Giáp, Phường Him Lam, Điện Biên Phủ, Điện Biên Phủ, Việt Nam";"Phòng Hai Giường Đơn (Twin Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"128.763";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0"
