room_type_id,price_option_price,adults_number,children_number,bãi_đậu_xe,phòng_tập,wifi_miễn_phí,không_hoàn_tiền,miễn_phí_hủy,vào_hồ_bơi_miễn_phí,đã_kèm_bữa_sáng
8589,280881.0,2,0,1,0,1,0,1,0,0
8590,324074.0,2,0,1,0,0,1,0,0,0
8591,361111.0,2,0,1,0,0,1,0,0,0
8592,365634.0,2,0,1,0,1,0,1,0,0
8593,482640.0,4,0,1,0,0,0,1,0,0
8594,256993.0,2,1,0,0,1,0,1,0,0
8595,256993.0,2,1,0,0,1,0,1,0,0
8596,304032.0,2,1,0,0,1,0,1,0,0
8597,465124.0,4,0,0,0,1,0,1,0,0
8598,1666667.0,5,0,0,0,1,0,1,0,0
8599,416667.0,2,0,0,0,1,1,0,0,0
8599,431209.0,2,0,0,0,1,1,0,0,0
8600,537037.0,2,0,0,0,1,1,0,0,0
8601,601852.0,3,0,0,0,1,1,0,0,0
8602,694444.0,4,0,0,0,1,1,0,0,0
8603,375000.0,2,0,0,0,0,1,0,0,0
8603,416667.0,2,0,0,0,0,1,0,0,1
8603,437500.0,3,0,0,0,0,1,0,0,0
8604,375000.0,2,0,0,0,0,1,0,0,0
8604,416667.0,2,0,0,0,0,1,0,0,1
8604,437500.0,3,0,0,0,0,1,0,0,0
8605,375313.0,2,0,0,0,0,1,0,0,0
8605,666667.0,2,0,0,0,0,1,0,0,1
8606,406250.0,2,0,0,0,0,1,0,0,0
8606,458333.0,2,0,0,0,0,1,0,0,1
8606,468750.0,3,0,0,0,0,1,0,0,0
8607,425313.0,2,0,0,0,0,1,0,0,0
8607,487813.0,3,0,0,0,0,1,0,0,0
8607,625000.0,2,0,0,0,0,1,0,0,1
8608,110000.0,1,0,0,0,0,1,0,0,0
8608,155000.0,1,0,0,0,0,1,0,0,1
8608,161660.0,1,0,0,0,0,0,0,0,0
8609,805000.0,2,1,1,0,1,0,0,0,0
8609,1157407.0,2,0,1,0,1,1,0,0,0
8609,1041667.0,1,1,1,0,1,1,0,0,0
8610,1050110.0,2,1,1,0,1,0,0,0,0
8610,1416667.0,2,0,1,0,1,1,0,0,0
8610,1275000.0,1,1,1,0,1,1,0,0,0
8611,250000.0,2,0,1,0,1,0,1,0,0
8611,225000.0,1,0,1,0,1,0,1,0,0
8612,354167.0,2,0,1,0,1,0,1,0,0
8612,375000.0,3,0,1,0,1,0,1,0,0
8612,333333.0,1,0,1,0,1,0,1,0,0
8613,555556.0,3,0,1,0,1,0,1,0,0
8614,259259.0,1,0,1,0,1,0,1,0,0
8615,379630.0,1,0,1,0,1,0,1,0,0
8616,513797.0,2,1,1,0,1,0,1,0,1
8616,537478.0,2,1,1,0,1,0,1,0,1
8617,513797.0,2,1,1,0,1,0,1,0,1
8617,534392.0,2,0,1,0,1,1,0,0,1
8617,537478.0,2,1,1,0,1,0,1,0,1
8618,534392.0,2,0,1,0,1,1,0,0,1
8619,820106.0,3,0,1,0,1,1,0,0,1
8619,829214.0,3,1,1,0,1,0,1,0,1
8619,841270.0,3,1,1,0,1,0,1,0,1
8620,968254.0,4,0,1,0,1,1,0,0,1
8620,979059.0,4,0,1,0,1,0,1,0,1
8620,992698.0,4,0,1,0,1,0,1,0,1
8621,968254.0,2,0,1,0,1,1,0,0,1
8621,1035067.0,2,1,1,0,1,0,1,0,1
8621,1051587.0,2,1,1,0,1,0,1,0,1
8622,416667.0,2,0,1,0,1,0,1,0,0
8623,462963.0,2,0,1,0,1,0,1,0,0
8624,462963.0,2,0,1,0,1,0,1,0,0
8625,1470793.0,2,0,1,0,1,1,0,0,0
8625,1840470.0,2,0,1,0,1,1,0,0,0
8625,2066348.0,3,0,1,0,1,1,0,0,0
8626,2131584.0,2,0,1,0,1,1,0,0,0
8626,2727139.0,3,0,1,0,1,1,0,0,0
8627,2131584.0,2,0,1,0,1,1,0,0,0
8627,2727139.0,3,0,1,0,1,1,0,0,0
8628,2822306.0,2,0,1,0,1,1,0,0,0
8628,3265387.0,2,0,1,0,1,1,0,0,0
8628,3417862.0,3,0,1,0,1,1,0,0,0
8629,4478554.0,4,0,1,0,1,1,0,0,0
8630,5123240.0,2,0,1,0,1,1,0,0,0
8630,5718795.0,3,0,1,0,1,1,0,0,0
8631,5386240.0,2,0,1,0,1,1,0,0,0
8631,5981795.0,3,0,1,0,1,1,0,0,0
8632,5586120.0,2,0,1,0,1,1,0,0,0
8632,6181675.0,3,0,1,0,1,1,0,0,0
8633,5993686.0,4,0,1,0,1,1,0,0,0
8634,8784200.0,2,0,1,0,1,1,0,0,0
8634,9379756.0,3,0,1,0,1,1,0,0,0
8635,13480223.0,4,0,1,0,1,1,0,0,0
8636,17981058.0,8,0,1,0,1,1,0,0,0
8637,207155.0,8,0,1,0,1,0,1,0,0
8638,567361.0,2,0,1,0,1,1,0,0,0
8638,538994.0,1,0,1,0,1,1,0,0,0
8639,655324.0,2,0,1,0,1,1,0,0,0
8639,622558.0,1,0,1,0,1,1,0,0,0
8640,771523.0,2,0,1,0,1,1,0,0,0
8640,779396.0,3,0,1,0,1,1,0,0,0
8640,763651.0,1,0,1,0,1,1,0,0,0
8641,922091.0,2,0,1,0,1,0,1,0,0
8642,945602.0,2,0,1,0,1,1,0,0,0
8642,898322.0,1,0,1,0,1,1,0,0,0
8643,1425760.0,4,0,1,0,1,0,1,0,0
8644,1501566.0,2,0,1,0,1,0,1,0,0
8645,127546.0,1,0,1,0,1,1,0,0,0
8646,322986.0,2,0,1,0,1,0,1,0,0
8647,322986.0,2,1,1,0,1,0,1,0,0
8648,527685.0,4,2,1,0,1,0,1,0,0
8649,241653.0,2,0,1,0,1,0,1,0,0
8649,311250.0,2,0,1,0,0,1,0,0,0
8650,241653.0,2,0,1,0,1,0,1,0,0
8651,284385.0,3,0,1,0,1,0,1,0,0
8651,345937.0,2,0,1,0,0,1,0,0,0
8652,314923.0,3,0,1,0,1,0,1,0,0
8652,412500.0,3,0,1,0,0,1,0,0,0
8653,131218.0,1,0,1,0,0,0,1,0,0
8654,171875.0,1,0,1,0,0,1,0,0,0
8655,4143965.0,2,0,1,1,1,0,0,0,1
8655,4182534.0,2,1,1,1,1,1,0,0,1
8656,4143965.0,2,0,1,1,1,0,0,0,1
8656,4182534.0,2,1,1,1,1,1,0,0,1
8657,4407822.0,2,1,1,1,1,1,0,0,1
8658,4407822.0,2,1,1,1,1,1,0,0,1
8659,4858470.0,2,0,1,1,1,0,0,0,1
8660,4903690.0,2,1,1,1,1,1,0,0,1
8661,4903690.0,2,1,1,1,1,1,0,0,1
8662,5572976.0,2,0,1,1,1,0,0,0,1
8662,5624846.0,2,1,1,1,1,1,0,0,1
8663,5572976.0,2,0,1,1,1,0,0,0,1
8664,6287482.0,2,1,1,1,1,0,0,0,1
8664,6346002.0,2,1,1,1,1,1,0,0,1
8665,6287482.0,2,1,1,1,1,0,0,0,1
8665,6346002.0,2,1,1,1,1,1,0,0,1
8666,6598026.0,2,1,1,1,1,0,0,0,1
8667,6598026.0,2,1,1,1,1,0,0,0,1
8668,8193469.0,2,0,1,1,1,1,0,0,1
8669,8193469.0,2,0,1,1,1,1,0,0,1
8670,8258052.0,2,0,1,1,1,1,0,0,1
8671,9691860.0,2,1,1,1,1,1,0,0,1
8672,10564495.0,2,0,1,1,1,1,0,0,1
8673,11151159.0,2,0,1,1,1,1,0,0,1
8674,12373339.0,2,0,1,1,1,1,0,0,1
8675,13057703.0,2,0,1,1,1,1,0,0,1
8676,13789248.0,2,1,1,1,1,0,0,0,1
8676,14162346.0,2,1,1,1,1,1,0,0,1
8677,27528444.0,2,0,1,1,1,1,0,0,1
8678,440035.0,3,0,1,0,1,0,1,0,0
8679,589947.0,4,2,1,0,1,0,1,0,0
8680,231481.0,2,0,1,0,0,1,0,0,0
8680,256667.0,2,0,1,0,0,1,0,0,1
8681,231481.0,2,0,1,0,0,1,0,0,0
8681,256667.0,2,0,1,0,0,1,0,0,1
8682,250000.0,2,0,1,0,0,1,0,0,0
8682,275000.0,2,0,1,0,0,1,0,0,1
8683,250000.0,2,0,1,0,0,1,0,0,0
8683,275000.0,2,0,1,0,0,1,0,0,1
8684,342593.0,4,0,1,0,0,1,0,0,0
8684,370370.0,4,0,1,0,0,1,0,0,1
8685,291667.0,2,0,1,0,1,1,0,0,0
8685,370421.0,2,0,1,0,1,0,1,0,0
8685,366718.0,1,1,1,0,1,0,1,0,0
8686,314866.0,2,0,1,0,1,0,1,0,0
8686,312551.0,1,1,1,0,1,0,1,0,0
8687,463014.0,2,1,1,0,1,0,1,0,0
8687,458384.0,1,1,1,0,1,0,1,0,0
8688,578755.0,2,2,1,0,1,0,1,0,0
8688,572968.0,1,3,1,0,1,0,1,0,0
8689,620421.0,2,1,1,0,1,0,1,0,0
8689,614218.0,1,2,1,0,1,0,1,0,0
8690,818745.0,2,0,1,0,1,0,1,0,0
8690,912698.0,2,0,1,0,1,0,1,0,0
8691,949931.0,2,1,1,0,1,0,1,0,1
8691,992063.0,2,1,1,0,1,0,1,0,1
8692,1106661.0,2,1,1,0,1,0,1,0,1
8692,1150794.0,2,1,1,0,1,0,1,0,1
8693,1374114.0,2,1,1,0,1,0,1,0,1
8693,1428571.0,2,1,1,0,1,0,1,0,1
8694,1718549.0,3,1,1,0,1,0,1,0,1
8694,1746032.0,3,1,1,0,1,0,1,0,1
8695,383586.0,2,0,1,0,1,0,1,0,0
8695,391835.0,3,0,1,0,1,0,1,0,0
8696,504141.0,2,0,1,0,1,0,1,0,0
8696,514983.0,3,0,1,0,1,0,1,0,0
8697,563005.0,3,0,1,0,1,0,1,0,0
8697,860724.0,6,0,1,0,1,0,0,0,0
8698,642857.0,2,0,1,0,1,1,0,0,1
8698,650694.0,2,0,1,0,1,0,1,0,0
8698,661376.0,2,0,1,0,1,0,1,0,1
8699,798185.0,2,1,1,0,1,0,1,0,0
8699,799864.0,2,0,1,0,1,1,0,0,1
8699,811287.0,2,1,1,0,1,0,1,0,1
8700,996739.0,2,0,1,0,1,1,0,0,1
8700,998543.0,2,1,1,0,1,0,1,0,0
8700,1014109.0,2,1,1,0,1,0,1,0,1
8701,232589.0,2,1,1,0,1,0,1,0,0
8702,232589.0,2,1,1,0,1,0,1,0,0
8703,264108.0,2,1,1,0,1,0,1,0,0
8704,315101.0,3,2,1,0,1,0,1,0,0
8705,393876.0,4,2,1,0,1,0,1,0,0
8706,259259.0,2,0,1,0,1,0,1,0,0
8706,261750.0,2,0,1,0,1,0,0,0,0
8707,266667.0,2,0,1,0,1,0,1,0,0
8707,301410.0,2,0,1,0,1,0,0,0,0
8708,477878.0,4,0,1,0,1,0,0,0,0
8708,518519.0,4,0,1,0,1,0,1,0,0
8708,492593.0,1,0,1,0,1,0,1,0,0
8709,296296.0,2,0,0,0,1,1,0,0,0
8709,281481.0,1,0,0,0,1,1,0,0,0
8710,296296.0,2,0,0,0,1,1,0,0,0
8710,281481.0,1,0,0,0,1,1,0,0,0
8711,379996.0,2,0,1,0,1,0,0,0,0
8712,418349.0,2,0,1,0,1,0,0,0,0
8713,471576.0,4,0,1,0,1,0,0,0,0
8714,530303.0,2,0,1,0,1,0,1,0,0
8714,559764.0,3,0,1,0,1,0,1,0,0
8714,500842.0,1,0,1,0,1,0,1,0,0
8715,290278.0,2,0,1,0,1,1,0,0,0
8715,392200.0,2,1,1,0,1,0,1,0,0
8716,413989.0,2,1,1,0,1,0,1,0,0
8717,496177.0,3,0,1,0,1,0,1,0,0
8718,92593.0,1,0,1,0,1,0,1,0,0
8719,225000.0,2,0,1,0,1,1,0,0,0
8719,250000.0,3,0,1,0,1,1,0,0,0
8719,200000.0,1,0,1,0,1,1,0,0,0
8720,247917.0,3,0,1,0,1,1,0,0,0
8720,233333.0,1,0,1,0,1,1,0,0,0
8721,324074.0,2,0,1,0,1,0,1,0,0
8722,370370.0,2,0,1,0,1,0,1,0,0
8723,509259.0,4,0,1,0,1,0,1,0,0
8724,409125.0,2,1,1,0,1,0,0,0,0
8724,555556.0,2,0,0,0,0,0,1,0,0
8725,470204.0,2,0,1,0,1,0,1,0,0
8725,495238.0,2,0,1,0,1,0,1,0,0
8726,470204.0,2,0,1,0,1,0,1,0,0
8726,490000.0,2,0,1,0,1,0,1,0,0
8727,620364.0,2,1,0,0,1,0,1,0,0
8727,670000.0,2,0,0,0,1,0,1,0,0
8728,705088.0,2,2,0,0,1,0,1,0,0
8728,725333.0,2,2,0,0,1,0,1,0,0
8729,225000.0,2,0,1,0,1,0,0,0,0
8730,262500.0,4,0,1,0,1,0,0,0,0
8731,387205.0,2,1,0,0,0,0,0,0,0
8731,677261.0,2,1,1,0,1,0,1,0,0
8732,477146.0,2,0,1,0,1,0,1,0,0
8732,281987.0,1,1,0,0,0,0,0,0,0
8733,1028799.0,2,1,1,0,1,0,0,0,0
8733,1230720.0,2,0,1,0,1,0,1,0,0
8734,1120708.0,2,0,1,0,1,1,0,0,0
8734,1216676.0,2,0,1,0,1,0,1,0,0
8735,408182.0,2,0,1,0,1,0,1,0,0
8735,387773.0,1,0,1,0,1,0,1,0,0
8736,681818.0,2,0,1,0,1,0,1,0,0
8737,655771.0,2,0,1,0,1,1,0,0,0
8737,746296.0,2,0,1,0,1,0,1,0,0
8738,800258.0,2,0,1,0,1,1,0,0,0
8738,861111.0,2,0,1,0,1,0,1,0,0
8738,1033333.0,3,0,1,0,1,0,1,0,0
8739,327315.0,2,0,1,0,0,0,1,0,0
8739,324074.0,1,0,1,0,0,0,1,0,0
8740,379630.0,2,0,1,0,0,0,1,0,0
8741,138056.0,2,0,0,0,0,1,0,0,0
8741,430572.0,2,0,0,0,1,0,1,0,0
8742,231481.0,2,0,0,0,0,1,0,0,0
8742,406200.0,2,1,0,0,1,0,1,0,0
8743,556641.0,2,0,1,0,1,0,0,0,0
8744,435185.0,2,0,1,0,1,1,0,0,0
8744,478704.0,2,0,1,0,1,0,1,0,0
8744,391667.0,1,0,1,0,1,1,0,0,0
8745,560185.0,2,0,1,0,1,0,1,0,0
8745,509259.0,1,0,1,0,1,1,0,0,0
8746,267653.0,2,0,1,0,1,0,0,0,0
8746,294885.0,2,0,1,0,1,0,0,0,0
8747,393297.0,2,1,1,0,1,0,0,0,0
8747,411993.0,2,1,1,0,1,0,0,0,0
8748,608557.0,2,0,1,0,1,1,0,0,0
8749,650000.0,2,0,1,0,1,0,1,0,0
8750,318182.0,2,0,0,0,1,0,1,0,0
8751,409091.0,4,0,0,0,1,0,1,0,0
8752,425926.0,2,0,0,0,0,0,1,0,0
8753,425926.0,2,0,0,0,0,0,1,0,0
8754,159933.0,2,0,1,0,1,0,1,0,0
8755,235690.0,2,0,1,0,1,0,1,0,0
8756,541267.0,2,1,1,0,1,0,1,0,0
8756,573106.0,3,1,1,0,1,0,1,0,0
8757,715202.0,2,2,1,0,1,0,1,0,0
8757,766288.0,3,1,1,0,1,0,1,0,0
8758,190423.0,2,1,1,0,1,0,0,0,0
8758,231481.0,2,1,0,0,0,0,1,0,0
8759,190423.0,2,1,1,0,1,0,0,0,0
8759,231481.0,2,1,0,0,0,0,1,0,0
8760,333333.0,2,0,1,0,1,0,1,0,0
8761,361111.0,2,0,1,0,1,0,1,0,0
8762,910827.0,2,0,1,0,1,1,0,0,0
8763,910827.0,2,0,1,0,1,1,0,0,0
8763,7927928.0,2,0,1,0,1,0,1,0,0
8764,462963.0,2,0,1,0,1,0,1,0,0
8765,180556.0,1,0,1,0,1,0,1,0,0
8766,305556.0,2,0,1,0,1,0,1,0,0
8766,308984.0,2,0,1,0,1,0,1,0,0
8767,333332.0,2,0,1,0,1,0,1,0,0
8768,437592.0,2,2,1,0,1,0,0,0,0
8768,870370.0,2,0,1,0,1,1,0,0,0
8769,561914.0,3,0,1,0,1,0,0,0,0
8769,1000000.0,3,0,1,0,1,1,0,0,0
8770,381875.0,2,1,1,0,1,1,0,0,0
8770,427700.0,2,1,1,0,1,1,0,0,0
8771,414375.0,2,1,1,0,1,1,0,0,0
8771,464100.0,2,1,1,0,1,1,0,0,0
8772,222222.0,2,0,1,0,1,0,1,0,0
8772,263261.0,2,0,1,0,1,0,1,0,0
8773,263261.0,2,0,1,0,1,0,1,0,0
8774,205766.0,2,0,1,0,1,0,1,0,0
8775,189394.0,2,0,1,0,0,0,1,0,0
8775,170455.0,1,0,1,0,0,0,1,0,0
8776,238636.0,2,0,1,0,0,0,1,0,0
8776,265152.0,3,0,1,0,0,0,1,0,0
8776,212121.0,1,0,1,0,0,0,1,0,0
8777,360148.0,2,1,0,0,1,0,1,0,0
8778,390194.0,2,1,1,0,1,0,1,0,0
8778,463093.0,2,1,0,0,1,0,1,0,0
8779,305397.0,2,0,1,0,1,1,0,0,0
8780,397152.0,2,1,1,0,1,0,1,0,0
8780,397152.0,2,1,1,0,1,0,1,0,0
8781,665044.0,3,0,1,0,1,0,1,0,0
8781,665044.0,3,0,1,0,1,0,1,0,0
8782,939076.0,4,0,1,0,1,0,1,0,0
8782,939076.0,4,0,1,0,1,0,1,0,0
8783,250000.0,2,1,0,0,0,0,1,0,0
8784,254630.0,2,0,1,0,1,0,1,0,0
8785,402778.0,4,0,1,0,1,0,1,0,0
8785,362500.0,1,0,1,0,1,0,1,0,0
8786,382541.0,2,0,1,0,1,0,0,0,0
8787,370370.0,2,0,1,0,1,1,0,0,0
8788,169342.0,2,1,1,0,1,0,0,0,0
8788,212593.0,2,1,1,0,1,0,1,0,0
8789,276244.0,4,1,1,0,1,0,0,0,0
8789,317593.0,4,1,1,0,1,0,1,0,0
8790,265833.0,2,0,1,0,1,1,0,0,0
8790,295370.0,2,0,1,0,1,0,1,0,0
8790,239250.0,1,0,1,0,1,1,0,0,0
8790,265833.0,1,0,1,0,1,0,1,0,0
8791,472222.0,2,0,1,0,1,0,1,0,0
8791,425000.0,1,1,1,0,1,0,1,0,0
8792,590278.0,2,0,1,0,1,0,1,0,0
8792,531250.0,1,1,1,0,1,0,1,0,0
8793,202822.0,2,0,1,0,1,0,1,0,0
8794,306500.0,2,0,0,0,0,1,0,0,0
8795,375365.0,2,0,0,0,0,1,0,0,0
8795,430833.0,2,1,0,0,0,1,0,0,0
8795,570841.0,2,2,1,0,1,0,0,0,0
8796,391667.0,2,1,0,0,0,1,0,0,0
8796,600556.0,2,1,0,0,0,1,0,0,0
8797,249074.0,2,0,1,0,1,0,0,0,0
8798,275000.0,2,1,1,0,1,0,0,0,0
8798,595000.0,5,1,1,0,1,0,0,0,0
8799,295370.0,2,0,1,0,1,0,0,0,0
8800,770800.0,2,0,1,0,1,1,0,0,0
8801,784365.0,2,0,1,0,1,1,0,0,0
8801,892613.0,2,1,1,0,1,0,1,0,0
8801,911888.0,2,0,1,0,1,0,1,0,0
8802,576825.0,2,0,1,0,1,1,0,0,0
8803,652063.0,3,0,1,0,1,1,0,0,0
8804,768238.0,6,4,1,0,1,1,0,0,0
8805,220906.0,2,1,1,0,1,0,0,0,0
8805,449640.0,2,1,1,0,1,0,0,0,0
8806,318750.0,2,0,0,0,1,0,1,0,0
8806,391667.0,2,0,0,0,1,0,1,0,1
8807,325833.0,2,0,0,0,1,0,1,0,0
8807,400000.0,2,0,0,0,1,0,1,0,1
8808,354167.0,2,0,0,0,1,0,1,0,0
8808,425000.0,3,0,0,0,1,0,1,0,0
8808,483333.0,2,0,0,0,1,0,1,0,1
8808,566667.0,3,0,0,0,1,0,1,0,1
8809,821393.0,2,0,1,0,1,1,0,0,1
8810,1018519.0,2,0,1,0,1,0,0,0,1
8811,1111111.0,2,0,1,0,1,0,0,0,1
8812,1111111.0,2,0,1,0,1,0,0,0,1
8813,1111111.0,2,0,1,0,1,0,0,0,1
8814,1388889.0,2,0,1,0,1,0,0,0,1
8815,373277.0,3,1,0,0,1,0,1,0,0
8815,392923.0,2,0,0,0,1,0,1,0,0
8815,373277.0,1,1,0,0,1,0,1,0,0
8816,978601.0,4,0,0,0,1,0,1,0,0
8817,547138.0,2,0,1,0,0,0,1,0,1
8817,492424.0,1,0,1,0,0,0,1,0,1
8818,631313.0,2,0,1,0,0,0,1,0,1
8819,317643.0,2,1,1,0,1,0,1,0,1
8820,408732.0,2,0,1,0,1,0,1,0,1
8821,408733.0,2,0,1,0,1,0,1,0,1
8821,503683.0,1,0,1,0,1,0,1,0,1
8822,408733.0,2,0,1,0,1,0,1,0,1
8823,413603.0,2,0,1,0,1,0,1,0,1
8824,413603.0,2,0,1,0,1,0,1,0,1
8825,483048.0,2,0,1,0,1,0,1,0,1
8826,503683.0,4,0,1,0,1,0,1,0,1
8826,656551.0,2,0,1,0,1,0,1,0,1
8826,742531.0,1,0,1,0,1,0,1,0,1
8827,529611.0,2,0,1,0,1,0,1,0,1
8827,579044.0,2,0,1,0,1,0,1,0,1
8828,537684.0,2,0,1,0,1,0,1,0,1
8829,579044.0,4,0,1,0,1,0,1,0,1
8830,585613.0,4,0,1,0,1,0,1,0,1
8831,625060.0,4,0,1,0,1,0,1,0,1
8832,661765.0,4,0,1,0,1,0,1,0,1
8833,1054114.0,2,0,1,0,1,0,1,0,1
8834,1199449.0,3,0,1,0,1,0,1,0,1
8834,1266085.0,2,0,1,0,1,0,1,0,1
8835,234527.0,2,1,0,0,1,0,0,0,0
8835,296852.0,2,1,0,0,1,0,1,0,0
8836,367494.0,4,1,0,0,1,0,0,0,0
8836,423889.0,4,1,0,0,1,0,1,0,0
8837,264550.0,2,0,1,0,1,1,0,0,0
8838,282187.0,2,0,1,0,1,1,0,0,0
8839,352734.0,3,0,1,0,1,1,0,0,0
8840,259259.0,2,0,1,0,1,0,1,0,0
8840,233333.0,1,0,1,0,1,0,1,0,0
8841,296296.0,2,0,1,0,1,0,1,0,0
8841,266667.0,1,0,1,0,1,0,1,0,0
8842,333333.0,2,0,1,0,1,0,1,0,0
8842,300000.0,1,0,1,0,1,0,1,0,0
8843,332407.0,2,0,1,0,1,1,0,0,0
8844,462963.0,2,0,1,0,1,1,0,0,0
8845,508333.0,3,0,1,0,1,1,0,0,0
8846,693519.0,3,1,1,0,1,1,0,0,0
8847,324074.0,2,0,0,0,1,1,0,0,0
8848,416667.0,3,0,0,0,1,1,0,0,0
8849,462963.0,3,0,0,0,1,1,0,0,0
8850,648148.0,5,0,0,0,1,1,0,0,0
8851,416667.0,2,0,1,0,1,0,1,0,1
8851,375000.0,1,0,1,0,1,0,1,0,1
8852,129630.0,1,0,1,0,1,0,1,0,1
8853,392045.0,2,0,1,0,1,0,1,0,0
8853,799907.0,1,0,1,0,1,0,1,0,0
8854,464184.0,2,0,1,0,1,0,1,0,0
8855,567175.0,2,0,1,0,1,0,1,0,0
8856,567175.0,2,0,1,0,1,0,1,0,0
8857,342593.0,2,0,1,0,1,1,0,0,0
8858,464352.0,2,0,1,0,1,1,0,0,0
8858,491667.0,3,0,1,0,1,1,0,0,0
8859,480093.0,2,2,1,0,1,1,0,0,0
8859,508333.0,3,1,1,0,1,1,0,0,0
8860,636364.0,2,0,1,0,0,0,1,0,0
8860,681818.0,3,0,1,0,0,0,1,0,0
8861,863636.0,5,0,1,0,0,0,1,0,0
8862,922172.0,2,0,1,0,1,1,0,0,1
8863,327600.0,2,0,1,0,1,0,1,0,0
8864,420907.0,2,0,1,0,1,0,1,0,0
8865,429690.0,4,0,1,0,1,0,1,0,0
8866,665294.0,5,0,1,0,1,0,1,0,0
8867,939419.0,7,0,1,0,1,0,1,0,0
8868,220459.0,2,1,0,0,0,0,1,0,0
8869,264550.0,2,0,0,0,0,0,1,0,0
8870,308642.0,3,1,0,0,0,0,1,0,0
8871,352734.0,4,1,0,0,0,0,1,0,0
8872,352734.0,4,1,0,0,0,0,1,0,0
8873,555556.0,2,0,1,0,1,0,1,0,0
8874,1288370.0,4,2,1,0,1,0,1,0,0
8875,1323191.0,6,1,1,0,1,0,1,0,0
8876,1358012.0,6,1,1,0,1,0,1,0,0
8877,1741217.0,8,1,1,0,1,0,1,0,0
8878,250000.0,2,0,1,0,1,0,1,0,0
8878,225000.0,1,0,1,0,1,0,1,0,0
8879,324074.0,3,0,1,0,1,0,1,0,0
8880,324074.0,2,0,1,0,1,0,1,0,0
8881,370370.0,4,0,1,0,1,0,1,0,0
8882,416667.0,4,0,1,0,1,0,1,0,0
8883,314859.0,2,0,1,0,1,1,0,0,0
8884,1001683.0,2,0,0,0,1,1,0,0,0
8885,617284.0,2,0,1,0,1,1,0,0,1
8886,634921.0,2,1,1,0,1,0,0,0,1
8887,674603.0,2,0,1,0,1,0,0,0,1
8887,793651.0,4,0,1,0,1,0,0,0,1
8888,352734.0,1,0,1,0,1,1,0,0,1
8889,305556.0,2,0,1,0,1,0,1,0,0
8889,275000.0,1,0,1,0,1,0,1,0,0
8890,314815.0,2,0,1,0,1,0,1,0,0
8890,283333.0,1,0,1,0,1,0,1,0,0
8891,416667.0,2,0,1,0,1,0,1,0,0
8891,462963.0,4,0,1,0,1,0,1,0,0
8891,370370.0,1,0,1,0,1,0,1,0,0
8892,433333.0,2,0,1,0,1,0,1,0,0
8892,481481.0,4,0,1,0,1,0,1,0,0
8892,385185.0,1,0,1,0,1,0,1,0,0
8893,358735.0,2,0,1,0,1,0,1,0,0
8893,453704.0,2,0,1,0,1,0,1,0,0
8894,570208.0,2,0,1,0,1,1,0,0,0
8894,626841.0,2,0,1,0,1,0,1,0,0
8894,633565.0,2,0,1,0,1,0,1,0,0
8895,257754.0,2,0,1,0,1,0,1,0,0
8896,262130.0,2,0,1,0,1,1,0,0,0
8896,279722.0,2,0,1,0,1,0,1,0,0
8896,226944.0,1,0,1,0,1,1,0,0,0
8896,244537.0,1,0,1,0,1,0,1,0,0
8897,336898.0,2,0,1,0,1,1,0,0,0
8897,372083.0,3,0,1,0,1,1,0,0,0
8898,416944.0,2,0,1,0,1,1,0,0,0
8898,434537.0,2,0,1,0,1,0,1,0,0
8899,444213.0,2,0,1,0,1,1,0,0,0
8899,475000.0,2,0,1,0,1,0,1,0,0
8900,255093.0,2,0,1,0,1,1,0,0,0
8901,1023148.0,6,0,1,0,1,1,0,0,0
8902,428274.0,2,0,1,0,1,0,1,0,0
8902,549824.0,2,0,1,0,1,0,1,0,0
8903,508234.0,2,0,1,0,1,0,1,0,0
8903,606702.0,2,0,1,0,1,0,1,0,0
8904,1009355.0,4,0,1,0,1,0,1,0,0
8904,1099647.0,4,0,1,0,1,0,1,0,0
8905,212963.0,2,0,1,0,0,0,1,0,0
8906,259259.0,2,0,1,0,0,0,1,0,0
8906,233333.0,1,0,1,0,0,0,1,0,0
8907,210380.0,2,0,0,0,1,0,0,0,0
8907,271099.0,2,0,0,0,1,0,0,0,1
8908,364899.0,2,0,0,0,1,0,0,0,0
8908,476217.0,2,0,0,0,1,0,0,0,1
8909,476217.0,2,0,0,0,1,0,0,0,1
8910,476217.0,2,0,0,0,1,0,0,0,0
8910,730317.0,2,0,0,0,1,0,0,0,1
8911,603206.0,4,0,0,0,1,0,0,0,0
8911,770000.0,4,0,0,0,1,0,0,0,1
8912,19386967.0,20,0,0,0,1,0,0,0,0
8912,21750349.0,20,0,0,0,1,0,0,0,1
8913,231294.0,2,1,1,0,1,0,1,0,0
8914,266028.0,2,1,1,0,1,0,1,0,0
8915,468595.0,4,2,1,0,1,0,1,0,0
8916,291667.0,2,0,1,0,1,1,0,0,0
8916,324074.0,2,0,1,0,1,0,1,0,0
8917,458333.0,4,0,1,0,1,1,0,0,0
8917,509259.0,4,0,1,0,1,0,1,0,0
8918,522723.0,2,1,1,0,1,0,1,0,0
8919,638574.0,2,0,1,0,1,0,1,0,0
8920,721866.0,2,0,1,0,1,0,1,0,0
8921,806779.0,3,0,1,0,1,0,1,0,0
8922,918245.0,4,0,1,0,1,0,1,0,0
8923,2706978.0,2,1,1,0,1,0,1,0,0
8923,2994901.0,7,1,1,0,1,0,1,0,0
