,room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,extra_long_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views_str,views,balcony-terrace_str,balcony-terrace,non-smoking-room,closet,air_conditioning,mini_bar,blackout_curtains,hair_dryer,extra-long-beds,complimentary-bottled-water,bathtub,shower,separate-shower-and-tub,refrigerator,high-floor,dressing-room,ground-floor,private-pool,executive-lounge-access,top-floor,complimentary-instant-coffee,jacuzzi-bathtub,smoking-allowed,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,air-bath-access,hot-spring-access,bedroom_str,bedroom_count,wifi_str,confirmation-instant_str,confirmation-instant
939,1665,0,0,0,0,1,0,0,0,0,0,1,35.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
940,1666,0,0,0,0,1,0,0,0,0,0,1,11.0,1,1,,,Ban công/sân hiên,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
941,1667,0,0,0,0,1,0,0,0,0,0,1,18.0,1,1,,,Ban công/sân hiên,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
942,1668,0,0,0,0,1,0,0,0,0,0,1,10.0,1,0,Hướng Vườn,vuon,,,True,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
943,1669,0,0,1,0,0,0,0,0,0,0,1,20.0,1,0,Hướng Núi,nui,,,True,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
944,1670,0,0,1,0,0,0,0,0,0,0,1,20.0,0,1,Hướng Núi,nui,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
945,1671,0,0,1,0,0,0,0,0,0,0,1,30.0,1,0,Hướng Núi,nui,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
946,1672,0,0,0,0,1,0,0,0,0,0,1,12.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
947,1673,0,0,0,0,0,0,0,1,0,0,1,20.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
948,1674,0,0,0,0,1,0,0,0,0,0,1,,0,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
949,1675,0,0,0,0,1,0,0,0,0,0,1,,0,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
950,1676,0,0,0,0,0,0,0,1,0,0,1,,0,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
951,1677,1,0,0,0,0,0,0,0,0,0,1,10.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
952,1678,0,0,1,0,0,0,0,0,0,0,1,30.0,2,1,Hướng Núi,nui,Ban công/sân hiên,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
953,1679,1,0,0,0,0,0,0,0,0,0,1,10.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
954,1680,1,0,0,0,0,0,0,0,0,0,1,10.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
955,1681,0,0,1,0,0,0,0,0,0,0,1,100.0,4,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
956,1682,0,0,1,0,0,0,0,0,0,0,1,47.0,2,1,Hướng Núi,nui,Ban công/sân hiên,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
957,1683,0,1,0,0,0,0,0,0,0,0,1,24.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
958,1684,1,0,0,0,0,0,0,0,0,0,1,15.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
959,1685,0,1,0,0,0,0,0,0,0,0,1,24.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
960,1686,0,1,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
961,1687,0,1,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
962,1688,0,1,0,0,0,0,0,0,0,0,1,15.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
963,1689,1,0,0,0,0,0,0,0,0,0,1,15.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
964,1690,0,1,0,0,0,0,0,0,0,0,1,15.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
965,1691,0,1,0,0,0,0,0,0,0,0,1,18.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
966,1692,1,0,0,0,0,0,0,0,0,0,1,26.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
967,1693,0,1,0,0,0,0,0,0,0,0,1,26.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
968,1694,1,0,0,0,0,0,0,0,0,0,1,26.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
969,1695,0,1,0,0,0,0,0,0,0,0,1,30.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
970,1696,0,0,1,0,0,0,0,0,0,0,1,18.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
971,1697,1,0,0,0,0,0,0,0,0,0,1,,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,,True,True,,,,,,,,,,,,,True,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
972,1698,1,0,0,0,0,0,0,0,0,0,1,,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,,True,True,,,,,,,,,,,,,True,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
973,1699,1,0,0,0,0,0,0,0,0,0,1,10.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,,True,True,,,,,,,,,,,,,True,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
974,1700,0,1,1,0,0,0,0,0,0,0,1,,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,True,True,,,,,,,True,,,,,,,,True,,,,,,,,0,,Cửa sổ,cua so
975,1701,1,0,0,0,0,0,0,0,0,0,1,,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,True,,,,True,,,,True,,,,,,,,True,,,,,,,,0,,Cửa sổ,cua so
976,1702,1,0,0,0,0,0,0,0,0,0,1,,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,True,True,,,,,,,True,,,,,,,,True,,,,,,,,0,,Cửa sổ,cua so
977,1703,0,0,1,0,0,0,0,0,0,0,1,,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,True,,,,True,,,,True,,,,,,,,True,,,,,,,,0,,Cửa sổ,cua so
978,1704,1,0,0,0,0,0,0,0,0,0,1,20.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,,
979,1705,1,0,1,0,0,0,0,0,0,0,1,,1,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
980,1706,0,0,0,0,1,0,0,0,0,0,1,,0,1,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
981,1707,0,0,0,0,1,0,0,0,0,0,1,10.0,0,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
982,1708,0,0,0,0,1,0,0,0,0,0,1,12.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
983,1709,0,0,0,0,1,0,0,0,0,0,1,12.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
984,1710,0,0,0,0,1,0,0,0,0,0,1,15.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
985,1711,0,0,0,0,1,0,0,0,0,0,1,15.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
986,1712,0,0,0,0,1,0,0,0,0,0,1,15.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
987,1713,0,1,0,0,0,0,0,0,0,0,1,19.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
988,1714,1,0,0,0,0,0,0,0,0,0,1,36.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
989,1715,0,0,0,0,1,0,0,0,0,0,1,16.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
990,1716,0,0,0,0,1,0,0,0,0,0,1,18.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
991,1717,0,1,0,0,0,0,0,0,0,0,1,32.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
992,1718,0,0,1,0,0,0,0,0,0,0,1,12.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
993,1719,0,0,1,0,0,0,0,0,0,0,1,15.0,1,0,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
994,1720,0,0,0,0,1,0,0,0,0,0,1,22.0,1,0,Hướng Núi,nui,,,,,True,,,True,,True,True,,,,,True,,,,,,,,,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
995,1721,1,0,0,0,0,0,0,0,0,0,1,26.0,1,1,Hướng Núi,nui,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,0,,,
996,1722,0,0,0,0,1,0,0,0,0,0,1,26.0,1,0,Hướng Núi,nui,,,,,True,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
997,1723,1,1,0,0,0,0,0,0,0,0,1,22.0,0,1,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,True,True,,,True,,True,,,,,,,,0,,Phòng xông khô,phong xong kho
998,1724,1,0,0,0,0,0,0,0,0,0,1,22.0,0,1,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,True,True,,,True,,True,,,,,,,,0,,Phòng xông khô,phong xong kho
999,1725,1,0,0,0,0,0,0,0,0,0,1,22.0,0,1,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,True,True,,,True,,True,,,,,,,,0,,Phòng xông khô,phong xong kho
1000,1726,1,1,0,0,0,0,0,0,0,0,1,18.0,3,1,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,True,True,,,True,,,,,,,,,,0,,Phòng xông khô,phong xong kho
1001,1727,0,1,0,0,0,0,0,0,0,0,1,22.0,0,1,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,True,True,,,True,,True,,,,,,,,0,,Phòng xông khô,phong xong kho
1002,1728,1,0,0,0,0,0,0,0,0,0,1,22.0,0,1,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,True,True,,,True,,True,,,,,,,,0,,Phòng xông khô,phong xong kho
1003,1729,1,1,0,0,0,0,0,0,0,0,1,32.0,0,1,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,True,True,,,True,,True,,,,,,,,0,,Phòng xông khô,phong xong kho
1004,1730,1,0,0,0,0,0,0,0,0,0,1,28.0,0,1,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,True,True,,,True,,True,,,,,,,,0,,Rượu,ruou
1005,1731,1,0,1,0,0,0,0,0,0,0,2,12.0,3,1,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,True,True,,,True,,True,,,,,,,,0,,,
1006,1732,1,1,1,0,0,0,0,0,0,0,2,,0,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1007,1733,1,0,0,0,1,0,0,0,0,0,1,14.0,1,1,,,Ban công/sân hiên,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1008,1734,1,0,0,0,0,0,0,0,0,0,1,15.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,0,,,
1009,1735,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,0,,,
1010,1736,1,0,1,0,0,0,0,0,0,0,1,22.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,0,,,
1011,1737,0,1,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1012,1738,0,0,1,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1013,1739,1,0,0,0,0,0,0,0,0,0,1,16.0,1,0,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,,True,,,True,,,,,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1014,1740,1,0,1,0,0,0,0,0,0,0,1,,8,1,,,,,,True,True,,,True,,,,,,,,,,,,,True,,,,,,,,,,8 phòng ngủ,8,,,
1015,1741,0,1,1,0,1,0,0,0,0,0,1,15.0,0,1,Hướng Núi,nui,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
1016,1742,1,0,0,0,0,0,0,0,0,0,1,15.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1017,1743,1,0,0,0,0,0,0,0,0,0,1,15.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1018,1744,1,0,0,0,0,0,0,0,0,0,1,,1,0,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1019,1745,1,0,0,0,0,0,0,0,0,0,1,,1,0,Hướng Núi,nui,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1020,1746,1,0,0,0,0,0,0,0,0,0,1,,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1021,1747,0,0,1,0,1,1,0,0,0,0,1,130.0,5,1,,,,,,,,,,True,,,,,,,,,,,,,True,,True,,,,,,,,Studio/1 phòng ngủ,1,,,
1022,1748,0,0,1,0,1,0,0,0,0,0,1,100.0,7,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,9 phòng ngủ,9,,,
1023,1749,0,1,0,0,0,0,0,1,0,0,1,20.0,0,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,True,,,True,,,,,,True,,,,,,,,True,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
1024,1750,0,1,0,0,0,0,0,0,0,0,1,40.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,True,True,,,,,,,,,True,,,,,,,,True,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
1025,1751,0,0,0,0,1,0,0,0,0,0,1,25.0,0,1,Hướng Thành phố,thanh pho,,,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
1026,1752,0,0,1,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,0,,,
1027,1753,0,0,1,0,0,0,0,0,0,0,1,40.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0,,,
1028,1754,1,0,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1029,1755,0,1,0,0,0,0,0,0,0,0,1,45.0,0,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,True,True,,True,,,,,,,,,,,True,,,,,,,,,,,,0,,,
1030,1756,0,0,1,0,0,0,0,0,0,0,1,33.0,1,1,Hướng Thành phố,thanh pho,,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1031,1757,0,1,0,0,0,0,0,0,0,0,1,33.0,1,1,Hướng Thành phố,thanh pho,,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1032,1758,0,0,1,0,0,0,0,0,0,0,1,37.0,1,1,Hướng Thành phố,thanh pho,,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1033,1759,0,0,0,0,0,0,1,0,0,0,1,70.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,,
1034,1760,1,0,0,0,0,0,0,0,0,0,1,28.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,0,,Cửa sổ,cua so
1035,1761,1,0,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,0,,,
1036,1762,0,0,1,0,0,0,0,0,0,0,1,37.0,0,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,,,True,True,,,,,,True,,True,,,,True,,,,,,,,,,,,,0,,,
1037,1763,1,0,0,0,0,0,0,0,0,0,1,35.0,0,1,Hướng Công viên,cong vien,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,0,,,
1038,1764,0,0,1,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Công viên,cong vien,Ban công/sân hiên,True,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
1039,1765,1,0,0,0,0,0,0,0,0,0,1,32.0,0,1,Hướng Công viên,cong vien,Ban công/sân hiên,True,,,,,,,,,,,True,,,,,,,True,,,,,True,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
1040,1766,0,0,1,0,0,0,0,0,0,0,1,32.0,1,1,Hướng Công viên,cong vien,,,,,,True,True,,,,,,,,,,,,,True,,,True,,True,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
1041,1767,0,0,1,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Công viên,cong vien,Ban công/sân hiên,True,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
1042,1768,1,0,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Công viên,cong vien,Ban công/sân hiên,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
1043,1769,1,0,0,0,0,0,0,0,0,0,1,28.0,1,0,,,Ban công/sân hiên,True,,,,True,True,,True,,,,True,,True,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1044,1770,0,0,1,0,0,0,0,0,0,0,1,30.0,1,0,,,,,,True,,True,True,,,,,,True,,True,,,,,,,,,,,,,,,,,0,,Hành lang ngoài,hanh lang ngoai
1045,1771,1,0,0,0,0,0,0,0,0,0,1,45.0,0,1,,,,,,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
1046,1772,0,0,0,0,1,0,0,0,0,0,1,40.0,1,1,Hướng Vườn,vuon,,,,,,True,True,,,,,,True,,True,True,,,,,,,,,,,,,,,,0,,,
1047,1773,0,1,0,0,0,1,0,0,0,0,1,35.0,0,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,Đồ gỗ ngoài trời,do go ngoai troi
1048,1774,0,1,0,0,0,0,0,0,0,0,1,70.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,,
1049,1775,0,1,0,0,0,0,0,0,0,0,1,100.0,1,0,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,Truy cập Internet - không dây,Cửa sổ,cua so
1050,1776,1,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,0,,,
1051,1777,1,0,0,0,0,0,0,0,0,0,1,30.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1052,1778,1,0,0,0,0,0,0,0,0,0,1,32.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1053,1779,0,0,0,0,1,0,0,0,0,0,1,32.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1054,1780,0,0,0,0,0,0,0,0,0,0,1,18.0,0,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1055,1781,0,0,0,0,0,0,0,0,0,0,1,40.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1056,1782,0,0,0,0,0,0,0,0,0,0,1,35.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1057,1783,0,0,0,0,0,0,0,0,0,0,1,45.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
1058,1784,0,1,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1059,1785,0,1,0,0,0,0,0,0,0,0,1,60.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
1060,1786,0,0,1,0,0,0,0,0,0,0,1,30.0,0,1,Hướng Thành phố,thanh pho,,,True,,True,True,True,True,,True,True,,,,,,,,,,,,,,,,,,,,,0,,,
1061,1787,1,0,0,0,0,0,0,0,0,0,1,40.0,0,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,True,True,True,,,True,True,,,,,,,,,,,,,,,,,,,,,0,,,
1062,1788,1,0,0,0,0,0,0,0,0,0,1,45.0,0,1,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
1063,1789,0,1,0,1,0,0,0,0,0,0,2,45.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,0,,Rượu,ruou
1064,1790,0,1,0,0,0,0,0,0,0,0,1,45.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
