hotel_id,room_room_type_name,room_type_id
32350002,Apartment,937
33035537,Apartment,938
37913386,Apartment,939
569301,Standard Double or Twin,940
569301,Single,941
13444004,home,942
10272171,An Lac Homestay Phong Gia dinh,943
10272171,An Lac Homestay Phong Gia dinh,944
10272171,An Lac Homestay Phong Gia dinh Co Ban cong,945
10272171,An Lac Homestay Phong Gia dinh Co Ban cong,946
10272171,An Lac Homestay Phong Tap the T3,947
10272171,An Lac Homestay Phong Tap the T1,948
10272171,An Lac Homestay Phong Tap the T2,949
34411743,Apartment,950
77637921,Studio Apartment,951
77637921,Two-Bedroom Apartment,952
77637921,Three-Bedroom Apartment,953
61232738,Standard Room Double,954
61232738,Family,955
61232738,Twin,956
61232738,Family,957
63303017,Apartment,958
24303784,Apartment,959
56386058,One-Bedroom Apartment,960
45032919,Double,961
45032919,Triple Room Private Bathroom,962
45032919,"Basic Double or Twin Room,2 Queen Beds",963
45032919,Family Room Bath,964
34728823,Two-Bedroom Apartment,965
39061716,One-Bedroom Apartment,966
35158314,Apartment,967
79996766,Homestay,968
45032495,Double,969
45032495,Standard Triple,970
45032495,Deluxe Triple,971
45032495,Family Quadruple,972
69176878,Superior Double,973
69176878,Deluxe Double or Twin,974
69176878,Deluxe Double or Twin,975
285380,Deluxe Double,976
285380,Deluxe Twin,977
285380,Deluxe Triple,978
285380,Family 4 People,979
285380,Family 5 People,980
33815882,Apartment,981
55624250,Apartment,982
31040339,Apartment,983
31638521,Apartment,984
38044004,Apartment,985
6717362,home,986
33546437,home,987
32831519,Apartment,988
23145356,Quadruple,989
36159995,Apartment,990
68107891,Family,991
45254774,Apartment,992
50830026,Double,993
50830026,Quadruple,994
31261795,Apartment,995
45032456,Superior Double,996
55944260,Apartment,997
51986182,Apartment,998
40041450,Apartment,999
80156763,home,1000
61630544,home,1001
35414841,Apartment,1002
21966583,Apartment,1003
59443891,home,1004
38692711,Apartment,1005
33380942,One-Bedroom Apartment,1006
33380942,Two-Bedroom Apartment,1007
22238408,home,1008
23385632,Apartment,1009
33480108,Apartment,1010
41454544,home,1011
41278073,Apartment,1012
37034894,One-Bedroom Apartment,1013
59336920,Annex Single Room - Smoking,1014
59336920,Double Room - COZY,1015
32184565,One-Bedroom Apartment,1016
40359239,Standard,1017
40359239,Deluxe Double,1018
40359239,Deluxe Family 4 pax,1019
64197158,Garden Villa,1020
64197158,Garden Villa,1021
51949040,Superior Double,1022
51949040,Deluxe Double,1023
29392314,King,1024
29392314,King,1025
18942590,Studio Suite Twin,1027
18942590,Deluxe Garden Twin,1028
61056423,Standard,1029
61297756,Deluxe Studio,1030
61297756,Studio Apartment,1031
64636784,One-Bedroom Apartment,1032
32808803,Double - 2 People,1033
32808803,Mountain View King,1034
5646682,2 Twin Bed,1035
5646682,1 King Bed,1036
17016664,Room Assigned on Arrival,1037
17016664,Twin,1038
17016664,Superior,1039
75887464,Two-Bedroom Apartment,1040
75887464,Two-Bedroom Apartment,1041
34400611,Deluxe Double,1042
34400611,Comfort Quadruple,1043
34400611,Deluxe Double,1044
23124460,Standard Double Room - No View,1045
23124460,Standard Twin Room without View,1046
