"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường đôi";"1 giường đôi & 1 giường đôi & 1 giường đôi & 1 giường đôi & 1 giường đôi";"1 giường đôi lớn";"1 giường đôi lớn & 1 giường đơn";"1 giường đôi và 1 giường đôi lớn";"1 giường đơn";"1 giường đơn và 1 giường lớn";"1 giường đơn và 1 giường đôi lớn";"1 phòng tắm";"15 giường đơn";"2 giường đôi";"2 giường đôi lớn";"2 giường đơn";"2 giường đơn và 1 giường đôi";"2 phòng tắm";"3 giường đơn";"5 phòng ngủ";"Ban công/sân hiên";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Chăn điện";"Cà phê hòa tan miễn phí";"Cửa sổ";"Cửa sổ có thể mở ra";"Cửa sổ mở";"Diện tích phòng: 100 m²";"Diện tích phòng: 12 m²";"Diện tích phòng: 15 m²";"Diện tích phòng: 18 m²";"Diện tích phòng: 20 m²";"Diện tích phòng: 22 m²";"Diện tích phòng: 24 m²";"Diện tích phòng: 25 m²";"Diện tích phòng: 28 m²";"Diện tích phòng: 30 m²";"Diện tích phòng: 50 m²";"Diện tích phòng: 57 m²";"Diện tích phòng: 60 m²";"Diện tích phòng: 66 m²";"Diện tích phòng: 70 m²";"Giường cực dài";"Hành lang ngoài";"Hướng Ngoài trời";"Hướng Núi";"Hướng Sông";"Hướng Thiên nhiên";"Hướng Thành phố";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng tắm chung";"Rèm che ánh sáng";"Studio/1 phòng ngủ";"Truy cập Internet - không dây";"Trà miễn phí";"Trái cây/đồ ăn vặt";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"phòng tắm riêng";"tầng cao";"tầng thượng";"Điều hòa";"Điều hòa cá nhân";"Đồ dùng cho giấc ngủ thoải mái";"Ấm nước điện"
"300929";"Muong Thanh Lai Chau Hotel";"số 113 Lê duẩn, Phường Tân Phong, Thành phố lai châu, Lai Châu, Lai Châu, Việt Nam, 02133";"Superior 2 giường (Superior Twin)";"Thông tin sức chứa phòng: 2 người lớn.";"617.354₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0"
"300929";"Muong Thanh Lai Chau Hotel";"số 113 Lê duẩn, Phường Tân Phong, Thành phố lai châu, Lai Châu, Lai Châu, Việt Nam, 02133";"Superior 2 giường (Superior Twin)";"Thông tin sức chứa phòng: 2 người lớn.";"658.089₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0"
"300929";"Muong Thanh Lai Chau Hotel";"số 113 Lê duẩn, Phường Tân Phong, Thành phố lai châu, Lai Châu, Lai Châu, Việt Nam, 02133";"Deluxe giường King (Deluxe King)";"Thông tin sức chứa phòng: 2 người lớn.";"745.970₫";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0"
"300929";"Muong Thanh Lai Chau Hotel";"số 113 Lê duẩn, Phường Tân Phong, Thành phố lai châu, Lai Châu, Lai Châu, Việt Nam, 02133";"Deluxe giường King (Deluxe King)";"Thông tin sức chứa phòng: 2 người lớn.";"827.775₫";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0"
"300929";"Muong Thanh Lai Chau Hotel";"số 113 Lê duẩn, Phường Tân Phong, Thành phố lai châu, Lai Châu, Lai Châu, Việt Nam, 02133";"Phòng Deluxe 2 Giường đơn (Deluxe Twin)";"Thông tin sức chứa phòng: 2 người lớn.";"745.970₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"300929";"Muong Thanh Lai Chau Hotel";"số 113 Lê duẩn, Phường Tân Phong, Thành phố lai châu, Lai Châu, Lai Châu, Việt Nam, 02133";"Phòng Deluxe 2 Giường đơn (Deluxe Twin)";"Thông tin sức chứa phòng: 2 người lớn.";"827.775₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"300929";"Muong Thanh Lai Chau Hotel";"số 113 Lê duẩn, Phường Tân Phong, Thành phố lai châu, Lai Châu, Lai Châu, Việt Nam, 02133";"Deluxe 3 người (Deluxe Triple)";"Thông tin sức chứa phòng: 3 người lớn.";"977.478₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0"
"300929";"Muong Thanh Lai Chau Hotel";"số 113 Lê duẩn, Phường Tân Phong, Thành phố lai châu, Lai Châu, Lai Châu, Việt Nam, 02133";"Deluxe 3 người (Deluxe Triple)";"Thông tin sức chứa phòng: 2 người lớn.";"1.306.739₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0"
"300929";"Muong Thanh Lai Chau Hotel";"số 113 Lê duẩn, Phường Tân Phong, Thành phố lai châu, Lai Châu, Lai Châu, Việt Nam, 02133";"Executive Suite (Execuitve Suite)";"Thông tin sức chứa phòng: 2 người lớn.";"1.286.155₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"300929";"Muong Thanh Lai Chau Hotel";"số 113 Lê duẩn, Phường Tân Phong, Thành phố lai châu, Lai Châu, Lai Châu, Việt Nam, 02133";"Executive Suite (Execuitve Suite)";"Thông tin sức chứa phòng: 2 người lớn.";"1.621.171₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"70420210";"Khách sạn Hồng Ngọc";"Điện Bi n Phủ, Đo n Kết Kh ch Sạn Hồng Ngọc, Lai Châu, Lai Châu, Việt Nam, 30000";"Phòng Tiêu Chuẩn (Standard Room)";"Thông tin sức chứa phòng: 2 người lớn.";"283.153₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
