"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường lớn & 1 giường lớn";"1 giường lớn & 1 giường lớn & 1 giường sofa";"1 giường lớn & 1 giường sofa & 1 giường lớn";"1 giường lớn / 1 giường lớn";"1 giường lớn hoặc 1 giường sofa";"1 giường lớn và 1 giường sofa";"1 giường lớn và 1 giường đôi lớn";"1 giường siêu lớn";"1 giường siêu lớn & 1 giường lớn & 1 giường đôi lớn";"1 giường sofa & 1 giường đôi & 1 giường lớn";"1 giường đôi";"1 giường đôi lớn";"1 giường đôi lớn & 1 giường lớn & 1 giường sofa";"1 giường đôi lớn & 1 giường sofa";"1 giường đôi lớn & 1 giường đôi lớn";"1 giường đôi lớn / 1 giường đôi lớn";"1 giường đôi lớn hoặc 1 giường đôi lớn và 1 giường đơn";"1 giường đôi lớn và 1 giường lớn";"1 giường đôi lớn và 1 giường sofa";"1 giường đôi nhỏ";"1 giường đôi nhỏ và 1 giường lớn";"1 giường đôi và 1 giường sofa";"1 giường đơn";"1 giường đơn và 1 giường đôi lớn";"1 phòng tắm";"2 giường lớn";"2 giường đôi";"2 giường đôi & 2 giường đôi";"2 giường đôi lớn";"2 giường đơn";"2 phòng ngủ";"2 phòng tắm";"20 m²";"25 m²";"28 m²";"3 giường đôi lớn";"3 giường đơn";"3 phòng ngủ";"3 phòng tắm";"30 m²";"35 m²";"4 phòng tắm";"45 m²";"55 m²";"60 m²";"75 m²";"8 phòng tắm";"Ban công/sân hiên";"Bể bơi riêng";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Cà phê hòa tan miễn phí";"Cửa sổ";"Cửa sổ có thể mở ra";"Cửa sổ mở";"Diện tích phòng: 100 m²";"Diện tích phòng: 16 m²";"Diện tích phòng: 160 m²";"Diện tích phòng: 18 m²";"Diện tích phòng: 19 m²";"Diện tích phòng: 20 m²";"Diện tích phòng: 22 m²";"Diện tích phòng: 23 m²";"Diện tích phòng: 24 m²";"Diện tích phòng: 25 m²";"Diện tích phòng: 250 m²";"Diện tích phòng: 26 m²";"Diện tích phòng: 27 m²";"Diện tích phòng: 28 m²";"Diện tích phòng: 30 m²";"Diện tích phòng: 31 m²";"Diện tích phòng: 32 m²";"Diện tích phòng: 33 m²";"Diện tích phòng: 35 m²";"Diện tích phòng: 37 m²";"Diện tích phòng: 38 m²";"Diện tích phòng: 40 m²";"Diện tích phòng: 45 m²";"Diện tích phòng: 48 m²";"Diện tích phòng: 50 m²";"Diện tích phòng: 60 m²";"Diện tích phòng: 70 m²";"Diện tích phòng: 79 m²";"Diện tích phòng: 85 m²";"Diện tích phòng: 90 m²";"Giường cực dài";"Hành lang ngoài";"Hướng Bể bơi";"Hướng Công viên";"Hướng Ngoài trời";"Hướng Núi";"Hướng Thiên nhiên";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Không hút thuốc";"Máy pha trà/cà phê";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Quyền sử dụng spa miễn phí";"Rèm che ánh sáng";"Rượu";"Studio/1 phòng ngủ";"Sưởi";"Truy cập Internet - không dây";"Trà miễn phí";"Trái cây/đồ ăn vặt";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-7 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn";"Tối đa 4 người lớn";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng cao";"tầng thượng";"tầng thấp";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Được vào phòng chờ Thương Gia";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Đồ uống mời khách miễn phí";"Ấm nước";"Ấm nước điện"
"1161192";"Smart Hotel";"2 To Vinh Dien, Trung tâm Thành phố Bắc Ninh, Bắc Ninh, Việt Nam, 16000";"2 Single Beds";"Thông tin sức chứa phòng: 2 người lớn.";"677.313₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"1161192";"Smart Hotel";"2 To Vinh Dien, Trung tâm Thành phố Bắc Ninh, Bắc Ninh, Việt Nam, 16000";"Phòng Loại Sang (Deluxe)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"677.313₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"PHÒNG EXECUTIVE KHÔNG THUỐC THUỐC (EXECUTIVE ROOM NON SMOKING)";"Thông tin sức chứa phòng: 2 người lớn.";"2.241.049₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Phòng Executive giường đôi (Executive Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"2.265.877₫";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Phòng Executive giường đôi (Executive Double Room)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"2.388.299₫";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Executive 1 người (Executive Single)";"Thông tin sức chứa phòng: 2 người lớn.";"2.406.854₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Executive 1 người (Executive Single)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"2.440.476₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Executive 1 người (Executive Single)";"Thông tin sức chứa phòng: 1 người lớn và 1 trẻ em.";"1.993.056₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Executive Two-Bedroom";"Thông tin sức chứa phòng: 2 người lớn.";"2.488.264₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Executive Two-Bedroom";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"2.684.524₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Executive Two-Bedroom";"Thông tin sức chứa phòng: 3 người lớn và 2 trẻ em.";"3.128.968₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Căn hộ Executive 2 Phòng ngủ (Executive 2-Bedroom Apartment)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"2.627.129₫";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Suite giường đôi (Suite Double)";"Thông tin sức chứa phòng: 2 người lớn.";"3.374.103₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Suite giường đôi (Suite Double)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"3.432.197₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Suite giường đôi (Suite Double)";"Thông tin sức chứa phòng: 2 người lớn.";"3.611.111₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Suite 2 Phòng Ngủ (Suite 2-Bedroom)";"Thông tin sức chứa phòng: 2 người lớn.";"3.952.750₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Suite 2 Phòng Ngủ (Suite 2-Bedroom)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"4.073.377₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Suite 2 Phòng Ngủ (Suite 2-Bedroom)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"4.285.714₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Suite 2 Phòng Ngủ (Suite 2-Bedroom)";"Thông tin sức chứa phòng: 3 người lớn và 2 trẻ em.";"4.730.159₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5859562";"Khách Sạn & Spa Mandala Bắc Ninh (Mandala Hotel & Spa Bac Ninh)";"Khu Thanh Sơn, phường Vũ Ninh, tỉnh Bắc Ninh, Vũ Ninh, Bắc Ninh, Việt Nam, 16000";"Phòng Đơn Suite - Cấm Hút Thuốc (Suite Single Room - Non Smoking)";"Thông tin sức chứa phòng: 1 người lớn và 1 trẻ em.";"3.174.603₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
