"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường lớn / 1 giường lớn / 2 giường đơn hoặc 1 giường lớn / 1 giường sofa";"1 giường lớn hoặc 2 giường đơn";"1 giường siêu lớn / 1 giường siêu lớn";"1 giường sofa và 1 giường lớn";"1 giường đôi";"1 giường đôi / 2 giường đơn / 1 giường sofa";"1 giường đôi hoặc 2 giường đơn";"1 giường đôi lớn";"1 giường đôi lớn / 1 giường đôi lớn / 1 giường sofa";"1 giường đôi lớn hoặc 2 giường đôi nhỏ";"1 giường đôi lớn hoặc 2 giường đơn";"1 giường đôi và 1 giường đôi lớn";"1 giường đơn";"1 giường đơn và 1 giường đôi";"1 giường đơn và 1 giường đôi lớn";"1 phòng tắm";"100 m²";"16 m²";"18 m²";"2 giường đôi";"2 giường đôi lớn hoặc 2 giường đôi lớn";"2 giường đơn";"2 giường đơn hoặc 1 giường lớn";"2 giường đơn hoặc 1 giường đôi";"2 phòng ngủ";"2 phòng tắm";"20 m²";"22 m²";"25 m²";"26 m²";"27 m²";"28 m²";"29 m²";"3 giường đôi hoặc 6 giường đơn";"30 m²";"32 m²";"35 m²";"39 m²";"4 giường đơn hoặc 2 giường đôi";"40 m²";"45 m²";"57 m²";"60 m²";"70 m²";"80 m²";"88 m²";"90 m²";"Ban công/sân hiên";"Bể bơi riêng";"Bồn tắm";"Bồn tắm/vòi sen riêng";"Chăn điện";"Cà phê hòa tan miễn phí";"Cửa sổ";"Cửa sổ có thể mở ra";"Cửa sổ mở";"Hướng Công viên";"Hướng Ngoài trời";"Hướng Núi";"Hướng Sông";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Internet mạng LAN trong phòng [miễn phí]";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng tắm đứng";"Rèm che ánh sáng";"Rượu";"Studio/1 phòng ngủ";"Sưởi";"Truy cập Internet - không dây";"Trà miễn phí";"Trái cây/đồ ăn vặt";"Tối đa 1 người lớn";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-2 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 2 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn";"Tối đa 4 người lớn";"Tối đa 6 người lớn, 1 bé (0-7 tuổi) ở MIỄN PHÍ!";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng cao";"Điều hòa";"Điều hòa cá nhân";"Được vào phòng chờ Thương Gia";"Đồ dùng cho giấc ngủ thoải mái";"Ấm nước";"Ấm nước điện"
"22039369";"Khách sạn Korea Bắc Giang (Korea Hotel Bac Giang)";"10 Minh Khai 2, Hoang Van Thu, Bắc Giang, Bắc Giang, Việt Nam, 260000";"Phòng Đôi hoặc Hai Giường Đơn Loại Sang (Deluxe Double or Twin Room)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"420.509";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"1"
"22039369";"Khách sạn Korea Bắc Giang (Korea Hotel Bac Giang)";"10 Minh Khai 2, Hoang Van Thu, Bắc Giang, Bắc Giang, Việt Nam, 260000";"Phòng Đôi hoặc Hai Giường Đơn Loại Sang (Deluxe Double or Twin Room)";"2 người lớn";"513.468";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"1"
"28196964";"Khách sạn & Suites Mandala Bắc Giang (Mandala Hotel & Suites Bac Giang)";"55 Nguyễn Văn Cừ, phường Bắc Giang, tỉnh Bắc Ninh, Việt Nam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Phòng Loại Sang (Deluxe Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"1.047.830";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1"
"28196964";"Khách sạn & Suites Mandala Bắc Giang (Mandala Hotel & Suites Bac Giang)";"55 Nguyễn Văn Cừ, phường Bắc Giang, tỉnh Bắc Ninh, Việt Nam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Phòng Loại Sang (Deluxe Room)";"2 người lớn";"1.088.586";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1"
"28196964";"Khách sạn & Suites Mandala Bắc Giang (Mandala Hotel & Suites Bac Giang)";"55 Nguyễn Văn Cừ, phường Bắc Giang, tỉnh Bắc Ninh, Việt Nam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Phòng Loại Sang (Deluxe Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"1.324.074";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1"
"28196964";"Khách sạn & Suites Mandala Bắc Giang (Mandala Hotel & Suites Bac Giang)";"55 Nguyễn Văn Cừ, phường Bắc Giang, tỉnh Bắc Ninh, Việt Nam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Phòng Executive (Executive Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"1.289.637";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"28196964";"Khách sạn & Suites Mandala Bắc Giang (Mandala Hotel & Suites Bac Giang)";"55 Nguyễn Văn Cừ, phường Bắc Giang, tỉnh Bắc Ninh, Việt Nam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Phòng Executive (Executive Room)";"2 người lớn";"1.337.993";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"28196964";"Khách sạn & Suites Mandala Bắc Giang (Mandala Hotel & Suites Bac Giang)";"55 Nguyễn Văn Cừ, phường Bắc Giang, tỉnh Bắc Ninh, Việt Nam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Suite Executive (Executive Suite)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"1.483.455";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"28196964";"Khách sạn & Suites Mandala Bắc Giang (Mandala Hotel & Suites Bac Giang)";"55 Nguyễn Văn Cừ, phường Bắc Giang, tỉnh Bắc Ninh, Việt Nam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Suite Executive (Executive Suite)";"2 người lớn";"1.525.185";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"28196964";"Khách sạn & Suites Mandala Bắc Giang (Mandala Hotel & Suites Bac Giang)";"55 Nguyễn Văn Cừ, phường Bắc Giang, tỉnh Bắc Ninh, Việt Nam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Suite Suite Double Room";"2 người lớn";"1.545.421";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"28196964";"Khách sạn & Suites Mandala Bắc Giang (Mandala Hotel & Suites Bac Giang)";"55 Nguyễn Văn Cừ, phường Bắc Giang, tỉnh Bắc Ninh, Việt Nam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Phòng Đôi hoặc 2 giường đơn Lớn (Large Double or Twin Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"1.874.074";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1"
"28196964";"Khách sạn & Suites Mandala Bắc Giang (Mandala Hotel & Suites Bac Giang)";"55 Nguyễn Văn Cừ, phường Bắc Giang, tỉnh Bắc Ninh, Việt Nam, Bắc Giang, Bắc Giang, Việt Nam, 230000";"Phòng Đôi hoặc 2 giường đơn Lớn (Large Double or Twin Room)";"1 người lớn & 1 trẻ em (0-5 tuổi) Vượt quá sức chứa phòng";"1.629.630";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1"
"49381642";"Khách sạn Sky (Sky Hotel)";"No. 41-42, Van Cao Street, Xuong Giang, Bac Giang City, Bac Giang, Vietnam, Bắc Giang, Bắc Giang, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"313.681";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"1";"0"
"49381642";"Khách sạn Sky (Sky Hotel)";"No. 41-42, Van Cao Street, Xuong Giang, Bac Giang City, Bac Giang, Vietnam, Bắc Giang, Bắc Giang, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"399.815";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"1";"0"
"49381642";"Khách sạn Sky (Sky Hotel)";"No. 41-42, Van Cao Street, Xuong Giang, Bac Giang City, Bac Giang, Vietnam, Bắc Giang, Bắc Giang, Việt Nam";"Phòng Standard giường đôi (Standard Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"348.300";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"1";"0"
"49381642";"Khách sạn Sky (Sky Hotel)";"No. 41-42, Van Cao Street, Xuong Giang, Bac Giang City, Bac Giang, Vietnam, Bắc Giang, Bắc Giang, Việt Nam";"Phòng Standard giường đôi (Standard Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"440.741";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"1";"0"
"49381642";"Khách sạn Sky (Sky Hotel)";"No. 41-42, Van Cao Street, Xuong Giang, Bac Giang City, Bac Giang, Vietnam, Bắc Giang, Bắc Giang, Việt Nam";"Phòng Cao Cấp Cho Hai Người (Superior Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"378.154";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"1";"0"
"49381642";"Khách sạn Sky (Sky Hotel)";"No. 41-42, Van Cao Street, Xuong Giang, Bac Giang City, Bac Giang, Vietnam, Bắc Giang, Bắc Giang, Việt Nam";"Phòng Cao Cấp Cho Hai Người (Superior Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"478.519";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"1";"0"
"49381642";"Khách sạn Sky (Sky Hotel)";"No. 41-42, Van Cao Street, Xuong Giang, Bac Giang City, Bac Giang, Vietnam, Bắc Giang, Bắc Giang, Việt Nam";"Phòng Loại Sang Giường Đôi (Deluxe Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"442.838";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0"
"49381642";"Khách sạn Sky (Sky Hotel)";"No. 41-42, Van Cao Street, Xuong Giang, Bac Giang City, Bac Giang, Vietnam, Bắc Giang, Bắc Giang, Việt Nam";"Phòng Loại Sang Giường Đôi (Deluxe Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"560.370";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0"
"56208600";"Khách Sạn Thắng Lợi Bắc Giang (Khach San Thang Loi Bac Giang)";"299 Cả Trọng, Bắc Giang, Bắc Giang, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"335.859";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"56208600";"Khách Sạn Thắng Lợi Bắc Giang (Khach San Thang Loi Bac Giang)";"299 Cả Trọng, Bắc Giang, Bắc Giang, Việt Nam";"Phòng 2 Giường Đôi (Double Room with Two Double Beds)";"4 người lớn";"458.754";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"66760264";"Nhà riêng 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bắc Giang (VIN SkyPark BAC GIANG/1Bed/Self checkin/shadow)";"Bắc Giang, Bắc Giang, Việt Nam";"Nhà riêng (home)";"2 người lớn & 1 trẻ em (0-7 tuổi)";"658.961";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0"
"76969955";"Sky Night Hotel 2";"Đường Cao Tốc Bắc – Nam Phía Đông, Bắc Giang, Bắc Giang, Việt Nam, 16000";"Phòng Đôi (Double Room)";"2 người lớn";"500.000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1"
"76969955";"Sky Night Hotel 2";"Đường Cao Tốc Bắc – Nam Phía Đông, Bắc Giang, Bắc Giang, Việt Nam, 16000";"Phòng Đơn (Single Room)";"1 người lớn Vượt quá sức chứa phòng";"462.963";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1"
"62265740";"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bắc Giang (Vinhomes Sky Park Bắc Giang A)";"Bắc Giang, Bắc Giang, Việt Nam";"Căn hộ (Apartment)";"2 người lớn & 1 trẻ em (0-7 tuổi)";"938.036";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0"
"59602456";"Khách sạn Trang Anh Bắc Giang (Trang Anh Hotel Bắc Giang)";"Song Khê 1, Bắc Giang, Bắc Giang, Bắc Giang, Việt Nam";"Phòng Hai Giường Đơn (Twin Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"354.382";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0"
"59602456";"Khách sạn Trang Anh Bắc Giang (Trang Anh Hotel Bắc Giang)";"Song Khê 1, Bắc Giang, Bắc Giang, Bắc Giang, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"354.382";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"1";"0"
