room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views,balcony-terrace,closet,air_conditioning,hair_dryer,complimentary-bottled-water,bathtub,shower,refrigerator,high-floor,dressing-room,ground-floor,private-pool,top-floor,complimentary-instant-coffee,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,hot-spring-access,bedroom_count
8798,1,0,0,0,0,0,0,0,0,1,35.0,1,1,no view,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8799,1,0,0,0,0,0,0,0,0,1,16.0,1,1,no view,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8800,0,0,0,0,1,0,0,0,0,1,20.0,0,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8801,0,0,0,0,1,0,0,0,0,1,20.0,1,1,city,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8802,1,0,0,0,0,0,0,0,0,1,20.0,1,1,nature,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8803,0,0,1,0,1,0,0,0,0,1,25.0,1,1,nature,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8804,1,0,0,1,1,0,0,0,0,1,66.0,2,1,nature,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8961,1,0,0,1,0,0,0,0,0,1,55.0,2,1,nature,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8962,1,0,0,0,0,0,0,0,0,1,15.0,1,1,city,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8963,0,0,0,0,1,0,0,0,0,1,28.0,1,1,nature,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8964,0,0,0,0,1,0,0,0,0,1,24.0,1,1,city,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8965,1,0,0,0,0,0,0,0,0,1,16.0,1,1,no view,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8966,0,0,0,0,0,0,0,0,0,1,26.0,1,1,city,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8967,1,0,0,0,0,0,0,0,0,1,66.0,2,1,no view,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8968,1,0,0,0,0,0,0,0,0,1,,1,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8969,0,1,0,0,0,0,0,0,0,1,20.0,1,0,nature,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8970,0,1,0,0,0,0,0,0,0,1,14.0,1,0,nature,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8971,0,0,0,0,0,0,0,0,1,1,15.0,1,0,nature,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8972,1,0,0,1,0,0,0,0,0,1,,4,1,no view,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
8973,1,0,0,0,0,0,0,0,0,1,,0,1,no view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8974,1,0,0,0,0,0,0,0,0,1,,0,1,no view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8975,1,0,0,0,0,0,0,0,0,1,,0,1,no view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8976,1,0,0,0,0,0,0,0,0,1,20.0,1,1,city,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8977,1,0,0,0,0,0,0,0,0,1,16.0,1,1,city,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8978,1,0,0,0,0,0,0,0,0,1,14.0,1,1,no view,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8979,1,0,0,0,0,0,0,0,0,1,15.0,1,1,nature,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8980,1,0,0,0,0,0,0,0,0,1,25.0,1,1,nature,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8981,1,0,0,0,0,0,0,0,0,1,18.0,1,1,no view,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
8982,0,1,0,0,0,0,0,0,0,1,25.0,1,1,no view,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
8983,0,1,0,0,0,0,0,0,0,1,30.0,1,1,nature,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8984,0,1,1,0,0,0,0,0,0,2,32.0,1,1,nature,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8985,0,1,1,0,0,0,0,0,0,2,38.0,1,1,city,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8986,1,0,0,0,0,0,0,0,0,1,16.0,1,1,nature,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8987,0,0,0,0,1,0,0,0,0,1,18.0,1,1,nature,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8988,0,0,0,0,1,0,0,0,0,1,40.0,1,1,city,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8989,0,0,0,0,1,0,0,0,0,1,40.0,1,1,city,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8990,1,0,0,0,0,0,0,0,0,1,15.0,0,1,no view,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8991,1,0,0,0,1,0,0,0,0,2,20.0,0,1,sea,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8992,0,0,0,0,1,0,0,0,0,1,14.0,1,1,city,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8993,0,0,0,0,1,0,0,0,0,1,18.0,1,1,pool,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8994,1,0,0,0,0,0,0,0,0,1,15.0,1,1,no view,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8995,1,0,0,0,0,0,0,0,0,1,25.0,1,1,nature,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8996,1,0,0,0,0,0,0,0,0,1,,1,1,sea,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8997,1,0,0,0,0,0,0,0,0,1,,1,1,sea,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8998,0,1,0,0,0,0,0,0,0,1,20.0,1,1,garden,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8999,0,0,0,0,1,0,0,0,0,1,20.0,1,1,garden,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9000,1,0,0,1,1,0,0,0,0,1,,2,1,nature,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9001,1,0,0,0,0,0,0,0,0,1,20.0,1,0,garden,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9002,1,0,1,0,0,0,0,0,0,2,20.0,1,1,no view,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,1,0,1,0,0,0,0,0,0,2,22.0,1,1,no view,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,1,0,0,0,0,0,0,0,0,1,60.0,2,1,no view,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9005,1,0,0,0,1,0,0,0,0,1,60.0,2,1,garden,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9006,0,0,0,0,1,0,0,0,0,1,15.0,1,1,no view,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9007,0,1,1,0,0,0,0,0,0,1,25.0,1,1,sea,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9008,0,1,0,0,0,0,0,0,0,1,150.0,3,1,no view,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9009,0,0,1,1,1,0,0,0,0,2,30.0,3,1,garden,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
9010,1,0,1,1,0,0,0,0,0,1,200.0,3,1,garden,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
9011,1,1,1,0,1,0,0,0,0,1,200.0,4,1,garden,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9012,0,0,1,0,0,0,0,0,0,1,30.0,1,1,garden,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9013,0,0,0,0,1,0,0,0,0,1,20.0,1,0,no view,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
