"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường đôi";"1 giường đôi & 1 giường đôi & 1 giường đôi & 1 giường đôi & 1 giường đơn & 1 giường đơn và 1 giường đôi & 1 giường đơn và 1 giường đôi & 1 giường đôi và 1 giường đơn & 5 giường đơn";"1 giường đôi lớn";"1 giường đôi lớn và 1 giường lớn";"1 giường đôi và 5 giường đôi lớn";"1 giường đơn";"1 giường đơn & 1 giường đơn & 1 giường đơn & 1 giường đôi lớn & 1 giường đôi lớn & 1 giường đôi lớn & 1 giường đôi lớn & 1 giường đơn";"1 giường đơn hoặc 1 giường đôi lớn";"1 giường đơn và 1 giường lớn";"1 giường đơn và 1 giường đôi lớn";"1 giường đơn và 1 giường đôi lớn và 1 giường lớn hoặc 1 giường đôi lớn";"1 giường đơn và 2 giường đôi lớn";"10 giường đơn & 1 giường đơn và 1 giường đôi nhỏ và 1 giường đôi";"11 giường đơn";"2 giường lớn";"2 giường lớn và 2 nệm futon";"2 giường đôi";"2 giường đôi lớn";"2 giường đơn và 1 giường đôi và 1 giường lớn";"2 nệm futon";"2 phòng tắm";"3 giường lớn";"3 giường đôi";"3 giường đôi lớn";"3 giường đôi lớn và 3 giường lớn";"3 giường đơn";"3 phòng tắm";"4 giường lớn";"4 giường đôi lớn và 1 giường lớn";"4 phòng tắm";"5 giường đôi lớn và 1 giường lớn";"5 giường đôi lớn và 2 giường lớn";"5 giường đơn";"5 phòng tắm";"7 phòng tắm";"8 giường đơn";"8 nệm futon";"8 phòng ngủ";"8 phòng tắm";"9 phòng ngủ";"Ban công/sân hiên";"Bể bơi riêng";"Bồn tắm";"Bồn tắm tạo sóng";"Cho phép hút thuốc";"Chăn điện";"Cà phê hòa tan miễn phí";"Cửa sổ";"Cửa sổ có thể mở ra";"Diện tích phòng: 10 m²";"Diện tích phòng: 100 m²";"Diện tích phòng: 11 m²";"Diện tích phòng: 12 m²";"Diện tích phòng: 130 m²";"Diện tích phòng: 14 m²";"Diện tích phòng: 15 m²";"Diện tích phòng: 16 m²";"Diện tích phòng: 18 m²";"Diện tích phòng: 19 m²";"Diện tích phòng: 20 m²";"Diện tích phòng: 22 m²";"Diện tích phòng: 24 m²";"Diện tích phòng: 26 m²";"Diện tích phòng: 28 m²";"Diện tích phòng: 30 m²";"Diện tích phòng: 32 m²";"Diện tích phòng: 35 m²";"Diện tích phòng: 36 m²";"Diện tích phòng: 40 m²";"Diện tích phòng: 47 m²";"Giường cực dài";"Hành lang ngoài";"Hướng Ngoài trời";"Hướng Núi";"Hướng Vườn";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Phòng xông khô";"Rèm che ánh sáng";"Rượu";"Studio/1 phòng ngủ";"Trà miễn phí";"Trái cây/đồ ăn vặt";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"phòng tắm riêng";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Được vào phòng chờ Thương Gia";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Ấm nước";"Ấm nước điện"
"46633886";"Nhà riêng 100 m² 3 phòng ngủ, 5 phòng tắm riêng ở Ba Bể (Ba Bể Hada Homestay)";"Đường tỉnh 254, Ba Bể, Ba Be, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 1 người lớn.";"289.063₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1"
"46633886";"Nhà riêng 100 m² 3 phòng ngủ, 5 phòng tắm riêng ở Ba Bể (Ba Bể Hada Homestay)";"Đường tỉnh 254, Ba Bể, Ba Be, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 1 người lớn.";"398.897₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1"
"46633886";"Nhà riêng 100 m² 3 phòng ngủ, 5 phòng tắm riêng ở Ba Bể (Ba Bể Hada Homestay)";"Đường tỉnh 254, Ba Bể, Ba Be, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"340.074₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1"
"46633886";"Nhà riêng 100 m² 3 phòng ngủ, 5 phòng tắm riêng ở Ba Bể (Ba Bể Hada Homestay)";"Đường tỉnh 254, Ba Bể, Ba Be, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"569.853₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1"
"46633886";"Nhà riêng 100 m² 3 phòng ngủ, 5 phòng tắm riêng ở Ba Bể (Ba Bể Hada Homestay)";"Đường tỉnh 254, Ba Bể, Ba Be, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 1 người lớn.";"289.063₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1"
"46633886";"Nhà riêng 100 m² 3 phòng ngủ, 5 phòng tắm riêng ở Ba Bể (Ba Bể Hada Homestay)";"Đường tỉnh 254, Ba Bể, Ba Be, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 1 người lớn.";"398.897₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1"
"46633886";"Nhà riêng 100 m² 3 phòng ngủ, 5 phòng tắm riêng ở Ba Bể (Ba Bể Hada Homestay)";"Đường tỉnh 254, Ba Bể, Ba Be, Việt Nam";"Căn hộ (Apartment)";"Thông tin sức chứa phòng: 11 người lớn và 1 trẻ em.";"1.725.376₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"46633886";"Nhà riêng 100 m² 3 phòng ngủ, 5 phòng tắm riêng ở Ba Bể (Ba Bể Hada Homestay)";"Đường tỉnh 254, Ba Bể, Ba Be, Việt Nam";"Giường Trong Phòng Ngủ Tập Thể 10 Giường Cho Cả Nam Lẫn Nữ (Bed in 10-Bed Mixed Dormitory Room)";"Thông tin sức chứa phòng: 1 người lớn.";"156.250₫";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1"
"47572929";"Ba Be Lake - Nhà Nghỉ Thư Nhạc (Ba Be Lake - Nha Nghi Thu Nhac)";"nam mẫu ba bể thôn pác ngòi, Ba Bể, Ba Be, Việt Nam";"Phòng Giường Đôi Nhìn Ra Hồ Nước (Double Room with Lake View)";"Thông tin sức chứa phòng: 4 người lớn.";"276.852₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0"
"47572929";"Ba Be Lake - Nhà Nghỉ Thư Nhạc (Ba Be Lake - Nha Nghi Thu Nhac)";"nam mẫu ba bể thôn pác ngòi, Ba Bể, Ba Be, Việt Nam";"Phòng Loại Sang (Deluxe Room)";"Thông tin sức chứa phòng: 2 người lớn.";"276.852₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0"
"47572929";"Ba Be Lake - Nhà Nghỉ Thư Nhạc (Ba Be Lake - Nha Nghi Thu Nhac)";"nam mẫu ba bể thôn pác ngòi, Ba Bể, Ba Be, Việt Nam";"Phòng Giường Đôi Nhìn Ra Núi (Double Room with Mountain View)";"Thông tin sức chứa phòng: 4 người lớn.";"276.852₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0"
"47572929";"Ba Be Lake - Nhà Nghỉ Thư Nhạc (Ba Be Lake - Nha Nghi Thu Nhac)";"nam mẫu ba bể thôn pác ngòi, Ba Bể, Ba Be, Việt Nam";"Phòng Giường Đôi Lớn (Large Double Room)";"Thông tin sức chứa phòng: 4 người lớn.";"462.037₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0"
"47572929";"Ba Be Lake - Nhà Nghỉ Thư Nhạc (Ba Be Lake - Nha Nghi Thu Nhac)";"nam mẫu ba bể thôn pác ngòi, Ba Bể, Ba Be, Việt Nam";"Phòng Có Giường Cỡ Queen Với Ban Công (Queen Room with Balcony)";"Thông tin sức chứa phòng: 4 người lớn.";"462.037₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0"
"47572929";"Ba Be Lake - Nhà Nghỉ Thư Nhạc (Ba Be Lake - Nha Nghi Thu Nhac)";"nam mẫu ba bể thôn pác ngòi, Ba Bể, Ba Be, Việt Nam";"Phòng Giường Đôi/2 Giường Đơn Với Ban Công (Double or Twin Room with Balcony)";"Thông tin sức chứa phòng: 1 người lớn.";"276.852₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0"
"47572929";"Ba Be Lake - Nhà Nghỉ Thư Nhạc (Ba Be Lake - Nha Nghi Thu Nhac)";"nam mẫu ba bể thôn pác ngòi, Ba Bể, Ba Be, Việt Nam";"Phòng Deluxe (2 Người lớn + 1 Trẻ em) (Deluxe Room (2 Adults + 1 Child))";"Thông tin sức chứa phòng: 1 người lớn.";"276.852₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0"
"47572929";"Ba Be Lake - Nhà Nghỉ Thư Nhạc (Ba Be Lake - Nha Nghi Thu Nhac)";"nam mẫu ba bể thôn pác ngòi, Ba Bể, Ba Be, Việt Nam";"Phòng Tiêu Chuẩn Giường Đôi Lớn (Standard Queen Room)";"Thông tin sức chứa phòng: 1 người lớn.";"462.037₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0"
"33221684";"Pac Ngoi Village Homestay";"Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn ,Ba Be Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn , Ba Be, Ba Bể, Ba Be, Việt Nam";"Phòng Tiêu Chuẩn Giường Đôi Với Phòng Tắm Chung (Standard Double Room with Shared Bathroom)";"Thông tin sức chứa phòng: 2 người lớn.";"166.667₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"33221684";"Pac Ngoi Village Homestay";"Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn ,Ba Be Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn , Ba Be, Ba Bể, Ba Be, Việt Nam";"Phòng 2 Giường Đơn Có Cảnh Quan (Twin Room with View)";"Thông tin sức chứa phòng: 2 người lớn.";"183.333₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"33221684";"Pac Ngoi Village Homestay";"Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn ,Ba Be Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn , Ba Be, Ba Bể, Ba Be, Việt Nam";"Phòng 2 Giường Đơn Có Cảnh Quan (Twin Room with View)";"Thông tin sức chứa phòng: 1 người lớn.";"146.667₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"33221684";"Pac Ngoi Village Homestay";"Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn ,Ba Be Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn , Ba Be, Ba Bể, Ba Be, Việt Nam";"Phòng Giường Đôi Có Phòng Tắm Riêng (Double Room with Private Bathroom)";"Thông tin sức chứa phòng: 2 người lớn.";"250.000₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"33221684";"Pac Ngoi Village Homestay";"Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn ,Ba Be Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn , Ba Be, Ba Bể, Ba Be, Việt Nam";"Phòng Hạng Tiết kiệm Cho 4 Người (Economy Quadruple Room)";"Thông tin sức chứa phòng: 4 người lớn.";"333.333₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"33221684";"Pac Ngoi Village Homestay";"Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn ,Ba Be Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn , Ba Be, Ba Bể, Ba Be, Việt Nam";"Phòng gia đình với phòng tắm riêng. (Family Room with Private Bathroom)";"Thông tin sức chứa phòng: 6 người lớn.";"416.667₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"33221684";"Pac Ngoi Village Homestay";"Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn ,Ba Be Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn , Ba Be, Ba Bể, Ba Be, Việt Nam";"Phòng Superior Đơn Nhìn Ra Hồ (Superior Single Room with Lake View)";"Thông tin sức chứa phòng: 1 người lớn.";"166.667₫";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"16895447";"Hoàng Quân Homestay (Hoang Quan Homestay)";"thôn pác ngòi , xã nam mẫu, huyện ba bể , tỉnh Bắc Kạn Ba Be Lake, Ba Bể, Ba Be, Việt Nam";"Phòng Business 1 Giường Đôi với Quyền sử dụng Phòng tập thể dục. (Business Double Room with Gym Access)";"Thông tin sức chứa phòng: 2 người lớn.";"149.704₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"16895447";"Hoàng Quân Homestay (Hoang Quan Homestay)";"thôn pác ngòi , xã nam mẫu, huyện ba bể , tỉnh Bắc Kạn Ba Be Lake, Ba Bể, Ba Be, Việt Nam";"Phòng Business 1 Giường Đôi với Quyền sử dụng Phòng tập thể dục. (Business Double Room with Gym Access)";"Thông tin sức chứa phòng: 2 người lớn.";"159.259₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
