hotel_id;hotel_name;hotel_address;room_type_name;option_name;option_price;1 giường sofa / 1 giường đôi lớn;1 giường đôi;1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi;1 giường đôi lớn;1 giường đôi nhỏ / 1 giường đôi nhỏ;1 giường đơn;1 giường đơn / 1 giường đơn / 1 giường đôi / 1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đơn;1 nệm futon;1 phòng tắm;100 m²;15 m²;16 m²;2 giường lớn;2 giường đôi hoặc 2 giường đôi;2 giường đôi lớn;2 giường đơn;2 giường đơn hoặc 1 giường lớn;2 phòng tắm;20 m²;200 m²;2000 m²;23 m²;24 m²;25 m²;26 m²;27 m²;28 m²;3 phòng tắm;30 m²;32 m²;33 m²;35 m²;4 m²;5 m²;5 phòng ngủ;5 phòng tắm;6 giường đôi;7 phòng ngủ;7 phòng tắm;80 m²;Ban công/sân hiên;Bồn tắm/vòi sen riêng;Cho phép hút thuốc;Cà phê hòa tan miễn phí;Cửa sổ;Cửa sổ có thể mở ra;Hướng Công viên;Hướng Hồ;Hướng Không có cửa sổ;Hướng Ngoài trời;Hướng Núi;Hướng Thiên nhiên;Hướng Thành phố;Hướng Vườn;Hướng Đường phố;Không hút thuốc;Máy pha trà/cà phê;Máy sấy tóc;Nước đóng chai miễn phí;Phòng tắm chung;Phòng tắm đứng;Rèm che ánh sáng;Studio/1 phòng ngủ;Trà miễn phí;Trái cây/đồ ăn vặt;Tối đa 10 người lớn;Tối đa 12 người lớn;Tối đa 15 người lớn;Tối đa 2 người lớn;Tối đa 2 người lớn, 1 bé (0-11 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 2 bé (0-6 tuổi) ở MIỄN PHÍ!;Tối đa 4 người lớn;Tủ lạnh;Tủ quần áo;Vòi sen;Wi-Fi [miễn phí];phòng tắm riêng;Điều hòa;Điều hòa cá nhân;Đồ dùng cho giấc ngủ thoải mái;Đồ gỗ ngoài trời;Ấm nước;Ấm nước điện
55769472;Khách sạn boutique Lang Can (LANG CAN BOUTIQUE HOTEL);No. 51 Ban Khien, Lang Can Town, Lam Binh District, Tuyen Quang Province, Tuyên Quang, Tuyên Quang, Việt Nam, 22506;Superior - 2 người lớn - 2 trẻ em (Superior - 2 adults - 2 children);2 người lớn & 2 trẻ em (0-6 tuổi);958.333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;1;0
55769472;Khách sạn boutique Lang Can (LANG CAN BOUTIQUE HOTEL);No. 51 Ban Khien, Lang Can Town, Lam Binh District, Tuyen Quang Province, Tuyên Quang, Tuyên Quang, Việt Nam, 22506;Deluxe hướng thành phố (Deluxe City View);2 người lớn & 2 trẻ em (0-6 tuổi);910.586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
55769472;Khách sạn boutique Lang Can (LANG CAN BOUTIQUE HOTEL);No. 51 Ban Khien, Lang Can Town, Lam Binh District, Tuyen Quang Province, Tuyên Quang, Tuyên Quang, Việt Nam, 22506;Junior Suite;2 người lớn & 2 trẻ em (0-6 tuổi);1.050.236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;1;0;0;1
55769472;Khách sạn boutique Lang Can (LANG CAN BOUTIQUE HOTEL);No. 51 Ban Khien, Lang Can Town, Lam Binh District, Tuyen Quang Province, Tuyên Quang, Tuyên Quang, Việt Nam, 22506;Junior Suite;2 người lớn & 2 trẻ em (0-6 tuổi);1.258.333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;1;0;0;1
42018029;Căn hộ 2000 m² 16 phòng ngủ, 16 phòng tắm riêng ở Tuyên Quang (Green Tung Duong House);Tuyên Quang, Tuyên Quang, Việt Nam;Căn hộ (Apartment);10 người lớn & 1 trẻ em (0-7 tuổi);350.894;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
45142363;An Homestay Tuyên Quang (An Homestay Tuyen Quang);Số nhà 27 - Đường Bình Thuận - Tp Tuyên Quang, Tuyên Quang, Tuyên Quang, Việt Nam;Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment);4 người lớn;462.963;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
47334465;Khu nghỉ dưỡng BanBa Jungle (The BanBa Jungle Lodge);Ban Ba, Trung Hoa, Chiem Hoa, Tuyen Quang, Tuyên Quang, Tuyên Quang, Việt Nam, 22300;Bed in 10 Bed Mixed Dormitory Room with Shared Bathroom;2 người lớn;487.858;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
47334465;Khu nghỉ dưỡng BanBa Jungle (The BanBa Jungle Lodge);Ban Ba, Trung Hoa, Chiem Hoa, Tuyen Quang, Tuyên Quang, Tuyên Quang, Việt Nam, 22300;Bed in 10 Bed Mixed Dormitory with Balcony and Mountain View;2 người lớn;487.858;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
36742778;Nhà riêng 80 m² 1 phòng ngủ, 2 phòng tắm riêng ở Làng Khiêm (Maila);Tuyên Quang, Tuyên Quang, Việt Nam;Nhà riêng (home);15 người lớn & 1 trẻ em (0-7 tuổi);201.514;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10776614;Pài Bjooc homestay (Pai Bjooc homestay);Xã Thái Bình, huyện Yên Sơn, Tình Tuyên Quang, Việt Nam Km 7 quốc lộ 37 Tuyên Quang đi Sơn Dương, Tuyên Quang, Tuyên Quang, Việt Nam;Phòng Đôi (Double Room);2 người lớn;220.459;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1
