"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường lớn / 1 giường lớn / 1 giường đôi lớn";"1 giường lớn / 1 giường đôi lớn / 1 giường đôi lớn";"1 giường đôi";"1 giường đôi / 1 giường đơn";"1 giường đôi lớn";"1 giường đôi lớn / 1 giường lớn / 1 giường sofa";"1 giường đôi lớn / 1 giường sofa";"1 giường đôi lớn / 1 giường đôi lớn / 1 giường đôi lớn";"1 giường đôi lớn hoặc 2 giường đơn";"1 giường đơn";"1 giường đơn và 1 giường đôi";"1 phòng tắm";"110 m²";"12 m²";"120 m²";"13 m²";"14 m²";"15 m²";"16 m²";"18 m²";"19 m²";"2 giường đôi";"2 giường đôi / 2 giường đôi";"2 giường đôi lớn";"2 giường đơn";"2 nệm futon";"2 phòng ngủ";"2 phòng tắm";"20 m²";"22 m²";"23 m²";"24 m²";"25 m²";"26 m²";"270 m²";"28 m²";"3 phòng ngủ";"3 phòng tắm";"30 m²";"31 m²";"33 m²";"4 phòng tắm";"43 m²";"50 m²";"60 m²";"66 m²";"80 m²";"Ban công/sân hiên";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Cà phê hòa tan miễn phí";"Cửa sổ";"Cửa sổ có thể mở ra";"Cửa sổ mở";"Hành lang ngoài";"Hướng Không có cửa sổ";"Hướng Ngoài trời";"Hướng Sông";"Hướng Thiên nhiên";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng tắm chung";"Phòng tắm đứng";"Phòng xông khô";"Rèm che ánh sáng";"Studio/1 phòng ngủ";"Truy cập Internet - không dây";"Trà miễn phí";"Trái cây/đồ ăn vặt";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-11 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn";"Tối đa 3 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn";"Tối đa 6 người lớn";"Tối đa 8 người lớn";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng thượng";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Được vào phòng chờ Thương Gia";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Đồ uống mời khách miễn phí";"Ấm nước";"Ấm nước điện"
"1159818";"Rang Dong Hotel";"Bờ Kè Sông Tiền, Phường 6, TP Mỹ Tho, Tiền Giang, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam, 860000";"Phòng Ba Người Gia Đình (Family Triple Room)";"3 người lớn";"390.409";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"1159818";"Rang Dong Hotel";"Bờ Kè Sông Tiền, Phường 6, TP Mỹ Tho, Tiền Giang, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam, 860000";"Phòng Ba Người Gia Đình (Family Triple Room)";"3 người lớn";"417.067";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"1159818";"Rang Dong Hotel";"Bờ Kè Sông Tiền, Phường 6, TP Mỹ Tho, Tiền Giang, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam, 860000";"Phòng Ba Người Gia Đình (Family Triple Room)";"3 người lớn";"423.280";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"49699457";"Cóc Retreat Mỹ Tho City (Coc Retreat My Tho City)";"T. 3 Thiện, Thửa 292, BĐ 34, ấp Phước Hòa, xã Phước Thạnh, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Bungalow Gia Đình (Family Bungalow)";"2 người lớn";"601.852";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1"
"49699457";"Cóc Retreat Mỹ Tho City (Coc Retreat My Tho City)";"T. 3 Thiện, Thửa 292, BĐ 34, ấp Phước Hòa, xã Phước Thạnh, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Bungalow Gia Đình (Family Bungalow)";"3 người lớn";"752.315";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1"
"49699457";"Cóc Retreat Mỹ Tho City (Coc Retreat My Tho City)";"T. 3 Thiện, Thửa 292, BĐ 34, ấp Phước Hòa, xã Phước Thạnh, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Bungalow Gia Đình (Family Bungalow)";"1 người lớn Vượt quá sức chứa phòng";"541.667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1"
"64899794";"Khách sạn Siri 2 (Siri 2 Hotel )";"No. 7/15, Nguyen Huu Tri, Ap My Thanh, Xa, Vietnam, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"393.519";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0"
"64899794";"Khách sạn Siri 2 (Siri 2 Hotel )";"No. 7/15, Nguyen Huu Tri, Ap My Thanh, Xa, Vietnam, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Loại Sang Giường Đôi (Deluxe Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"486.389";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0"
"69988509";"Khách sạn Lam Phương Luxury (Hotel Lam Phuong Luxury)";", Phường 10, Nhà Nghỉ Lâm Phương, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Nhận Phòng Muộn - Nhận Phòng 7:00 Tối, Trả Phòng 12:00 Trưa (Late Check-In - Check-In 7PM, Check-Out 12PM)";"2 người lớn";"171.118";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"69988509";"Khách sạn Lam Phương Luxury (Hotel Lam Phuong Luxury)";", Phường 10, Nhà Nghỉ Lâm Phương, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Tiêu Chuẩn (Standard Room)";"2 người lớn";"181.985";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"69988509";"Khách sạn Lam Phương Luxury (Hotel Lam Phuong Luxury)";", Phường 10, Nhà Nghỉ Lâm Phương, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Tiêu Chuẩn (Standard Room)";"2 người lớn";"626.094";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"69988509";"Khách sạn Lam Phương Luxury (Hotel Lam Phuong Luxury)";", Phường 10, Nhà Nghỉ Lâm Phương, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Tiêu Chuẩn (Standard Room)";"1 người lớn Vượt quá sức chứa phòng";"305.239";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"724074";"Khách sạn Minh Kiều (Minh Kieu Hotel)";"02, Thủ Khoa Huân, Phường 1, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Superior (Superior Room)";"2 người lớn";"307.634";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"724074";"Khách sạn Minh Kiều (Minh Kieu Hotel)";"02, Thủ Khoa Huân, Phường 1, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Đôi Cấm Hút Thuốc (Double Room Non Smoking)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"321.750";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"724074";"Khách sạn Minh Kiều (Minh Kieu Hotel)";"02, Thủ Khoa Huân, Phường 1, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng Đôi Cấm Hút Thuốc (Double Room Non Smoking)";"2 người lớn";"370.370";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"32355557";"Khách sạn Lạc Hồng Mỹ Tho (Khách Sạn Lạc Hồng Mỹ Tho )";"67 Đường 30/4, Phường 1, Thành phố Mỹ Tho, Tiền Giang, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam, 860000";"Phòng Superior 1 giường đôi (Superior) (Superior Room with 1 Double Bed)";"2 người lớn";"641.744";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"32355557";"Khách sạn Lạc Hồng Mỹ Tho (Khách Sạn Lạc Hồng Mỹ Tho )";"67 Đường 30/4, Phường 1, Thành phố Mỹ Tho, Tiền Giang, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam, 860000";"Phòng Superior có 2 giường đơn (Superior Room With 2 Single Beds)";"2 người lớn";"641.744";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"60812230";"Khu nghỉ dưỡng Cồn Phụng Mekong - Thiên nhiên, đưa đón thuyền & câu cá miễn phí (Cồn Phụng Resort Mekong - Nature Escape with Free Boat Shuttle & Fishing)";"Unnamed, Tân Thạch, Bến Tre, Việt Nam, 86000";"Bungalow Tiêu Chuẩn (Standard Bungalow)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"774.074";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1"
"60812230";"Khu nghỉ dưỡng Cồn Phụng Mekong - Thiên nhiên, đưa đón thuyền & câu cá miễn phí (Cồn Phụng Resort Mekong - Nature Escape with Free Boat Shuttle & Fishing)";"Unnamed, Tân Thạch, Bến Tre, Việt Nam, 86000";"Bungalow Tiêu Chuẩn (Standard Bungalow)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"1.018.519";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1"
"56231226";"Căn hộ 60 m² 1 phòng ngủ, 1 phòng tắm riêng ở Mỹ Tho (Căn hộ đầy đủ tiện nghi cạnh bờ kè sông Mỹ Tho)";"Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Căn hộ (Apartment)";"2 người lớn";"694.901";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"61278973";"Onsen Cóc Retreat (Onsen Coc Retreat)";"Đường Ba Thiện, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Phòng 4 Người (Quadruple Room)";"4 người lớn";"1.010.101";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1"
"60747804";"Peach Peach Home";"Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Căn Hộ 2 Phòng Ngủ Có Ban Công (Two-Bedroom Apartment with Balcony)";"6 người lớn & 2 trẻ em (1-12 tuổi)";"833.333";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1"
"56231168";"Nhà riêng 60 m² 1 phòng ngủ, 1 phòng tắm riêng ở Mỹ Tho (""TLH"" Premium Riverside Suite 01 overlooking river)";"Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam";"Nhà riêng (home)";"2 người lớn & 1 trẻ em (0-7 tuổi)";"734.668";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"37355681";"Coco Island";"Khu du lịch Cồn Phụng, Coco Island, Tân Thạch, Bến Tre, Việt Nam, 930000";"Phòng Tiêu Chuẩn (Standard Room)";"2 người lớn";"592.593";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"37355681";"Coco Island";"Khu du lịch Cồn Phụng, Coco Island, Tân Thạch, Bến Tre, Việt Nam, 930000";"Phòng Tiêu Chuẩn (Standard Room)";"2 người lớn";"680.226";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"37355681";"Coco Island";"Khu du lịch Cồn Phụng, Coco Island, Tân Thạch, Bến Tre, Việt Nam, 930000";"Phòng Giường Đôi Nhìn Ra Vườn (Double Room with Garden View)";"2 người lớn";"888.889";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"78347143";"Hotel Lam Phuong Luxury";"p10 , ap long tuong , my tho, Mỹ Tho, Mỹ Tho (Tiền Giang), Việt Nam, 84116";"Comfort Double Room Single Use, 1 Large Twin Bed, Garden View, Lakeside";"2 người lớn";"313.362";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
