"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường lớn & 3 giường đơn & 5 giường đơn & 1 giường sofa";"1 giường đôi";"1 giường đôi lớn";"1 giường đôi lớn và 4 giường tầng";"1 giường đôi nhỏ và 1 giường đôi lớn";"1 giường đôi và 1 giường đôi lớn";"1 giường đơn";"1 giường đơn và 1 giường đôi";"1 giường đơn và 1 giường đôi lớn";"2 giường đôi";"2 giường đôi hoặc 2 giường tầng";"2 giường đôi lớn";"2 giường đôi nhỏ";"2 giường đơn";"2 phòng tắm";"3 giường đôi";"3 giường đôi lớn";"3 giường đơn";"3 phòng ngủ";"4 giường đơn";"4 phòng tắm";"5 phòng tắm";"Ban công/sân hiên";"Bồn tắm";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Chăn điện";"Cửa sổ";"Cửa sổ có thể mở ra";"Cửa sổ mở";"Diện tích phòng: 100 m²";"Diện tích phòng: 12 m²";"Diện tích phòng: 15 m²";"Diện tích phòng: 16 m²";"Diện tích phòng: 18 m²";"Diện tích phòng: 20 m²";"Diện tích phòng: 22 m²";"Diện tích phòng: 24 m²";"Diện tích phòng: 25 m²";"Diện tích phòng: 26 m²";"Diện tích phòng: 28 m²";"Diện tích phòng: 30 m²";"Diện tích phòng: 32 m²";"Diện tích phòng: 35 m²";"Diện tích phòng: 40 m²";"Diện tích phòng: 55 m²";"Diện tích phòng: 60 m²";"Giường cực dài";"Hành lang ngoài";"Hướng Bể bơi";"Hướng Hồ";"Hướng Ngoài trời";"Hướng Nông thôn";"Hướng Sân trong";"Hướng Thiên nhiên";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Rèm che ánh sáng";"Truy cập Internet - không dây";"Trái cây/đồ ăn vặt";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"phòng tắm riêng";"tầng thấp";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Ấm nước";"Ấm nước điện"
"73567820";"Bông Boutique Hotel Kon Tum (Bong Boutique Hotel Kon Tum)";"Bông Boutique Hotel Lô 175 - 176 - 178 Khu quy hoạch Sân vận động Trường Chinh - Tp Kon Tum, Kon Tum, Trường Chinh, Kon Tum, Việt Nam, 580000";"Phòng Có Giường Cỡ King (King Room)";"Thông tin sức chứa phòng: 2 người lớn.";"479.630
"4913327";"Khách sạn Window 1 (Window 1 Hotel)";"189 (06 cũ) Đoàn Thị Điểm, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Deluxe 4 người (Deluxe Quadruple Room)";"Thông tin sức chứa phòng: 2 người lớn.";"505.949
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"4913327";"Khách sạn Window 1 (Window 1 Hotel)";"189 (06 cũ) Đoàn Thị Điểm, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Deluxe 4 người (Deluxe Quadruple Room)";"Thông tin sức chứa phòng: 4 người lớn.";"510.498
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"4913327";"Khách sạn Window 1 (Window 1 Hotel)";"189 (06 cũ) Đoàn Thị Điểm, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Deluxe 4 người (Deluxe Quadruple Room)";"Thông tin sức chứa phòng: 4 người lớn.";"517.531
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"4913327";"Khách sạn Window 1 (Window 1 Hotel)";"189 (06 cũ) Đoàn Thị Điểm, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Loại Sang Giường Đôi (Deluxe Double Room)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"514.722
₫";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"35784255";"Nhà nghỉ Y.O (Y.O Inn)";"16A Nguyễn Trãi, Thống Nhất, Kon Tum, Thống Nhất, Kon Tum, Việt Nam, 60000";"Phòng Đôi Cao Cấp có Cửa Sổ (Superior Double Room with Window)";"Thông tin sức chứa phòng: 2 người lớn.";"505.051
₫";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"35784255";"Nhà nghỉ Y.O (Y.O Inn)";"16A Nguyễn Trãi, Thống Nhất, Kon Tum, Thống Nhất, Kon Tum, Việt Nam, 60000";"Phòng Đôi Cao Cấp có Cửa Sổ (Superior Double Room with Window)";"Thông tin sức chứa phòng: 1 người lớn và 1 trẻ em.";"420.875
₫";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"61140237";"Khách sạn Sacly (Khach san Sacly)";"202 Lê Lợi, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"335.859
₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0"
"61140237";"Khách sạn Sacly (Khach san Sacly)";"202 Lê Lợi, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"353.535
₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0"
"64307184";"Chang Coffee & Homestay (Chang Coffee & Homestay Kon Tum)";"No. 51, Nguyen Viet Xuan, Thang Loi, Thắng Lợi, Kon Tum, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.";"251.622
₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0"
"64307184";"Chang Coffee & Homestay (Chang Coffee & Homestay Kon Tum)";"No. 51, Nguyen Viet Xuan, Thang Loi, Thắng Lợi, Kon Tum, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 1 người lớn và 1 trẻ em.";"217.454
₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0"
"64307184";"Chang Coffee & Homestay (Chang Coffee & Homestay Kon Tum)";"No. 51, Nguyen Viet Xuan, Thang Loi, Thắng Lợi, Kon Tum, Việt Nam";"Phòng Gia Đình (Family Room)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"434.039
₫";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"64307184";"Chang Coffee & Homestay (Chang Coffee & Homestay Kon Tum)";"No. 51, Nguyen Viet Xuan, Thang Loi, Thắng Lợi, Kon Tum, Việt Nam";"Phòng Gia Đình (Family Room)";"Thông tin sức chứa phòng: 3 người lớn và 2 trẻ em.";"565.844
₫";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"64307184";"Chang Coffee & Homestay (Chang Coffee & Homestay Kon Tum)";"No. 51, Nguyen Viet Xuan, Thang Loi, Thắng Lợi, Kon Tum, Việt Nam";"Phòng Gia Đình (Family Room)";"Thông tin sức chứa phòng: 1 người lớn và 2 trẻ em.";"391.417
₫";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"64307184";"Chang Coffee & Homestay (Chang Coffee & Homestay Kon Tum)";"No. 51, Nguyen Viet Xuan, Thang Loi, Thắng Lợi, Kon Tum, Việt Nam";"Deluxe gia đình (Family Deluxe)";"Thông tin sức chứa phòng: 2 người lớn và 2 trẻ em.";"599.485
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"64307184";"Chang Coffee & Homestay (Chang Coffee & Homestay Kon Tum)";"No. 51, Nguyen Viet Xuan, Thang Loi, Thắng Lợi, Kon Tum, Việt Nam";"Deluxe gia đình (Family Deluxe)";"Thông tin sức chứa phòng: 3 người lớn và 2 trẻ em.";"609.370
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"1846450";"Vietnam Phuot Real Home";"485/3 Pham Van Dong, Tran Hung Dao Ward, Kontum Province, Kon Tum, Kon Tum, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"141.093
₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0"
"1846450";"Vietnam Phuot Real Home";"485/3 Pham Van Dong, Tran Hung Dao Ward, Kontum Province, Kon Tum, Kon Tum, Việt Nam";"Phòng Có Giường Cỡ King Nhìn Ra Vườn (King Room with Garden View)";"Thông tin sức chứa phòng: 2 người lớn.";"264.550
₫";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0"
"1846450";"Vietnam Phuot Real Home";"485/3 Pham Van Dong, Tran Hung Dao Ward, Kontum Province, Kon Tum, Kon Tum, Việt Nam";"Phòng 3 Người Nhìn Ra Vườn (Triple Room with Garden View)";"Thông tin sức chứa phòng: 3 người lớn.";"485.009
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0"
"1846450";"Vietnam Phuot Real Home";"485/3 Pham Van Dong, Tran Hung Dao Ward, Kontum Province, Kon Tum, Kon Tum, Việt Nam";"Căn Hộ Có Sân Hiên (Apartment with Terrace)";"Thông tin sức chứa phòng: 10 người lớn.";"1.543.210
₫";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0"
"1846450";"Vietnam Phuot Real Home";"485/3 Pham Van Dong, Tran Hung Dao Ward, Kontum Province, Kon Tum, Kon Tum, Việt Nam";"Giường Đơn Trong Phòng Nghỉ Tập Thể Cho Cả Nam Và Nữ (Single Bed in Mixed Dormitory Room)";"Thông tin sức chứa phòng: 1 người lớn.";"61.728
₫";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0"
"1846450";"Vietnam Phuot Real Home";"485/3 Pham Van Dong, Tran Hung Dao Ward, Kontum Province, Kon Tum, Kon Tum, Việt Nam";"Giường Đơn Trong Phòng Nghỉ Tập Thể Cho Cả Nam Và Nữ (Single Bed in Mixed Dormitory Room)";"Thông tin sức chứa phòng: 1 người lớn.";"97.002
₫";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0"
"2255883";"Bac Huong Hotel";"196 Tran Hung Dao, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Đôi (Double Room)";"Thông tin sức chứa phòng: 2 người lớn.";"282.187
₫";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"2255883";"Bac Huong Hotel";"196 Tran Hung Dao, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Hai Giường Đơn (Twin Room)";"Thông tin sức chứa phòng: 2 người lớn.";"335.097
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0"
"2255883";"Bac Huong Hotel";"196 Tran Hung Dao, Quyết Thắng, Kon Tum, Việt Nam";"Phòng 3 Người Hạng Tiết Kiệm (Economy Triple Room)";"Thông tin sức chứa phòng: 3 người lớn.";"352.734
₫";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0"
"2255883";"Bac Huong Hotel";"196 Tran Hung Dao, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Đôi hoặc 2 giường đơn Lớn (Large Double or Twin Room)";"Thông tin sức chứa phòng: 4 người lớn.";"388.007
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"2255883";"Bac Huong Hotel";"196 Tran Hung Dao, Quyết Thắng, Kon Tum, Việt Nam";"Phòng 4 Người (Quadruple Room)";"Thông tin sức chứa phòng: 4 người lớn.";"423.280
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"2255883";"Bac Huong Hotel";"196 Tran Hung Dao, Quyết Thắng, Kon Tum, Việt Nam";"Phòng Gia Đình (Family Room)";"Thông tin sức chứa phòng: 6 người lớn.";"458.554
₫";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0"
