room_type_id,price_option_name,price_option_price,price_amenities_for_price
8612,Thông tin sức chứa phòng: 2 người lớn.,354.167₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8612,Thông tin sức chứa phòng: 3 người lớn.,375.000₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8612,Thông tin sức chứa phòng: 1 người lớn.,333.333₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8613,Thông tin sức chứa phòng: 3 người lớn.,555.556₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8614,Thông tin sức chứa phòng: 1 người lớn.,259.259₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8615,Thông tin sức chứa phòng: 1 người lớn.,379.630₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8616,Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.,513.797₫,"['Kèm bữa sáng', 'Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả khoản tiền đêm đầu tiên (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8616,Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.,537.478₫,"['Kèm bữa sáng', 'Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả khoản tiền đêm đầu tiên (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8617,Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.,513.797₫,"['Kèm bữa sáng', 'Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả khoản tiền đêm đầu tiên (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8617,Thông tin sức chứa phòng: 2 người lớn.,534.392₫,"['Kèm bữa sáng', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Trả tiền cho khách sạn', 'Bãi đậu xe', 'WiFi miễn phí']"
8617,Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.,537.478₫,"['Kèm bữa sáng', 'Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả khoản tiền đêm đầu tiên (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8618,Thông tin sức chứa phòng: 2 người lớn.,534.392₫,"['Kèm bữa sáng', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8619,Thông tin sức chứa phòng: 3 người lớn.,820.106₫,"['Kèm bữa sáng', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Trả tiền cho khách sạn', 'Bãi đậu xe', 'WiFi miễn phí']"
8619,Thông tin sức chứa phòng: 3 người lớn và 1 trẻ em.,829.214₫,"['Kèm bữa sáng', 'Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả khoản tiền đêm đầu tiên (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8619,Thông tin sức chứa phòng: 3 người lớn và 1 trẻ em.,841.270₫,"['Kèm bữa sáng', 'Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả khoản tiền đêm đầu tiên (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8620,Thông tin sức chứa phòng: 4 người lớn.,968.254₫,"['Kèm bữa sáng', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Trả tiền cho khách sạn', 'Bãi đậu xe', 'WiFi miễn phí']"
8620,Thông tin sức chứa phòng: 4 người lớn.,979.059₫,"['Kèm bữa sáng', 'Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả khoản tiền đêm đầu tiên (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8620,Thông tin sức chứa phòng: 4 người lớn.,992.698₫,"['Kèm bữa sáng', 'Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả khoản tiền đêm đầu tiên (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8621,Thông tin sức chứa phòng: 2 người lớn.,968.254₫,"['Kèm bữa sáng', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Trả tiền cho khách sạn', 'Bãi đậu xe', 'WiFi miễn phí']"
8621,Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.,1.035.067₫,"['Kèm bữa sáng', 'Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả khoản tiền đêm đầu tiên (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8621,Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.,1.051.587₫,"['Kèm bữa sáng', 'Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả khoản tiền đêm đầu tiên. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả khoản tiền đêm đầu tiên (Quy định của khách sạn).', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8622,Thông tin sức chứa phòng: 2 người lớn.,416.667₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8623,Thông tin sức chứa phòng: 2 người lớn.,462.963₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8624,Thông tin sức chứa phòng: 2 người lớn.,462.963₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8625,Thông tin sức chứa phòng: 2 người lớn.,1.470.793₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8625,Thông tin sức chứa phòng: 2 người lớn.,1.840.470₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8625,Thông tin sức chứa phòng: 3 người lớn.,2.066.348₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8626,Thông tin sức chứa phòng: 2 người lớn.,2.131.584₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8626,Thông tin sức chứa phòng: 3 người lớn.,2.727.139₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8627,Thông tin sức chứa phòng: 2 người lớn.,2.131.584₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8627,Thông tin sức chứa phòng: 3 người lớn.,2.727.139₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8628,Thông tin sức chứa phòng: 2 người lớn.,2.822.306₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8628,Thông tin sức chứa phòng: 2 người lớn.,3.265.387₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8628,Thông tin sức chứa phòng: 3 người lớn.,3.417.862₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8629,Thông tin sức chứa phòng: 4 người lớn.,4.478.554₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8630,Thông tin sức chứa phòng: 2 người lớn.,5.123.240₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8630,Thông tin sức chứa phòng: 3 người lớn.,5.718.795₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8631,Thông tin sức chứa phòng: 2 người lớn.,5.386.240₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8631,Thông tin sức chứa phòng: 3 người lớn.,5.981.795₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8632,Thông tin sức chứa phòng: 2 người lớn.,5.586.120₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8632,Thông tin sức chứa phòng: 3 người lớn.,6.181.675₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8633,Thông tin sức chứa phòng: 4 người lớn.,5.993.686₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Bãi đậu xe', 'WiFi miễn phí']"
8634,Thông tin sức chứa phòng: 2 người lớn.,8.784.200₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Trả tiền cho khách sạn', 'Bãi đậu xe', 'WiFi miễn phí']"
