hotel_id,room_room_type_name,room_type_id
237925,Superior giường Queen (Superior Queen),7223
237925,Phòng Hai Giường Đơn Có Vòi Sen (Twin Room with Shower),7224
285191,Phòng Superior Không có Cửa sổ (Superior No Window),7225
285191,Phòng Boutique (Boutique Room),7226
285191,Phòng Executive giường đôi (Executive Double),7227
285191,The Gallery Suite Double or Twin (Afternoon tea),7228
285191,Phòng Gallery Suite (Gallery Suite),7229
59484518,Phòng Deluxe Giường Đôi - Không Có Cửa Sổ (Deluxe Double Room-No Window),7230
59484518,Junior Suite,7231
9768270,Phòng Luxury Giường Đôi Dành Cho Một Người (Luxury Double Room Single Use),7232
9768270,Phòng Tiêu Chuẩn (Standard),7233
9768270,Phòng Deluxe (Deluxe),7234
9768270,Phòng 2 giường - Phù hợp cho người khuyết tật (Accessible Tiwn Room),7235
44269399,Phòng Tiêu chuẩn giường đôi hoặc 2 giường (Standard Double or Twin Room),7236
44269399,Phòng Superior giường đôi hoặc 2 giường (Superior Double or Twin Room),7237
44269399,Phòng Superior 3 người (Superior Triple Room),7238
44269399,Phòng Đôi hoặc Hai Giường Đơn Loại Sang (Deluxe Double or Twin Room),7239
44269399,Suite có ban công (Suite with Balcony),7240
44269399,Phòng gia đình có ban công (Family Room with Balcony),7241
56360679,Căn hộ 1 phòng ngủ - Tầng trệt (One-Bedroom Apartment - Ground Floor),7242
70177,2 Twin Beds Garden View,7243
70177,1 KING BED GARDEN VIEW,7244
39581267,Cassia Giường Đôi Hoặc 2 Giường Đơn (Cassia Double or Twin),7245
39581267,Narra 2 Giường - Không Có Cửa Sổ (Narra Twin - No Window),7246
39581267,Narra Giường Đôi (Narra Double),7247
39581267,Khaya Giường Đôi Hoặc 2 Giường Đơn (Khaya Double or Twin),7248
39581267,Phòng Flamboyant Giường Đôi Hoặc 2 Giường Đơn (Flamboyant Double or Twin),7249
39581267,Green Papaya Junior Giường Đôi Hoặc 2 Giường (Green Papaya Junior Double or Twin),7250
39581267,Suite Gia Đình - Không Có Cửa Sổ (The Suite Family - No Window),7251
39581267,The Suite,7252
39865091,VIP Plus,7253
39865091,Phòng VIP (VIP Room),7254
39865091,Phòng Suite (Suite Room),7255
407610,Thương Gia 1 Phòng Ngủ (1-Bedroom Executive),7256
407610,Thủ Tướng 2 Phòng Ngủ (2-Bedroom Premier),7257
407610,Phòng Premier 3 Phòng Ngủ (3 Bedroom Premier),7258
407610,Thương Gia 3 Phòng Ngủ (3-Bedroom Executive),7259
37323067,Căn Hộ có 2 Giường và Bếp Nhỏ (Apartment with 2 Beds and Kitchenette),7260
37323067,Căn Hộ Tiêu Chuẩn 2 Phòng Ngủ (Standard Condo 2 Bedroom),7261
47207976,Phòng Tiêu Chuẩn (Standard Room),7262
47207976,Phòng Đôi Tiêu Chuẩn - 2 Người Lớn (Standard Double Room - 2 Adults),7263
47207976,Phòng Giường Đôi Có Phòng Tắm Riêng (Double Room with Private Bathroom),7264
47207976,Phòng Tiêu Chuẩn Super (Super Standard Room),7265
47207976,Phòng 2 tầng (Duplex),7266
47207976,Penthouse,7267
78958039,Phòng Tiêu Chuẩn (Standard),7268
78958039,Deluxe hướng thành phố (Deluxe City View),7269
1189049,Phòng Superior giường đôi (Superior Room Double),7270
337114,Phòng Tiêu chuẩn giường đôi (Standard Double),7271
168995,Phòng Superior Không có Cửa sổ (Superior No Window ),7272
168995,Phòng Deluxe Giường Đôi/2 Giường Đơn (Deluxe Double or Twin Bed),7273
6600326,Phòng Loại Sang Giường Đôi (Deluxe Double Room),7274
6591336,1 người trong Phòng tập thể - Chỉ dành cho nam (1 Person in Dormitory - Male Only),7275
56029978,Phòng Superior (Superior),7276
56029978,Phòng Tiêu Chuẩn (Standard Room),7277
56029978,Superior giường Queen (Superior Queen),7278
56029978,Suite Deluxe (Deluxe Suite),7279
161742,Premier Giường Đôi Có Cửa Sổ (Premier Double with Window),7280
161742,Phòng Executive hướng thành phố (Executive City View),7281
161742,Phòng Premier Giường Đôi Nhìn Ra Thành Phố (Premier Double City View),7282
161742,Phòng Deluxe 2 Giường Đơn Không Có Cửa Sổ (Deluxe Twin No Window),7283
73296222,Deluxe 3-bedroom And 1-living Room Suite,7284
55985601,Căn Hộ Nhỏ Cao Cấp Có Giường Lớn (Superior Studio with King Bed),7285
55985601,Phòng Studio Deluxe với Ban công (Deluxe Studio With Balcony),7286
55985601,Nhà gỗ (Wooden House),7287
55985601,Nhà Nghỉ Dưỡng (Vacation Home),7288
16087741,Phòng Đôi Loại Sang (Deluxe Double Room),7289
16087741,Phòng Superior 3 Người (Superior Triple Room),7290
55768168,Gia Đình 4 Người (Family 4 People),7291
42033088,Phòng Cao Cấp Cho Hai Người (Superior Double Room),7292
42033088,Giường trong Phòng Tập Thể Cả 8 Giường Nam và Nữ (Bed in 8-Bed Mixed Dormitory Room),7293
42033088,Giường trong Phòng ngủ tập thể cả Nam và Nữ 4 Người (Bed in 4-Bed Mixed Dormitory Room),7294
42033088,Phòng Loại Sang (Deluxe),7295
50119099,Căn hộ Superior (Superior Apartment),7296
50119099,Căn Hộ Nhỏ Loại Sang (Deluxe Studio),7297
50119099,Căn hộ Deluxe (Deluxe Apartment),7298
50119099,Phòng hướng công viên giường lớn (Park View King Room),7299
60794815,Phòng Studio Có Ban Công (Studio Balcony),7300
40286675,2 Giường Đơn Tiêu Chuẩn (2 Twin Beds Standard),7301
40286675,Phòng 3 người - 1 giường Queen 1 giường đơn (Triple - 1 Queen 1 Single),7302
40286675,Suite Deluxe (Deluxe Suite),7303
40286675,VIP,7304
40286675,Deluxe gia đình 4 người (Deluxe Family 4 Pax),7305
35966201,Phòng đôi Superior có giường sofa - Không hút thuốc (Superior Double Room with Sofa Bed - Non-Smoking),7306
35966201,Phòng Tiêu chuẩn giường đôi Có giường Sofa (Standard Double Room with Sofa),7307
35966201,Giường trong Phòng Tập Thể 8 Giường Cả Nam và Nữ (Bed in a 8 Bed Mixed Room),7308
35966201,Deluxe Có ban công Hướng phố (Deluxe Balcony City View),7309
35966201,Phòng Suite có Ban Công (Suite Room with Balcony),7310
70594637,Phòng Standard giường đôi (Standard Double Room),7311
70594637,Phòng Loại Sang Giường Đôi (Deluxe Double Room),7312
70594637,Phòng Standard Gia đình (Standard Family Room),7313
2962251,Phòng Deluxe cao cấp giường đôi (Premium Deluxe Double Room),7314
2962251,Phòng Deluxe 3 người - Không hút thuốc (Deluxe Triple Room - Non-Smoking),7315
49393466,Căn hộ có ban công (Apartment with Balcony),7316
61611269,Phòng Suite 4 người (Suite Quadruple),7317
52229157,Phòng Tổng Thống Hướng Thành Phố 1 Phòng Ngủ (President 1 Bedroom City View),7318
47842293,Studio,7319
63196558,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),7320
63196558,Standard Apartment 1 Bedroom,7321
63196558,Căn Hộ 2 Phòng Ngủ Hướng Hồ (2 Bedroom Apartment with Lake View),7322
63196558,Căn Hộ Cao Cấp 3 Phòng Ngủ (Three-Bedroom Premium Apartment),7323
63196558,Suite 2 Tầng Hướng Thành Phố (Duplex City View Suite),7324
20759935,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),7325
6548519,Phòng do khách sạn sắp xếp (Run of House),7326
67520848,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),7327
67520848,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),7328
67520848,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),7329
67520848,Phòng Đôi (Double Room),7330
67520848,Căn Hộ 3 Phòng Ngủ (Three-Bedroom Apartment),7331
35511307,Phòng Tiêu Chuẩn (Standard Room),7332
35511307,Deluxe Cửa Sổ (Deluxe Window),7333
35511307,"Phòng Superior có 2 giường đơn (Superior, Guest room, 2 Twin/Single Bed(s))",7334
61379417,Căn Hộ - 2 Phòng Ngủ (Apartment - 2 Bedrooms),7335
61379417,Family Two-Bedroom Apartment with View,7336
61379417,Căn Hộ Có Ban Công (Apartment with Balcony),7337
61379417,Căn Hộ 2 Phòng Ngủ Nhìn Ra Vườn (Two-Bedroom Apartment with Garden View),7338
61379417,Căn hộ nhìn ra công viên (Apartment with Park View),7339
61379417,Căn Hộ có Ban Công và Bếp (Apartment with Balcony and Kitchen),7340
61379417,Căn Hộ Hướng Thành Phố 2 Phòng Ngủ Có Ban Công (City View Two Bedroom Apartment with Balcony),7341
61379417,Biệt Thự Sang Trọng 2 Phòng Ngủ Có Bể Bơi Riêng (Luxury 2 Bedrooms Villa with Private Pool),7342
61379417,Căn hộ sang trọng 2 phòng ngủ (Luxury 2-Bedroom Apartment),7343
61379417,Căn Hộ Hướng Bể Bơi (Pool View Apartment),7344
61379417,Căn Hộ 3 Phòng Ngủ (Three-Bedroom Apartment),7345
61379417,Căn Hộ 3 Phòng Ngủ (Three-Bedroom Apartment),7346
61379417,Suite Luxury 3 Phòng Ngủ (Three Bedroom Luxury Suite),7347
61379417,Căn Hộ 3 Phòng Ngủ Có Ban công (Three-Bedroom Apartment with Balcony),7348
61379417,"Căn Hộ 3 Phòng Ngủ Hướng Thành Phố (3 Bedroom Apartment, City view)",7349
237735,Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),7350
36247754,Phòng King (King Room),7351
267732,Studio,7352
10973,Câu Lạc Bộ (Club),7353
10973,Studio Suite,7354
40345114,Phòng Tiêu chuẩn - Không cửa sổ (Standard Queen - No Window),7355
40345114,Phòng Superior (Superior),7356
40345114,Phòng Đôi Loại Sang (Deluxe Double Room),7357
40345114,"Phòng Deluxe, 1 giường cỡ queen (Deluxe Room, 1 Queen Bed)",7358
40345114,Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),7359
40345114,Deluxe 1 King,7360
40345114,Phòng 2 giường có cửa sổ (Twin Room with Window),7361
51618045,Căn hộ Deluxe 1 phòng ngủ (1-Bedroom Deluxe Apartment),7362
51618045,Phòng Deluxe 2 Phòng Ngủ (2 Bedroom Deluxe),7363
51618045,Suite Luxury 3 phòng ngủ (3-Bedroom Luxury Suite),7364
5694356,Phòng Moderate có giường cỡ King (Moderate King Room),7365
5694356,Căn Hộ Nhìn Ra Hồ Bơi (Apartment with Pool View ),7366
5694356,Căn Hộ Nhìn Ra Hồ Bơi (Apartment with Pool View ),7367
5694356,Phòng Gia Đình Có Ban Công (Family Room with Balcony),7368
5694356,Phòng Gia Đình Tiêu Chuẩn (Standard family room),7369
5694356,Căn Hộ Nhìn Ra Hồ Bơi (Apartment with Pool View ),7370
5694356,"Giường Lớn Hướng Bể Bơi, Phòng nghỉ, 1 Giường Lớn, Giường sofa, hướng Bể Bơi (Pool Viiew King, Guest room, 1 King, Sofa bed, Pool view)",7371
5694356,Suite 2 phòng ngủ (Two Bedroom Suite),7372
5694356,Căn hộ 3 phòng ngủ (Three Bedroom Apartment),7373
34264043,Phòng Tiêu chuẩn hướng thành phố (Standard City View),7374
34264043,Phòng Superior giường đôi - Không hút thuốc (Superior Double Room - Non-Smoking),7375
34264043,Phòng Superior 2 giường (Superior Twin Room),7376
34264043,Phòng Delux giường đôi (Deluxe Room Double),7377
34264043,Phòng Đôi (Double Room),7378
34264043,Suite,7379
34264043,Suite cao cấp (Premium Suite),7380
70940361,Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin),7381
70940361,Premier Balcony City View + Afternoon tea,7382
70940361,Suite Nhìn Ra Thành Phố (Suite with City View),7383
32680452,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),7384
923377,Phòng Senior (Senior Room),7385
923377,Deluxe giường đôi (Deluxe Double),7386
923377,Phòng Senior Superior giường đôi (Senior Superior Double),7387
923377,Executive Deluxe giường đôi hoặc 2 giường (Executive Deluxe Double or Twin),7388
923377,Executive Deluxe Có ban công (Executive Deluxe Balcony),7389
923377,Phòng Đơn Superior - Không Hút Thuốc (Superior Single Room - Non-Smoking),7390
63449068,Suite Executive 2 Phòng ngủ (2 Bedroom Executive Suite),7391
63449068,Suite Lớn 3 Phòng Ngủ (3 Bedroom Executive Suite),7392
46753818,Phòng Suite Family 2 phòng ngủ (Two Bedroom Family Suite),7393
46753818,2 Bedroom Family Apartment,7394
165297,Suite 1 Phòng Ngủ (1 Bedroom Suite),7395
165297,Suite 2 Phòng Ngủ (2 Bedroom Suite),7396
165297,Suite 3 Phòng Ngủ (3 Bedroom Suite),7397
165297,Suite 4 Phòng Ngủ (4 Bedroom Suite),7398
165297,SUITE Suite Four Bedrooms,7399
76392459,Căn Hộ Suite (Suite Apartment),7400
63413595,Executive 2 giường (Executive Twin),7401
63413595,Loại Sang M (Deluxe M),7402
63413595,Phòng Loại Sang L (Deluxe L),7403
63413595,Phòng hướng thành phố (City View),7404
63990474,Superior Suite,7405
63990474,Căn Hộ Studio (Studio Apartment),7406
63990474,Căn hộ Tiêu chuẩn (Standard Apartment),7407
63990474,Căn Hộ 2 Phòng Ngủ (2 Bedroom Apartment),7408
63990474,Căn Hộ 3 Phòng Ngủ (Three-Bedroom Apartment),7409
18512737,Căn hộ Deluxe (Deluxe Apartment),7410
9777846,Căn hộ (Apartment),7411
33481732,The Sun Avenue - ROSE Apartment,7412
51965692,Premier One-Bedroom Apartment with Balcony,7413
51965692,Căn Hộ Premier 2 Phòng Ngủ Có Ban Công (Two-Bedroom Premier Apartment with Balcony),7414
51965692,Căn Hộ Tiêu Chuẩn 1 Phòng Ngủ (1-Bedroom Standard Apartment),7415
51965692,Căn Hộ Hướng Sông 2 Phòng Ngủ (Two-Bedroom Apartment River View),7416
51965692,Căn hộ Tiêu chuẩn 2 phòng ngủ (Two-Bedroom Standard Apartment),7417
51965692,Căn hộ Tiêu chuẩn 3 phòng ngủ (3-Bedroom Standard Apartment),7418
47277366,Studio Có Ban Công (Studio with Balcony),7419
47277366,Studio Có Ban Công (Studio with Balcony),7420
59036825,Phòng Tiêu Chuẩn (Standard),7421
59036825,Phòng Tiêu Chuẩn (Standard Room),7422
80179079,Phòng Tiêu Chuẩn (Standard Room),7423
80179079,Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin),7424
42157996,Phòng Superior 2 giường (Superior Twin Room),7425
42157996,Phòng Cao Cấp Cho Hai Người (Superior Double Room),7426
42157996,Phòng Loại Sang (Deluxe Room),7427
59343864,Phòng Loại Sang (Deluxe),7428
59343864,Suite Executive (Executive Suite),7429
59343864,Phòng Economy 2 giường đơn (Economy Twin Room),7430
41961400,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),7431
41961400,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),7432
41961400,Căn Hộ Superior (Superior Apartment),7433
47263459,Suite 1 Phòng Ngủ Hướng Thành Phố (1 Bedroom City Suite),7434
47263459,"Căn hộ 2 phòng ngủ có ban công (2 Bedroom Apartment, Balcony)",7435
47263459,"Căn Hộ 3 Phòng Ngủ Hướng Thành Phố (3 Bedroom Apartment, City view)",7436
77186099,Nhà riêng (home ),7437
68601016,Nhà riêng (home ),7438
11124761,Căn hộ (Apartment),7439
55198712,Giường đôi có máy lạnh (Double Air Conditioning),7440
69289106,Nhà riêng (home ),7441
55821286,Giường Tầng Trong Phòng Ngủ Tập Thể Cho Nữ (Bunk Bed in Female Dormitory Room),7442
55821286,1 người trong phòng tập thể 8 giường tầng – Chỉ cho nam (Bunk Bed in Male Dormitory Room),7443
33784500,Căn hộ (Apartment),7444
13598735,Căn hộ (Apartment),7445
46367233,Nhà riêng (home ),7446
62129009,Phòng Tiêu Chuẩn Giường Đôi Lớn (Standard Queen Room),7447
62129009,Phòng 4 Người (Quadruple Room),7448
81052672,Studio,7449
33915613,Căn hộ (Apartment),7450
62918911,Phòng Ấm Cúng Có Sân Hiên (Terrace Cosy Room),7451
62918911,Phòng giường đôi Có ban công (Balcony Double),7452
62918911,Phòng Loại Sang L (Deluxe L),7453
62918911,Suite,7454
14630917,Căn hộ (Apartment),7455
39830149,Nhà riêng (home ),7456
61277049,Tiêu Chuẩn - 1 Giường Đôi Có Bàn (Standard - 1 Double Bed with Desk),7457
59851632,Căn hộ 1 phòng cao cấp Landmark,7458
59851632,Căn hộ 1 phòng ngủ tại Landmark,7459
59851632,Căn hộ 1 PN tiện nghi ở Landmark,7460
46760480,Phòng Tiêu chuẩn giường đôi (Double Room Standard),7461
46760480,Phòng 4 người (Quadruple Room),7462
76203131,Nhà riêng (home ),7463
5800106,Căn hộ (Apartment),7464
77419561,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),7465
62161588,Căn hộ (Apartment),7466
79349178,Nhà riêng (home ),7467
33653505,Star Suite,7468
33653505,Suite Ocean Breeze (Ocean Breeze Suite),7469
33653505,Phòng Giường Đôi Có Bồn Tắm Spa (Double Room with Spa Bath),7470
33653505,Suite Sang Trọng Có Bồn Tắm Ngoài Trời – Cấm Hút Thuốc (Luxury Suite with Open-Air Bath - Non-Smoking),7471
33653505,Phòng Có Giường Cỡ Queen Và Bồn Tắm Spa (Queen Room with Spa Bath),7472
47678420,Căn hộ (Apartment),7473
68797724,Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),7474
68797724,Phòng Deluxe 2 Giường đơn - Không có Cửa sổ (Deluxe Twin Room - No Window),7475
68797724,Phòng Premium Giường Cỡ King (Premium King Room),7476
68797724,Phòng Deluxe 3 người (Deluxe Triple Room),7477
68797724,Phòng Deluxe 3 Người - Không Có Cửa Sổ (Deluxe Triple Room - No Window),7478
38350718,Phòng Tập Thể Tiêu Chuẩn Dành Cho Nữ (Standard dormitory female),7479
79349174,Nhà riêng (home ),7480
13582786,Căn hộ (Apartment),7481
75974025,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),7482
26886293,"Ở Trong Ngày - 10h, Phòng Ngẫu Nhiên (Day Use - 10h, Random Room)",7483
26886293,Phòng Tiêu Chuẩn Giường Đôi Lớn (Standard Queen Room),7484
26886293,Phòng Giường Đôi Lớn Loại Sang (Deluxe Queen Room),7485
26886293,Junior Suite Deluxe (Deluxe Junior Suite),7486
26886293,Phòng Loại Sang (Deluxe Room),7487
79594927,Căn Hộ 3 Phòng Ngủ (Three-Bedroom Apartment),7488
59802248,Two Bedroom - Apartment,7489
36897576,Căn hộ (Apartment),7490
78448051,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),7491
37831532,Căn hộ (Apartment),7492
39879504,Căn hộ (Apartment),7493
31935748,Phòng Tiêu Chuẩn (Standard Room),7494
31935748,Phòng Superior 2 giường cho 2 người - Không hút thuốc (Superior Twin Room for 2 People - Non-Smoking),7495
31935748,Phòng VIP (VIP Room),7496
79939069,Căn hộ 2 Phòng ngủ có Tầm nhìn (Two-Bedroom Apartment with View),7497
79939069,Suite Căn hộ 3 Phòng ngủ (Three-Bedroom Apartment Suite),7498
13582745,Căn hộ (Apartment),7499
161750,Phòng Giường Đôi Lớn Loại Sang (Deluxe Room Queen),7500
76924367,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),7501
79955352,Studio Superior (Superior Studio),7502
4899114,Studio,7503
4899114,Studio Gia Đình (Family Studio),7504
4899114,Căn Hộ 2 Phòng Ngủ Có Ban Công (Two-Bedroom Apartment with Balcony),7505
4899114,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),7506
4899114,Căn Hộ 2 Phòng Ngủ (2 Bedroom Apartment),7507
4899114,Căn Hộ 3 Phòng Ngủ Có Ban Công (Three-Bedroom Apartment with Balcony),7508
38060854,Căn hộ (Apartment),7509
79349190,Nhà riêng (home ),7510
79349188,Nhà riêng (home ),7511
63399062,Phòng Loại Sang (Deluxe),7512
63399062,Phòng Nhìn Ra Phía Trước (Front View Room),7513
63399062,Phòng Executive (Executive),7514
34734957,Nhà riêng (home ),7515
41042931,Căn hộ (Apartment),7516
10567972,Phòng Đôi Saver (Saver Double Room),7517
10567972,Phòng Tiết kiệm giường đôi (Double Economy Room),7518
10567972,Phòng Cao Cấp Cho Hai Người (Superior Double Room),7519
10567972,Phòng Loại Sang Giường Đôi (Deluxe Double Room),7520
10567972,Giường đôi Tiêu chuẩn Giường đôi (Double Standard Double),7521
75859209,Căn Hộ 1 Phòng Ngủ Có Ban Công (One-Bedroom Apartment with Balcony),7522
75859209,Căn Hộ 2 Phòng Ngủ Có Ban Công (Two-Bedroom Apartment with Balcony),7523
75859209,Căn Hộ 3 Phòng Ngủ (Three-Bedroom Apartment),7524
69354926,Căn Hộ 1 Phòng Ngủ (Homestay),7525
59327001,Căn hộ (Apartment),7526
44630840,Căn hộ (Apartment),7527
73598450,One Bedroom - Entire House,7528
81052999,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),7529
302343,HAI GIƯỜNG ĐƠN (Twin),7530
302343,Phòng Ba Người (Triple),7531
302343,Phòng Đôi (Double),7532
73598407,One Bedroom - Entire House,7533
40354755,Căn hộ (Apartment),7534
33653673,Căn hộ (Apartment),7535
10567949,Căn hộ (Apartment),7536
76940601,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),7537
76236068,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),7538
76236068,Căn Hộ 3 Phòng Ngủ (Three-Bedroom Apartment),7539
76236068,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),7540
11288942,Căn hộ (Apartment),7541
60506716,Standard Double Room 1 Queen Bed Private Bathroom,7542
59769434,Phòng Standard giường đôi (Standard Double Room),7543
59769434,Phòng Cao Cấp Cho Hai Người (Superior Double Room),7544
59769434,Phòng Superior 4 người (Superior Quadruple Room),7545
77464916,Nhà riêng (home ),7546
67225037,Phòng Đôi (Double Room),7547
77464915,Nhà riêng (home ),7548
74991030,Căn Hộ 1 Phòng Ngủ (Homestay),7549
55198046,Phòng Superior giường Queen (Superior Queen Room),7550
55198046,Phòng Deluxe giường đôi (Double Deluxe Room),7551
55198046,Phòng Loại Sang Giường Lớn (Deluxe King Room),7552
55198046,Phòng Deluxe giường đôi hoặc 2 giường Hướng phố (Deluxe Double Or Twin City View),7553
55198046,Phòng Loại Sang Có Ban Công Cấm Hút Thuốc (Deluxe Balcony Room Non-Smoking ),7554
56227219,Deluxe giường ba Hướng phố (Deluxe Triple City View),7555
56227219,Phòng 3 người có ban công (Triple Room with Balcony),7556
63029779,Căn Hộ 3 Phòng Ngủ (Three-Bedroom Apartment),7557
37831575,Căn hộ (Apartment),7558
10552034,Deluxe Room With Window (Deluxe Room With window),7559
72418838,Phòng Loại Sang Tầng 3 B (Deluxe Room - 3rd Floor B),7560
39911465,Căn hộ (Apartment),7561
5831693,"Căn hộ Business, 2 phòng ngủ, Không hút thuốc, Quang cảnh vườn (Business Apartment, 2 Bedrooms, Non Smoking, Garden View)",7562
75810508,Superior giường đôi (Superior Double),7563
75810508,Deluxe có ban công (Deluxe Balcony),7564
45138169,Căn Hộ Có Ban Công (Apartment with Balcony),7565
45138169,Căn Hộ 3 Phòng Ngủ (Three-Bedroom Apartment),7566
76957404,Căn Hộ 3 Phòng Ngủ Có Ban công (Three-Bedroom Apartment with Balcony),7567
76957404,Biệt Thự Ba Phòng Ngủ (Three Bedroom Villa),7568
76957404,Căn hộ 3 phòng ngủ (Three Bedroom Apartment),7569
69469801,Phòng Tiêu Chuẩn (Standard Room),7570
67847771,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),7571
39911473,Phòng Đôi Cao Cấp (Superior Double Room),7572
39911473,Phòng 2 Giường Đơn Với Phòng Tắm Riêng (Twin Room with Private Bathroom),7573
39911473,Phòng 4 Người (Quadruple Room),7574
39911473,Phòng Ba Người (Triple Room),7575
79562470,Nhà Liền Kề (Townhouse),7576
39911481,Căn hộ (Apartment),7577
4122239,Deluxe Room,7578
78700236,Phòng Đôi (Double Room),7579
78700236,Phòng Tiêu Chuẩn - 1 Giường (Standard Room -- 1 Bed),7580
78700236,Phòng Tiêu Chuẩn Có Ban Công (Standard Balcony),7581
55329062,Căn hộ (Apartment),7582
56623385,Căn hộ (Apartment),7583
75777787,Phòng Đôi (Double Room),7584
75777787,Phòng Đơn (Single Room),7585
75777787,Phòng Đơn Loại Sang (Deluxe Single Room),7586
51970451,Studio Có Ban Công (Studio with Balcony),7587
51970451,Suite có 2 Phòng ngủ (Two Bedroom Suite),7588
35963054,Nhà riêng (home ),7589
5784267,Standard Double Room,7590
5784267,Phòng Tiêu Chuẩn Có Giường Cỡ King (Standard King Room),7591
5784267,Phòng Loại Sang (Deluxe Room),7592
5784267,Phòng 4 Người Có Bồn Tắm (Quadruple Room with Bath),7593
54690265,Căn hộ (Apartment),7594
62112022,Villa riêng (Private Villa),7595
59212065,Căn Hộ Superior 1 Phòng Ngủ (Superior One-Bedroom Apartment),7596
59212065,Căn hộ Deluxe 2 Phòng ngủ (Two-Bedroom Deluxe Apartment),7597
63373664,Phòng Đôi (Double Room),7598
63373664,Phòng Loại Sang Giường Đôi (Deluxe Double Room),7599
63373664,Phòng 4 người (Quadruple Room),7600
33129289,Nhà riêng (home ),7601
67520188,Deluxe giường đôi (Deluxe Double),7602
67520188,Superior giường đôi (Superior Double),7603
67520188,Suite Đôi (Suite Double),7604
67520188,Suite Deluxe (Deluxe Suite),7605
67520188,Superior gia đình (Superior Family),7606
38224123,Căn hộ (Apartment),7607
74434219,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),7608
38715522,Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment),7609
52199883,Căn hộ (Apartment),7610
75875933,Phòng Đôi (Double Room),7611
75875933,Phòng Có 2 Giường Cỡ Queen (Queen Room with Two Queen Beds),7612
75875933,Phòng Có 2 Giường Cỡ King (King Room with Two King Beds),7613
45891685,Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment),7614
41566363,Căn hộ (Apartment),7615
55771208,Căn hộ (Apartment),7616
50119139,Nhà riêng (home ),7617
45400468,Phòng Deluxe Giường Đôi Có Bồn Tắm (Deluxe Double Room with Bath),7618
45400468,Phòng Deluxe Giường Đôi Có Bồn Tắm (Deluxe Double Room with Bath),7619
45400468,Phòng Có Giường Cỡ King Nhìn Ra Vườn (King Room with Garden View),7620
76941234,Phòng Đôi (Double Room),7621
61735049,Phòng Đôi (Double Room),7622
61735049,Phòng Cao Cấp Cho Hai Người (Superior Double Room),7623
61735049,Phòng Loại Sang Giường Đôi (Deluxe Double Room),7624
61735049,Phòng 4 người (Quadruple Room),7625
55640191,Căn Hộ 3 Phòng Ngủ Có Ban Công (Three-Bedroom Apartment with Balcony),7626
77055911,Phòng Đôi (Double Room),7627
77055911,Phòng cổ điển giường đôi hoặc 2 giường (Classic Double or Twin),7628
81020901,Phòng Deluxe Có Giường Cỡ King (Deluxe King Room),7629
81020901,"Studio - 2, Người Tự Vào (Studio - 2, people Self entry)",7630
81020901,Phòng Ấm Cúng Có Sân Hiên (Terrace Cosy Room),7631
81020901,Phòng Có Giường Cỡ King Với Ban Công (King Room with Balcony),7632
81020901,Suite Cao Cấp Có Nhà Bếp (Kitchen Premium Suite),7633
81020901,Phòng Suite Loại Sang Có Sân Hiên (Terrace Deluxe Suite),7634
81020901,Studio Gia Đình (Family Studio),7635
45531524,Nhà riêng (home ),7636
59818156,Căn hộ (Apartment),7637
39878956,Căn hộ (Apartment),7638
164684,Superior giường đôi không có cửa sổ (Superior Double without Window),7639
164684,Deluxe Queen có cửa sổ (Deluxe Queen with window),7640
164684,Deluxe giường đôi hoặc 2 giường (Deluxe Double or Twin),7641
164684,Deluxe gia đình 4 người (Deluxe Family 4 Pax),7642
36831588,Căn hộ (Apartment),7643
33047200,Phòng Đôi Tiêu Chuẩn - Ưu Đãi Đặc Biệt (Standard Double Room - Special Offer),7644
33047200,Phòng Deluxe Giường Đôi Có Ban Công (Urban Room with Balcony),7645
33047200,Phòng Grand Deluxe 2 Giường đơn - không hút thuốc (Grand Deluxe Twin Room - Non Smoking),7646
