hotel_id;hotel_name;hotel_address;room_type_name;option_name;option_price;1 giường lớn;1 giường đôi;1 giường đôi / 1 giường đôi;1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi lớn / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi nhỏ / 1 giường đôi / 1 giường đôi / 1 giường đôi lớn / 1 giường đơn;1 giường đôi lớn;1 giường đôi lớn / 1 giường đơn / 2 giường đôi lớn và 1 giường sofa;1 giường đôi nhỏ;1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi nhỏ / 1 giường đôi và 1 giường đơn / 1 giường đôi / 1 giường đôi / 1 giường đôi / 1 giường đôi lớn / 1 giường đôi lớn / 1 giường đôi / 1 giường đơn / 1 giường đôi / 1 giường đôi;1 giường đơn;1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đôi lớn / 1 giường lớn / 1 giường lớn / 1 giường lớn / 1 giường đôi lớn / 1 giường đơn / 1 giường đôi lớn / 1 giường đôi lớn / 1 giường đôi lớn / 1 giường lớn;1 giường đơn hoặc 1 giường đôi lớn;1 giường đơn và 1 giường đôi;1 giường đơn và 1 giường đôi lớn;1 giường đơn và 1 giường đôi lớn hoặc 3 giường đơn;1 phòng tắm;100 m²;11 m²;14 phòng ngủ;15 m²;15 phòng ngủ;15 phòng tắm;16 m²;17 m²;18 m²;19 m²;2 giường lớn;2 giường đôi;2 giường đôi / 2 giường đôi;2 giường đôi lớn;2 giường đôi lớn / 1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đơn / 1 giường đơn;2 giường đơn;2 giường đơn hoặc 1 giường lớn;2 giường đơn hoặc 1 giường đôi;2 giường đơn hoặc 1 giường đôi lớn;2 phòng ngủ;2 phòng tắm;20 m²;21 m²;21 phòng tắm;22 m²;24 m²;25 m²;26 m²;28 m²;3 giường đơn;3 giường đơn và 1 giường đôi;3 phòng ngủ;3 phòng tắm;30 m²;32 m²;33 m²;35 m²;36 m²;39 m²;4 giường đơn và 2 giường đôi;4 phòng tắm;40 m²;42 m²;45 m²;5 phòng tắm;50 m²;500 m²;6 phòng ngủ;70 m²;700 m²;Ban công/sân hiên;Bể bơi riêng;Bồn tắm;Bồn tắm tạo sóng;Bồn tắm/vòi sen riêng;Cho phép hút thuốc;Chăn điện;Cà phê hòa tan miễn phí;Cửa sổ;Cửa sổ mở;Giường cực dài;Hành lang ngoài;Hướng Công viên;Hướng Hồ;Hướng Không có cửa sổ;Hướng Ngoài trời;Hướng Sân trong;Hướng Sông;Hướng Thiên nhiên;Hướng Thành phố;Hướng Vườn;Hướng Đường phố;Không hút thuốc;Máy sấy tóc;Nước đóng chai miễn phí;Phòng thay đồ;Phòng tắm chung;Phòng tắm đứng;Quạt;Rèm che ánh sáng;Rượu;Studio/1 phòng ngủ;Truy cập Internet - không dây;Trái cây/đồ ăn vặt;Tối đa 1 người lớn;Tối đa 1 người lớn, 1 bé (0-7 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn;Tối đa 2 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-10 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-2 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!;Tối đa 2 người lớn, 1 bé (0-9 tuổi) ở MIỄN PHÍ!;Tối đa 20 người lớn;Tối đa 3 người lớn;Tối đa 3 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!;Tối đa 3 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!;Tối đa 30 người lớn;Tối đa 4 người lớn;Tối đa 4 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!;Tối đa 4 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!;Tối đa 5 người lớn;Tối đa 6 người lớn;Tối đa 8 người lớn;Tủ lạnh;Tủ lạnh nhỏ trong phòng;Tủ quần áo;Vòi sen;Wi-Fi [miễn phí];phòng tắm riêng;tầng trệt;Điều hòa;Điều hòa cá nhân;Đồ dùng cho giấc ngủ thoải mái;Đồ gỗ ngoài trời;Ấm nước;Ấm nước điện
2305737;Thien Thanh Hotel;2G Hung Vuong, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng 4 Người (Quadruple Room);4 người lớn;388.889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1
2305737;Thien Thanh Hotel;2G Hung Vuong, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng Deluxe 4 Người (Deluxe Quadruple Room);4 người lớn;416.667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1
36461240;Paris Hotel & Cafe;A1-A2 Tran Phu,Khom 6,Phuong 4, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng Tiêu Chuẩn Giường Lớn (Standard King Room);2 người lớn;500.000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1
36461240;Paris Hotel & Cafe;A1-A2 Tran Phu,Khom 6,Phuong 4, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng Tiêu Chuẩn Giường Lớn (Standard King Room);2 người lớn;555.556;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1
36461240;Paris Hotel & Cafe;A1-A2 Tran Phu,Khom 6,Phuong 4, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng Superior Có Giường Cỡ King (Superior King Room);2 người lớn;833.333;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1
36461240;Paris Hotel & Cafe;A1-A2 Tran Phu,Khom 6,Phuong 4, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng Superior Có Giường Cỡ King (Superior King Room);2 người lớn;925.926;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1
36461240;Paris Hotel & Cafe;A1-A2 Tran Phu,Khom 6,Phuong 4, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng Deluxe Giường Đôi Có Ban Công (Deluxe Double Room with Balcony);2 người lớn;833.333;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1
36461240;Paris Hotel & Cafe;A1-A2 Tran Phu,Khom 6,Phuong 4, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng Deluxe Giường Đôi Có Ban Công (Deluxe Double Room with Balcony);2 người lớn;925.926;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1
36840539;Bình An Village (Bình An Village );Đường Phước Hậu 394C/19 Ngươn A, Phước Hậu, Long Hồ, Vĩnh Long ( Phó Cơ Điều – sau tòa án tỉnh Vĩnh Long ), Thanh Đức, Vĩnh Long, Việt Nam, 85000;Phòng Đôi (Double Room);2 người lớn;462.963;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;1;0;1
36840539;Bình An Village (Bình An Village );Đường Phước Hậu 394C/19 Ngươn A, Phước Hậu, Long Hồ, Vĩnh Long ( Phó Cơ Điều – sau tòa án tỉnh Vĩnh Long ), Thanh Đức, Vĩnh Long, Việt Nam, 85000;Phòng Đôi (Double Room);1 người lớn & 1 trẻ em (0-7 tuổi) Vượt quá sức chứa phòng;370.370;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;1;0;1
36840539;Bình An Village (Bình An Village );Đường Phước Hậu 394C/19 Ngươn A, Phước Hậu, Long Hồ, Vĩnh Long ( Phó Cơ Điều – sau tòa án tỉnh Vĩnh Long ), Thanh Đức, Vĩnh Long, Việt Nam, 85000;Phòng Tiêu Chuẩn (Standard);2 người lớn;592.593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;0;0
36840539;Bình An Village (Bình An Village );Đường Phước Hậu 394C/19 Ngươn A, Phước Hậu, Long Hồ, Vĩnh Long ( Phó Cơ Điều – sau tòa án tỉnh Vĩnh Long ), Thanh Đức, Vĩnh Long, Việt Nam, 85000;Phòng Tiêu Chuẩn (Standard);4 người lớn;740.741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;0;0
36840539;Bình An Village (Bình An Village );Đường Phước Hậu 394C/19 Ngươn A, Phước Hậu, Long Hồ, Vĩnh Long ( Phó Cơ Điều – sau tòa án tỉnh Vĩnh Long ), Thanh Đức, Vĩnh Long, Việt Nam, 85000;Phòng Đơn Lớn (Large Single Room);1 người lớn & 1 trẻ em (0-7 tuổi) Vượt quá sức chứa phòng;370.370;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;0;0
27848299;Khách sạn Minh Khuê (Minh Khue Hotel);38 Trung Nu Vuong, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng Đôi (Double Room);2 người lớn;314.815;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1
27848299;Khách sạn Minh Khuê (Minh Khue Hotel);38 Trung Nu Vuong, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng Đôi (Double Room);2 người lớn;388.889;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1
27848299;Khách sạn Minh Khuê (Minh Khue Hotel);38 Trung Nu Vuong, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng 4 người (Quadruple Room);4 người lớn;425.926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;0;1
27848299;Khách sạn Minh Khuê (Minh Khue Hotel);38 Trung Nu Vuong, Vĩnh Long, Vĩnh Long, Việt Nam;Phòng Ba Người (Triple Room);3 người lớn & 1 trẻ em (0-12 tuổi);462.963;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;0;1
5898099;mekong riverside homestay;145a/11 ap binh luong xa an binh huyen long ho tinh vinh longll, An Bình, Vĩnh Long, Việt Nam;Bungalow Cao cấp (Superior Bungalow);2 người lớn;509.259;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1
5898099;mekong riverside homestay;145a/11 ap binh luong xa an binh huyen long ho tinh vinh longll, An Bình, Vĩnh Long, Việt Nam;Bungalow Cao cấp (Superior Bungalow);1 người lớn & 1 trẻ em (0-3 tuổi) Vượt quá sức chứa phòng;453.704;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1
2822366;Homestay Ngoc Sang;95/8 Binh Luong, An Binh, An Bình, Vĩnh Long, Việt Nam;Phòng Giường Đôi Nhìn Ra Vườn (Double Room with Garden View);2 người lớn;407.407;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
2822366;Homestay Ngoc Sang;95/8 Binh Luong, An Binh, An Bình, Vĩnh Long, Việt Nam;Phòng Giường Đôi Nhìn Ra Vườn (Double Room with Garden View);1 người lớn & 1 trẻ em (0-5 tuổi) Vượt quá sức chứa phòng;259.259;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
2822366;Homestay Ngoc Sang;95/8 Binh Luong, An Binh, An Bình, Vĩnh Long, Việt Nam;Phòng 4 Người (Quadruple Room);2 người lớn & 2 trẻ em (0-5 tuổi);444.444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
2822366;Homestay Ngoc Sang;95/8 Binh Luong, An Binh, An Bình, Vĩnh Long, Việt Nam;Phòng 4 Người (Quadruple Room);3 người lớn & 1 trẻ em (0-5 tuổi);583.333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
2822366;Homestay Ngoc Sang;95/8 Binh Luong, An Binh, An Bình, Vĩnh Long, Việt Nam;Phòng 4 Người (Quadruple Room);1 người lớn & 3 trẻ em (0-5 tuổi) Vượt quá sức chứa phòng;305.556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
621919;Thúy An Homestay (Happy Family Guesthouse);53/4 Ấp Phú Mỹ 1 , Xã Đồng Phú, Huyện Long Hồ, Tỉnh Vĩnh Long, Đồng Phú, Vĩnh Long, Việt Nam, 890000;Phòng Standard giường đôi (Standard Double Room);2 người lớn;444.537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0
621919;Thúy An Homestay (Happy Family Guesthouse);53/4 Ấp Phú Mỹ 1 , Xã Đồng Phú, Huyện Long Hồ, Tỉnh Vĩnh Long, Đồng Phú, Vĩnh Long, Việt Nam, 890000;Phòng Standard giường đôi (Standard Double Room);4 người lớn;694.676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0
621919;Thúy An Homestay (Happy Family Guesthouse);53/4 Ấp Phú Mỹ 1 , Xã Đồng Phú, Huyện Long Hồ, Tỉnh Vĩnh Long, Đồng Phú, Vĩnh Long, Việt Nam, 890000;Phòng Standard giường đôi (Standard Double Room);1 người lớn Vượt quá sức chứa phòng;377.856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0
621919;Thúy An Homestay (Happy Family Guesthouse);53/4 Ấp Phú Mỹ 1 , Xã Đồng Phú, Huyện Long Hồ, Tỉnh Vĩnh Long, Đồng Phú, Vĩnh Long, Việt Nam, 890000;Phòng Cao Cấp Cho Hai Người (Superior Double Room);2 người lớn;453.796;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0
621919;Thúy An Homestay (Happy Family Guesthouse);53/4 Ấp Phú Mỹ 1 , Xã Đồng Phú, Huyện Long Hồ, Tỉnh Vĩnh Long, Đồng Phú, Vĩnh Long, Việt Nam, 890000;Phòng Cao Cấp Cho Hai Người (Superior Double Room);1 người lớn & 1 trẻ em (0-12 tuổi) Vượt quá sức chứa phòng;385.727;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0
