"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường lớn / 1 giường sofa";"1 giường lớn và 1 giường sofa";"1 giường sofa / 1 giường đôi";"1 giường đôi";"1 giường đôi / 1 giường đơn";"1 giường đôi lớn";"1 giường đôi lớn / 1 giường sofa";"1 giường đôi lớn / 1 giường đôi lớn";"1 giường đôi lớn và 1 giường đơn hoặc 3 giường đơn";"1 giường đôi nhỏ / 1 giường sofa";"1 giường đơn";"1 phòng tắm";"17 m²";"2 giường đôi";"2 giường đôi lớn / 1 giường đơn";"2 giường đơn";"2 giường đơn hoặc 1 giường đôi";"2 phòng ngủ";"2 phòng tắm";"20 m²";"22 m²";"23 m²";"25 m²";"26 m²";"3 giường đơn";"30 m²";"32 m²";"33 m²";"34 m²";"35 m²";"37 m²";"38 m²";"45 m²";"52 m²";"55 m²";"70 m²";"93 m²";"Ban công/sân hiên";"Bể bơi riêng";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Chăn điện";"Cà phê hòa tan miễn phí";"Cửa sổ";"Cửa sổ mở";"Giường cực dài";"Hành lang ngoài";"Hướng Công viên";"Hướng Hồ";"Hướng Ngoài trời";"Hướng Sông";"Hướng Thiên nhiên";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Rèm che ánh sáng";"Studio/1 phòng ngủ";"Truy cập Internet - không dây";"Trà miễn phí";"Trái cây/đồ ăn vặt";"Tối đa 1 người lớn";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 2 bé (0-2 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn";"Tối đa 3 người lớn, 1 bé (0-6 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn, 3 bé (0-2 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng cao";"Điều hòa";"Điều hòa cá nhân";"Đồ dùng cho giấc ngủ thoải mái";"Ấm nước";"Ấm nước điện"
"9062618";"Khách Sạn Kim Bảo (Kim Bao Hotel)";"16 Vuong Chieu,Phuong.Binh Han, Hải Dương, Hải Dương, Việt Nam, ​03000";"Phòng Hai Giường Đơn (Twin Room)";"2 người lớn";"1.428.844";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0"
"9062618";"Khách Sạn Kim Bảo (Kim Bao Hotel)";"16 Vuong Chieu,Phuong.Binh Han, Hải Dương, Hải Dương, Việt Nam, ​03000";"Phòng Hai Giường Đơn (Twin Room)";"2 người lớn";"1.450.617";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0"
"1193395";"Star Hotel Hai Duong";"Số 01, Phố Hông Châu,, Hải Dương, Hải Dương, Việt Nam";"Phòng Tiêu Chuẩn (Standard)";"2 người lớn";"217.972";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0"
"1193395";"Star Hotel Hai Duong";"Số 01, Phố Hông Châu,, Hải Dương, Hải Dương, Việt Nam";"Phòng Tiêu Chuẩn (Standard)";"2 người lớn";"217.972";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0"
"77145802";"LiLi";"Hải Dương, Hải Dương, Việt Nam";"Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment)";"3 người lớn";"459.559";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"1414714";"Hai Duong Garden Apartment";"54 Do Ngoc Du, Tan Binh Ward, Hai Duong City, Hải Dương, Hải Dương, Việt Nam";"Căn Hộ 2 Phòng Ngủ (Two-Bedroom Apartment)";"2 người lớn";"1.675.485";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1"
"1414714";"Hai Duong Garden Apartment";"54 Do Ngoc Du, Tan Binh Ward, Hai Duong City, Hải Dương, Hải Dương, Việt Nam";"Căn Hộ 1 Giường (1 Bed Apartment)";"1 người lớn Vượt quá sức chứa phòng";"1.190.476";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"1"
"78681830";"Ecorivers Hải Dương (Ecorivers Hai Duong)";"Hải Dương, Hải Dương, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"601.852";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1"
"60743932";"Căn hộ 34 m² 1 phòng ngủ, 1 phòng tắm riêng ở Hải Dương (Apec Mandala Wyndham - Airbnb)";"Hải Dương, Hải Dương, Việt Nam";"Căn hộ (Apartment)";"3 người lớn & 1 trẻ em (0-7 tuổi)";"617.284";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"58845990";"MOMIZI Serviced Apartment";"15 Vũ Văn Dũng, Hải Dương, Hải Dương, Việt Nam";"Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment)";"2 người lớn";"1.000.000";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"1";"1";"0";"1"
"58845990";"MOMIZI Serviced Apartment";"15 Vũ Văn Dũng, Hải Dương, Hải Dương, Việt Nam";"Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment)";"1 người lớn Vượt quá sức chứa phòng";"814.815";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"1";"1";"0";"1"
"58845990";"MOMIZI Serviced Apartment";"15 Vũ Văn Dũng, Hải Dương, Hải Dương, Việt Nam";"Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment)";"1 người lớn Vượt quá sức chứa phòng";"574.074";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"1";"1";"0";"1"
"344872";"Khách Sạn Phương Anh 1 Hải Dương (Phuong Anh Hotel 1 Hai Duong)";"L 18.1.3 đường Ng Quyền, Phường L Thanh Nghị, th nh phố Hải Ph ng , Hải Dương, Thành Phố Hải Phòng, Việt Nam, 03118";"Phòng Superior Nhìn ra Thành phố - Không Hút thuốc (Superior Room with City View - Non-Smoking)";"2 người lớn";"745.787";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"344872";"Khách Sạn Phương Anh 1 Hải Dương (Phuong Anh Hotel 1 Hai Duong)";"L 18.1.3 đường Ng Quyền, Phường L Thanh Nghị, th nh phố Hải Ph ng , Hải Dương, Thành Phố Hải Phòng, Việt Nam, 03118";"Phòng Superior Nhìn ra Thành phố - Không Hút thuốc (Superior Room with City View - Non-Smoking)";"2 người lớn";"926.859";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"344872";"Khách Sạn Phương Anh 1 Hải Dương (Phuong Anh Hotel 1 Hai Duong)";"L 18.1.3 đường Ng Quyền, Phường L Thanh Nghị, th nh phố Hải Ph ng , Hải Dương, Thành Phố Hải Phòng, Việt Nam, 03118";"Superior 2 giường (Superior Twin)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"756.952";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0"
"344872";"Khách Sạn Phương Anh 1 Hải Dương (Phuong Anh Hotel 1 Hai Duong)";"L 18.1.3 đường Ng Quyền, Phường L Thanh Nghị, th nh phố Hải Ph ng , Hải Dương, Thành Phố Hải Phòng, Việt Nam, 03118";"Superior 2 giường (Superior Twin)";"2 người lớn";"791.332";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0"
"344872";"Khách Sạn Phương Anh 1 Hải Dương (Phuong Anh Hotel 1 Hai Duong)";"L 18.1.3 đường Ng Quyền, Phường L Thanh Nghị, th nh phố Hải Ph ng , Hải Dương, Thành Phố Hải Phòng, Việt Nam, 03118";"Superior 2 giường (Superior Twin)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"848.765";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0"
"1197953";"Khách Sạn Phương Anh 2 Hải Dương (Phuong Anh Hotel 2 Hai Duong)";"Số 03 đường Trường Chinh, phường L Thanh Nghị, th nh phố Hải Ph ng 03118, Hải Dương, Thành Phố Hải Phòng, Việt Nam, 03118";"Superior - 1 Giường King (Superior - 1 King Bed)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"742.379";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0"
"1197953";"Khách Sạn Phương Anh 2 Hải Dương (Phuong Anh Hotel 2 Hai Duong)";"Số 03 đường Trường Chinh, phường L Thanh Nghị, th nh phố Hải Ph ng 03118, Hải Dương, Thành Phố Hải Phòng, Việt Nam, 03118";"Superior - 1 Giường King (Superior - 1 King Bed)";"2 người lớn";"762.233";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0"
"1197953";"Khách Sạn Phương Anh 2 Hải Dương (Phuong Anh Hotel 2 Hai Duong)";"Số 03 đường Trường Chinh, phường L Thanh Nghị, th nh phố Hải Ph ng 03118, Hải Dương, Thành Phố Hải Phòng, Việt Nam, 03118";"Superior - 1 Giường King (Superior - 1 King Bed)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"786.719";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0"
"1197953";"Khách Sạn Phương Anh 2 Hải Dương (Phuong Anh Hotel 2 Hai Duong)";"Số 03 đường Trường Chinh, phường L Thanh Nghị, th nh phố Hải Ph ng 03118, Hải Dương, Thành Phố Hải Phòng, Việt Nam, 03118";"Superior - 1 Giường King (Superior - 1 King Bed)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"865.391";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0"
"1197953";"Khách Sạn Phương Anh 2 Hải Dương (Phuong Anh Hotel 2 Hai Duong)";"Số 03 đường Trường Chinh, phường L Thanh Nghị, th nh phố Hải Ph ng 03118, Hải Dương, Thành Phố Hải Phòng, Việt Nam, 03118";"Landmark Superior Room";"2 người lớn";"760.123";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"46885616";"Căn hộ 70 m² 1 phòng ngủ, 1 phòng tắm riêng ở Hải Dương (Căn hộ nghỉ dưỡng chữa lành ở trung tâm)";"Hải Dương, Hải Dương, Việt Nam";"Căn hộ (Apartment)";"3 người lớn & 1 trẻ em (0-7 tuổi)";"413.990";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"28762028";"Mio Hotel";"Số 3 ngõ 118 Ngô Sỹ Liên, Phường Tứ Minh, TP Hải Dương, Tỉnh Hải Dương , Hải Dương, Hải Dương, Việt Nam, 170000";"– Giá Đặc Biệt Giới Hạn Thời Gian (Time Special Price)";"2 người lớn";"410.280";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0"
"28762028";"Mio Hotel";"Số 3 ngõ 118 Ngô Sỹ Liên, Phường Tứ Minh, TP Hải Dương, Tỉnh Hải Dương , Hải Dương, Hải Dương, Việt Nam, 170000";"– Giá Đặc Biệt Giới Hạn Thời Gian (Time Special Price)";"1 người lớn Vượt quá sức chứa phòng";"444.129";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0"
"28762028";"Mio Hotel";"Số 3 ngõ 118 Ngô Sỹ Liên, Phường Tứ Minh, TP Hải Dương, Tỉnh Hải Dương , Hải Dương, Hải Dương, Việt Nam, 170000";"Bungalow Deluxe (Deluxe Bungalow)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"511.746";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"28762028";"Mio Hotel";"Số 3 ngõ 118 Ngô Sỹ Liên, Phường Tứ Minh, TP Hải Dương, Tỉnh Hải Dương , Hải Dương, Hải Dương, Việt Nam, 170000";"Bungalow Deluxe (Deluxe Bungalow)";"1 người lớn & 1 trẻ em (0-12 tuổi) Vượt quá sức chứa phòng";"534.666";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"80605644";"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Hải Dương (Cá chuồn Home - Touching a peaceful alley)";"Hải Dương, Hải Dương, Việt Nam";"Nhà riêng (home)";"2 người lớn & 1 trẻ em (0-7 tuổi)";"653.343";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"53883475";"Căn hộ 33 m² 1 phòng ngủ, 1 phòng tắm riêng ở Hải Dương (LAKHA HOUSE)";"Hải Dương, Hải Dương, Việt Nam";"Căn hộ (Apartment)";"2 người lớn & 1 trẻ em (0-7 tuổi)";"804.250";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0"
"53883475";"Căn hộ 33 m² 1 phòng ngủ, 1 phòng tắm riêng ở Hải Dương (LAKHA HOUSE)";"Hải Dương, Hải Dương, Việt Nam";"Căn hộ (Apartment)";"2 người lớn";"879.630";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0"
