"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường đôi";"1 giường đôi / 1 giường sofa";"1 giường đôi lớn";"1 giường đôi lớn hoặc 2 giường đơn";"1 giường đơn";"1 giường đơn / 1 giường đơn";"12 m²";"14 m²";"15 m²";"16 m²";"18 m²";"2 giường lớn";"2 giường đôi";"2 giường đôi lớn";"2 giường đơn";"2 giường đơn hoặc 1 giường đôi";"2 phòng ngủ";"2 phòng tắm";"20 m²";"21 m²";"22 m²";"24 m²";"25 m²";"26 m²";"28 m²";"29 m²";"30 m²";"31 m²";"32 m²";"33 m²";"35 m²";"38 m²";"4 m²";"4 phòng tắm";"65 m²";"70 m²";"75 m²";"Ban công/sân hiên";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Chăn điện";"Cà phê hòa tan miễn phí";"Cửa sổ";"Giường cực dài";"Hành lang ngoài";"Hướng Biển";"Hướng Bãi biển";"Hướng Bể bơi";"Hướng Công viên";"Hướng Không có cửa sổ";"Hướng Ngoài trời";"Hướng Núi";"Hướng Sông";"Hướng Thiên nhiên";"Hướng Thành phố";"Hướng Vườn";"Hướng biển (hướng một phần)";"Hướng Đường phố";"Hướng Đại dương";"Không hút thuốc";"Máy pha trà/cà phê";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Rèm che ánh sáng";"Rượu";"Studio/1 phòng ngủ";"Truy cập Internet - không dây";"Trái cây/đồ ăn vặt";"Tối đa 1 người lớn, 1 bé (0-9 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-2 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-3 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-7 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-9 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn, 3 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn";"Tối đa 4 người lớn, 1 bé (0-7 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn, 1 bé (0-9 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn, 2 bé (0-12 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn, 2 bé (0-2 tuổi) ở MIỄN PHÍ!";"Tối đa 4 người lớn, 2 bé (0-7 tuổi) ở MIỄN PHÍ!";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng cao";"tầng thấp";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Được vào phòng chờ Thương Gia";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Đồ uống mời khách miễn phí";"Ấm nước";"Ấm nước điện"
"64513519";"TiuHouse Aparment Rạch Giá, Kiên Giang";"Đ. Phan Thị Ràng, P. An Hoà, Trung tâm thương mại chung cư Sophia Center, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam";"TiuHouse Aparment Rạch Giá, Kiên Giang";"4 người lớn & 1 trẻ em (0-7 tuổi)";"1.216.370";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"1761772";"Quoc Dung Hotel";"Lo 4 - Can 01, Phan Thi Rang, An Hoa, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"396.825";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1"
"1761772";"Quoc Dung Hotel";"Lo 4 - Can 01, Phan Thi Rang, An Hoa, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam";"Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room)";"2 người lớn";"458.554";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1"
"64415270";"Palace Apollo Hotel - Bến Tàu (Palace Apollo Hotel - Ben Tau)";"14 Đ. 3 Tháng 2, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 9100";"Phòng 2 Giường Đơn Nhìn Ra Thành Phố (Twin Room with City View)";"2 người lớn";"509.259";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1"
"64415270";"Palace Apollo Hotel - Bến Tàu (Palace Apollo Hotel - Ben Tau)";"14 Đ. 3 Tháng 2, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 9100";"Phòng 2 Giường Đơn Nhìn Ra Thành Phố (Twin Room with City View)";"1 người lớn Vượt quá sức chứa phòng";"458.333";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1"
"77376006";"Căn Hộ Sophia Rạch Giá (Can Ho Sophia Rach Gia)";"Rạch Giá, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 920000";"Phòng 4 Người Có Ban Công (Quadruple Room with Balcony)";"4 người lớn";"1.666.667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1"
"77376006";"Căn Hộ Sophia Rạch Giá (Can Ho Sophia Rach Gia)";"Rạch Giá, Rạch Giá, Rạch Giá (Kiên Giang), Việt Nam, 920000";"Căn Hộ 2 Phòng Ngủ Nhìn Ra Biển (Two-Bedroom Apartment with Sea View)";"4 người lớn";"1.851.852";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1"
"62125264";"Khách sạn Hà Tiên Sea View (Hà Tiên Sea View Hotel)";"No. 6, Ha Tien Night Market New Urban Area, Chợ Đêm Hà Tiên Mới ( Ha Tien Night Market), Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam, 920000";"Phòng Tiêu chuẩn hướng sông (Standard River View)";"2 người lớn";"551.769";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"62125264";"Khách sạn Hà Tiên Sea View (Hà Tiên Sea View Hotel)";"No. 6, Ha Tien Night Market New Urban Area, Chợ Đêm Hà Tiên Mới ( Ha Tien Night Market), Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam, 920000";"Superior giường Queen (Superior Queen)";"2 người lớn";"560.202";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"1285662";"Ha Tien Hanh Phuc Hotel";"13-14 Hoang Van Thu, Binh San Ward, Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam";"Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room)";"2 người lớn & 1 trẻ em (0-9 tuổi)";"317.460";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"1285662";"Ha Tien Hanh Phuc Hotel";"13-14 Hoang Van Thu, Binh San Ward, Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam";"Phòng Tiêu Chuẩn 2 Giường Đơn (Standard Twin Room)";"2 người lớn & 1 trẻ em (0-9 tuổi)";"361.552";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"37296684";"NHÀ NGHỈ NAM PHƯƠNG (NHA NGHI NAM PHUONG)";"19 Đường Ngô Mây, Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam";"Phòng Tiêu Chuẩn Giường Lớn (Standard King Room)";"2 người lớn";"231.481";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1"
"37296684";"NHÀ NGHỈ NAM PHƯƠNG (NHA NGHI NAM PHUONG)";"19 Đường Ngô Mây, Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam";"Phòng Đôi (Double Room)";"3 người lớn & 3 trẻ em (0-5 tuổi)";"370.370";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1"
"38475826";"Nhà nghỉ Thanh Thủy 2 (nhà nghỉ thanh thuy 2)";"38 Đường Nguyễn Cửu Đàm, Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam, 920000";"Phòng Tiêu Chuẩn (Standard Room)";"2 người lớn";"231.481";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"38475826";"Nhà nghỉ Thanh Thủy 2 (nhà nghỉ thanh thuy 2)";"38 Đường Nguyễn Cửu Đàm, Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam, 920000";"Standard Quadruple";"4 người lớn";"324.074";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"37663483";"Nhà nghỉ Sao Mai (Nhà Nghỉ Sao Mai)";"No. 32, Tran Cong An Street, Hà Tiên, Hà Tiên (Kiên Giang), Việt Nam, 920000";"Phòng Tiêu Chuẩn (Standard)";"2 người lớn";"257.407";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1"
"37663483";"Nhà nghỉ Sao Mai (Nhà Nghỉ Sao Mai)";"No. 32, Tran Cong An Street, Hà Tiên, Hà Tiên (Kiên Giang), Việt Nam, 920000";"Phòng Tiêu Chuẩn (Standard)";"2 người lớn";"261.208";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1"
"37663483";"Nhà nghỉ Sao Mai (Nhà Nghỉ Sao Mai)";"No. 32, Tran Cong An Street, Hà Tiên, Hà Tiên (Kiên Giang), Việt Nam, 920000";"Phòng Tiêu chuẩn dành cho 3 Khách (Standard Triple)";"2 người lớn";"350.000";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1"
"9065853";"Sele House";"38 Street, Phao Dai, Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam, 91000";"Phòng Đôi (Double Room)";"2 người lớn & 1 trẻ em (0-7 tuổi)";"317.329";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1"
"9065853";"Sele House";"38 Street, Phao Dai, Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam, 91000";"Phòng Gia Đình (Family Room)";"4 người lớn & 2 trẻ em (0-7 tuổi)";"711.976";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1"
"78974445";"Khách sạn VISUHA (VISUHA HOTEL)";"Số 81 Trần Hầu, Phường Ha Tien, Tỉnh An Giang, Việt Nam, Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam, 920000";"Phòng Tiêu Chuẩn 2 Giường Đơn (Standard Twin Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"593.021";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0"
"78974445";"Khách sạn VISUHA (VISUHA HOTEL)";"Số 81 Trần Hầu, Phường Ha Tien, Tỉnh An Giang, Việt Nam, Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam, 920000";"Phòng Tiêu Chuẩn 2 Giường Đơn (Standard Twin Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"629.630";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0"
"78974445";"Khách sạn VISUHA (VISUHA HOTEL)";"Số 81 Trần Hầu, Phường Ha Tien, Tỉnh An Giang, Việt Nam, Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam, 920000";"Phòng Tiêu Chuẩn 2 Giường Đơn (Standard Twin Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"742.266";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0"
"78974445";"Khách sạn VISUHA (VISUHA HOTEL)";"Số 81 Trần Hầu, Phường Ha Tien, Tỉnh An Giang, Việt Nam, Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam, 920000";"Phòng Tiêu Chuẩn 2 Giường Đơn (Standard Twin Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"787.037";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0"
"78974445";"Khách sạn VISUHA (VISUHA HOTEL)";"Số 81 Trần Hầu, Phường Ha Tien, Tỉnh An Giang, Việt Nam, Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam, 920000";"Phòng Đôi Cao Cấp (Superior Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"689.871";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0"
"78974445";"Khách sạn VISUHA (VISUHA HOTEL)";"Số 81 Trần Hầu, Phường Ha Tien, Tỉnh An Giang, Việt Nam, Pháo Đài, Hà Tiên (Kiên Giang), Việt Nam, 920000";"Phòng Đôi Cao Cấp (Superior Double Room)";"2 người lớn & 1 trẻ em (0-5 tuổi)";"731.481";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0"
