"hotel_id";"hotel_name";"hotel_address";"room_type_name";"option_name";"option_price";"1 giường lớn";"1 giường siêu lớn";"1 giường đôi";"1 giường đôi lớn";"1 giường đơn và 1 giường lớn và 1 giường đôi / 1 giường đôi và 1 giường đôi lớn và 1 giường đơn";"1 giường đơn và 1 giường đôi";"1 giường đơn và 1 giường đôi lớn";"1 phòng tắm";"100 m²";"14 m²";"15 m²";"16 m²";"17 m²";"18 m²";"2 giường lớn";"2 giường đôi";"2 giường đôi lớn";"2 giường đơn";"2 phòng tắm";"20 m²";"22 m²";"24 m²";"25 m²";"26 m²";"27 m²";"3 giường đơn";"30 m²";"32 m²";"33 m²";"35 m²";"40 m²";"50 m²";"55 m²";"60 m²";"Ban công/sân hiên";"Bồn tắm";"Bồn tắm tạo sóng";"Bồn tắm/vòi sen riêng";"Cho phép hút thuốc";"Chăn điện";"Cà phê hòa tan miễn phí";"Cửa sổ";"Giường cực dài";"Hướng Bể bơi";"Hướng Hồ";"Hướng Không có cửa sổ";"Hướng Ngoài trời";"Hướng Sông";"Hướng Thành phố";"Hướng Vườn";"Hướng Đường phố";"Không hút thuốc";"Máy sấy tóc";"Nước đóng chai miễn phí";"Phòng thay đồ";"Phòng tắm chung";"Phòng tắm đứng";"Rèm che ánh sáng";"Studio/1 phòng ngủ";"Truy cập Internet - không dây";"Trái cây/đồ ăn vặt";"Tối đa 2 người lớn";"Tối đa 2 người lớn, 1 bé (0-1 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-12 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-2 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 1 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 2 người lớn, 2 bé (0-5 tuổi) ở MIỄN PHÍ!";"Tối đa 3 người lớn";"Tối đa 30 người lớn";"Tối đa 4 người lớn";"Tối đa 7 người lớn";"Tủ lạnh";"Tủ lạnh nhỏ trong phòng";"Tủ quần áo";"Vòi sen";"Wi-Fi [miễn phí]";"phòng tắm riêng";"tầng cao";"tầng trệt";"Điều hòa";"Điều hòa cá nhân";"Đồ dùng cho giấc ngủ thoải mái";"Đồ gỗ ngoài trời";"Ấm nước";"Ấm nước điện"
"37305910";"Nhà khách 369 (Nha khach 369)";"169 Đường Lương Thế Vinh, Cà Mau, Cà Mau, Việt Nam";"Phòng Đôi Loại Sang (Deluxe Double Room)";"1 người lớn Vượt quá sức chứa phòng";"250.000";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"37305910";"Nhà khách 369 (Nha khach 369)";"169 Đường Lương Thế Vinh, Cà Mau, Cà Mau, Việt Nam";"Phòng Superior Gia Đình (Superior Family Room)";"2 người lớn";"351.852";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"37305910";"Nhà khách 369 (Nha khach 369)";"169 Đường Lương Thế Vinh, Cà Mau, Cà Mau, Việt Nam";"Phòng Superior Gia Đình (Superior Family Room)";"3 người lớn";"387.037";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"37305910";"Nhà khách 369 (Nha khach 369)";"169 Đường Lương Thế Vinh, Cà Mau, Cà Mau, Việt Nam";"Phòng Superior Gia Đình (Superior Family Room)";"1 người lớn Vượt quá sức chứa phòng";"316.667";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1"
"31060078";"Nhà nghỉ Khánh Nhi (Motel Khanh Nhi)";"Đường 30/4, k7, p5, TP. Cà Mau, Cà Mau, Cà Mau, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn & 1 trẻ em (0-12 tuổi)";"268.519";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1"
"30957685";"Bungalow - Farmstay Hoa Rừng U Minh (Bungalow - Farmstay Hoa Rung U Minh)";"Ấp 15, xã Khánh An, huyện U Minh, Ca Mau, Cà Mau, Cà Mau, Việt Nam";"Phòng Loại Sang (Deluxe Room)";"2 người lớn";"509.259";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0"
"30957685";"Bungalow - Farmstay Hoa Rừng U Minh (Bungalow - Farmstay Hoa Rung U Minh)";"Ấp 15, xã Khánh An, huyện U Minh, Ca Mau, Cà Mau, Cà Mau, Việt Nam";"Phòng Loại Sang (Deluxe Room)";"1 người lớn Vượt quá sức chứa phòng";"458.333";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0"
"30957685";"Bungalow - Farmstay Hoa Rừng U Minh (Bungalow - Farmstay Hoa Rung U Minh)";"Ấp 15, xã Khánh An, huyện U Minh, Ca Mau, Cà Mau, Cà Mau, Việt Nam";"Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment)";"2 người lớn";"555.556";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0"
"30957685";"Bungalow - Farmstay Hoa Rừng U Minh (Bungalow - Farmstay Hoa Rung U Minh)";"Ấp 15, xã Khánh An, huyện U Minh, Ca Mau, Cà Mau, Cà Mau, Việt Nam";"Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment)";"3 người lớn";"625.000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0"
"30957685";"Bungalow - Farmstay Hoa Rừng U Minh (Bungalow - Farmstay Hoa Rung U Minh)";"Ấp 15, xã Khánh An, huyện U Minh, Ca Mau, Cà Mau, Cà Mau, Việt Nam";"Căn Hộ 1 Phòng Ngủ (One-Bedroom Apartment)";"1 người lớn Vượt quá sức chứa phòng";"486.111";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0"
"76428205";"RUBY Ca Mau";"19 Hùng Vương, phường 7, Cà Mau, Cà Mau, Việt Nam";"Phòng Được sắp xếp tùy ý khi đến (Room Assigned on Arrival)";"2 người lớn";"331.578";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"59085811";"PHẠM Homestay Ca Mau (PHAM Homestay Ca Mau)";"Cà Mau, Cà Mau, Việt Nam";"Phòng Đôi (Double Room)";"7 người lớn";"317.027";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"60745901";"Nhà Nghỉ THANH LIÊM (Nha Nghi THANH LIEM)";"146 Nguyễn Tất Thành, Cà Mau, Cà Mau, Việt Nam";"Phòng Tiêu Chuẩn 4 Người (Standard Quadruple Room)";"4 người lớn";"379.167";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0"
"60281848";"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Cà Mau (Homestay Nguyễn Hùng)";"Cà Mau, Cà Mau, Việt Nam";"Căn hộ (Apartment)";"30 người lớn & 1 trẻ em (0-7 tuổi)";"243.053";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0"
"62155789";"Thanh Nhàn 1 Hotel Cà Mau - by BAYLUXURY (Thanh Nhan 1 Hotel Ca Mau - by BAYLUXURY)";"129 Đường Lý Thường Kiệt, Cà Mau, Cà Mau, Việt Nam";"Standard Room, City View";"2 người lớn";"266.309";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"62155789";"Thanh Nhàn 1 Hotel Cà Mau - by BAYLUXURY (Thanh Nhan 1 Hotel Ca Mau - by BAYLUXURY)";"129 Đường Lý Thường Kiệt, Cà Mau, Cà Mau, Việt Nam";"Phòng Tiêu Chuẩn Giường Đôi Lớn (Standard Queen Room)";"2 người lớn";"292.553";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0"
"78340715";"Khách Sạn Nguyên Hương (Khach San Nguyen Huong)";"293 QL1A, Cà Mau, Cà Mau, Việt Nam, 98";"Phòng Đôi (Double Room)";"2 người lớn";"275.736";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1"
"78340715";"Khách Sạn Nguyên Hương (Khach San Nguyen Huong)";"293 QL1A, Cà Mau, Cà Mau, Việt Nam, 98";"Phòng 4 Người (Quadruple Room)";"4 người lớn";"459.559";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1"
"21820974";"Anh Thu Hotel";"385 Ly Thuong Kiet, Cà Mau, Cà Mau, Việt Nam";"Run of House";"2 người lớn";"198.570";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"21820974";"Anh Thu Hotel";"385 Ly Thuong Kiet, Cà Mau, Cà Mau, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"206.208";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"60746251";"Nhà Nghỉ THANH LIÊM (Nha Nghi THANH LIEM)";"146 Nguyễn Tất Thành, Cà Mau, Cà Mau, Việt Nam";"Phòng Đôi (Double Room)";"2 người lớn";"250.000";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0"
